Year,Month,Heads,Heads Unit,Weight,Weight Unit,Volume,Volume Unit,Date,Avg_Weight,Month_Num,Heads_YoY_Growth,Volume_YoY_Growth,Weight_LTM_Avg
2020,MAR,821201000,HEAD,6.33,"LB / HEAD, LIVE BASIS",6.33,"HEAD × LB / HEAD, LIVE BASIS",2020-03-01,7.70822246928584e-09,3,10.923492329782224,2.0967741935483897,8.076592628675327e-09
2020,APR,762457000,HEAD,6.37,"LB / HEAD, LIVE BASIS",6.370000000000001,"HEAD × LB / HEAD, LIVE BASIS",2020-04-01,8.354569503591679e-09,4,-0.7335068370804998,1.271860095389532,8.09037893400712e-09
2020,MAY,741490000,HEAD,6.46,"LB / HEAD, LIVE BASIS",6.460000000000001,"HEAD × LB / HEAD, LIVE BASIS",2020-05-01,8.712187622220125e-09,5,-8.826545543076502,2.0537124802527673,8.16778167857962e-09
2020,JUN,783371000,HEAD,6.48,"LB / HEAD, LIVE BASIS",6.48,"HEAD × LB / HEAD, LIVE BASIS",2020-06-01,8.271942668288717e-09,6,4.504226881552609,2.369668246445511,8.153408161050645e-09
2020,JUL,796488000,HEAD,6.33,"LB / HEAD, LIVE BASIS",6.330000000000001,"HEAD × LB / HEAD, LIVE BASIS",2020-07-01,7.947389037876278e-09,7,-3.281437649284591,0.15822784810128887,8.17615247310502e-09
2020,AUG,781691000,HEAD,6.43,"LB / HEAD, LIVE BASIS",6.43,"HEAD × LB / HEAD, LIVE BASIS",2020-08-01,8.22575672484396e-09,8,-4.151206676263508,1.2598425196850283,8.212782635997895e-09
2020,SEP,800543000,HEAD,6.51,"LB / HEAD, LIVE BASIS",6.51,"HEAD × LB / HEAD, LIVE BASIS",2020-09-01,8.131980418291084e-09,9,3.0769488286812807,2.0376175548589393,8.205880098671161e-09
2020,OCT,798003000,HEAD,6.48,"LB / HEAD, LIVE BASIS",6.48,"HEAD × LB / HEAD, LIVE BASIS",2020-10-01,8.120270224548028e-09,10,-7.116610118198907,1.0920436817472678,8.260827125664018e-09
2020,NOV,727756000,HEAD,6.42,"LB / HEAD, LIVE BASIS",6.419999999999999,"HEAD × LB / HEAD, LIVE BASIS",2020-11-01,8.82163802153469e-09,11,0.8865186778880485,0.46948356807510194,8.257775674408714e-09
2020,DEC,777306000,HEAD,6.42,"LB / HEAD, LIVE BASIS",6.419999999999999,"HEAD × LB / HEAD, LIVE BASIS",2020-12-01,8.25929556699678e-09,12,1.379760984026901,0.31249999999996003,8.25045287157241e-09
2021,JAN,754209000,HEAD,6.43,"LB / HEAD, LIVE BASIS",6.430000000000001,"HEAD × LB / HEAD, LIVE BASIS",2021-01-01,8.525488293032833e-09,1,-9.162199303609263,0.31201248049923525,8.31755374318772e-09
2021,FEB,685433000,HEAD,6.39,"LB / HEAD, LIVE BASIS",6.39,"HEAD × LB / HEAD, LIVE BASIS",2021-02-01,9.322574197623983e-09,2,-5.597233336041974,0.7886435331230235,8.366776229011166e-09
2021,MAR,842280000,HEAD,6.39,"LB / HEAD, LIVE BASIS",6.39,"HEAD × LB / HEAD, LIVE BASIS",2021-03-01,7.586550790710927e-09,3,2.5668502595588727,0.9478672985781866,8.356636922463258e-09
2021,APR,772456000,HEAD,6.44,"LB / HEAD, LIVE BASIS",6.44,"HEAD × LB / HEAD, LIVE BASIS",2021-04-01,8.337044440071668e-09,4,1.3114182176831024,1.098901098901095,8.355176500503256e-09
2021,MAY,748601000,HEAD,6.47,"LB / HEAD, LIVE BASIS",6.470000000000001,"HEAD × LB / HEAD, LIVE BASIS",2021-05-01,8.642788347864884e-09,5,0.9590149563716288,0.1547987616099089,8.34939322764032e-09
2021,JUN,815417000,HEAD,6.48,"LB / HEAD, LIVE BASIS",6.48,"HEAD × LB / HEAD, LIVE BASIS",2021-06-01,7.94685418626298e-09,6,4.090782017715733,0.0,8.322302520804842e-09
2021,JUL,779447000,HEAD,6.47,"LB / HEAD, LIVE BASIS",6.47,"HEAD × LB / HEAD, LIVE BASIS",2021-07-01,8.300756818616275e-09,7,-2.139517481744857,2.211690363349117,8.351749835866507e-09
2021,AUG,809162000,HEAD,6.47,"LB / HEAD, LIVE BASIS",6.470000000000001,"HEAD × LB / HEAD, LIVE BASIS",2021-08-01,7.995926650040413e-09,8,3.514304245539468,0.6220839813374957,8.332597329632878e-09
2021,SEP,804174000,HEAD,6.55,"LB / HEAD, LIVE BASIS",6.55,"HEAD × LB / HEAD, LIVE BASIS",2021-09-01,8.145003444528174e-09,9,0.45356714130284637,0.6144393241167334,8.333682581819303e-09
2021,OCT,781204000,HEAD,6.56,"LB / HEAD, LIVE BASIS",6.56,"HEAD × LB / HEAD, LIVE BASIS",2021-10-01,8.397294432696197e-09,10,-2.1051299305892335,1.2345679012345512,8.356767932498317e-09
2021,NOV,758827000,HEAD,6.48,"LB / HEAD, LIVE BASIS",6.48,"HEAD × LB / HEAD, LIVE BASIS",2021-11-01,8.539495827112109e-09,11,4.269425466777332,0.9345794392523477,8.333256082963102e-09
2021,DEC,774374000,HEAD,6.41,"LB / HEAD, LIVE BASIS",6.41,"HEAD × LB / HEAD, LIVE BASIS",2021-12-01,8.277653950158451e-09,12,-0.3772002274522568,-0.15576323987537277,8.334785948226575e-09
2022,JAN,765232000,HEAD,6.47,"LB / HEAD, LIVE BASIS",6.47,"HEAD × LB / HEAD, LIVE BASIS",2022-01-01,8.454952223639366e-09,1,1.4615312201259778,0.6220839813374734,8.328907942443785e-09
2022,FEB,723209000,HEAD,6.46,"LB / HEAD, LIVE BASIS",6.46,"HEAD × LB / HEAD, LIVE BASIS",2022-02-01,8.93241096280605e-09,2,5.511260765093007,1.0954616588419341,8.29639433954229e-09
2022,MAR,834343000,HEAD,6.43,"LB / HEAD, LIVE BASIS",6.43,"HEAD × LB / HEAD, LIVE BASIS",2022-03-01,7.70666260758465e-09,3,-0.9423232179322838,0.6259780907668322,8.306403657615101e-09
2022,APR,746939000,HEAD,6.4,"LB / HEAD, LIVE BASIS",6.4,"HEAD × LB / HEAD, LIVE BASIS",2022-04-01,8.568303435755799e-09,4,-3.3033596735606907,-0.6211180124223614,8.325675240588779e-09
2022,MAY,790280000,HEAD,6.42,"LB / HEAD, LIVE BASIS",6.420000000000001,"HEAD × LB / HEAD, LIVE BASIS",2022-05-01,8.12370299134484e-09,5,5.567585402637709,-0.7727975270479082,8.28241812754544e-09
2022,JUN,820059000,HEAD,6.45,"LB / HEAD, LIVE BASIS",6.449999999999999,"HEAD × LB / HEAD, LIVE BASIS",2022-06-01,7.86528774149177e-09,6,0.5692792767381549,-0.4629629629629761,8.275620923814507e-09
2022,JUL,767271000,HEAD,6.43,"LB / HEAD, LIVE BASIS",6.430000000000001,"HEAD × LB / HEAD, LIVE BASIS",2022-07-01,8.380350619272721e-09,7,-1.562133153376688,-0.6182380216383176,8.282253740535879e-09
2022,AUG,873274000,HEAD,6.48,"LB / HEAD, LIVE BASIS",6.48,"HEAD × LB / HEAD, LIVE BASIS",2022-08-01,7.420351458992252e-09,8,7.92325887770311,0.1545595054095683,8.234289141281864e-09
2022,SEP,816859000,HEAD,6.57,"LB / HEAD, LIVE BASIS",6.570000000000001,"HEAD × LB / HEAD, LIVE BASIS",2022-09-01,8.043003749729146e-09,9,1.5773949418906863,0.3053435114503955,8.225789166715279e-09
2022,OCT,819324000,HEAD,6.65,"LB / HEAD, LIVE BASIS",6.65,"HEAD × LB / HEAD, LIVE BASIS",2022-10-01,8.116447217462201e-09,10,4.879647313633817,1.371951219512213,8.202385232112447e-09
2022,NOV,802918000,HEAD,6.58,"LB / HEAD, LIVE BASIS",6.579999999999999,"HEAD × LB / HEAD, LIVE BASIS",2022-11-01,8.195108342321382e-09,11,5.810415285697523,1.5432098765431945,8.173686275046552e-09
2022,DEC,786514000,HEAD,6.57,"LB / HEAD, LIVE BASIS",6.570000000000001,"HEAD × LB / HEAD, LIVE BASIS",2022-12-01,8.353316024889577e-09,12,1.5677179244137918,2.496099843993771,8.179991447940812e-09
2023,JAN,813729000,HEAD,6.55,"LB / HEAD, LIVE BASIS",6.55,"HEAD × LB / HEAD, LIVE BASIS",2023-01-01,8.049362871422795e-09,1,6.337555146674467,1.2364760432766575,8.1461923352561e-09
2023,FEB,739997000,HEAD,6.5,"LB / HEAD, LIVE BASIS",6.5,"HEAD × LB / HEAD, LIVE BASIS",2023-02-01,8.783819393862407e-09,2,2.32132066940538,0.6191950464396356,8.133809704510795e-09
2023,MAR,826595000,HEAD,6.49,"LB / HEAD, LIVE BASIS",6.49,"HEAD × LB / HEAD, LIVE BASIS",2023-03-01,7.851487124891876e-09,3,-0.9286348659963584,0.9331259720062324,8.145878414286397e-09
2023,APR,733359000,HEAD,6.49,"LB / HEAD, LIVE BASIS",6.490000000000001,"HEAD × LB / HEAD, LIVE BASIS",2023-04-01,8.849690260840871e-09,4,-1.818086885274428,1.4062500000000089,8.16932731637682e-09
2023,MAY,831389000,HEAD,6.53,"LB / HEAD, LIVE BASIS",6.53,"HEAD × LB / HEAD, LIVE BASIS",2023-05-01,7.854325712752996e-09,5,5.201827200485898,1.713395638629267,8.146879209827501e-09
2023,JUN,812360000,HEAD,6.53,"LB / HEAD, LIVE BASIS",6.53,"HEAD × LB / HEAD, LIVE BASIS",2023-06-01,8.03830813924861e-09,6,-0.9388348887092279,1.240310077519391,8.161297576307236e-09
2023,JUL,770388000,HEAD,6.48,"LB / HEAD, LIVE BASIS",6.48,"HEAD × LB / HEAD, LIVE BASIS",2023-07-01,8.411345971121046e-09,7,0.40624499036194806,0.7776049766718529,8.163880522294597e-09
2023,AUG,862844000,HEAD,6.47,"LB / HEAD, LIVE BASIS",6.47,"HEAD × LB / HEAD, LIVE BASIS",2023-08-01,7.498458585793028e-09,8,-1.1943559524273062,-0.15432098765433278,8.170389449527995e-09
2023,SEP,771171000,HEAD,6.62,"LB / HEAD, LIVE BASIS",6.62,"HEAD × LB / HEAD, LIVE BASIS",2023-09-01,8.584347699796802e-09,9,-5.593131739994295,0.7610350076103334,8.215501445366966e-09
2023,OCT,835129000,HEAD,6.7,"LB / HEAD, LIVE BASIS",6.700000000000001,"HEAD × LB / HEAD, LIVE BASIS",2023-10-01,8.022712658762899e-09,10,1.9290292973231482,0.7518796992481258,8.207690232142024e-09
2023,NOV,771061000,HEAD,6.62,"LB / HEAD, LIVE BASIS",6.619999999999999,"HEAD × LB / HEAD, LIVE BASIS",2023-11-01,8.585572347713086e-09,11,-3.9676529857345377,0.6079027355623046,8.240228899257999e-09
2023,DEC,733589000,HEAD,6.61,"LB / HEAD, LIVE BASIS",6.61,"HEAD × LB / HEAD, LIVE BASIS",2023-12-01,9.010494977432868e-09,12,-6.729060131161047,0.6088280060882578,8.294993811969941e-09
2024,JAN,825149000,HEAD,6.58,"LB / HEAD, LIVE BASIS",6.58,"HEAD × LB / HEAD, LIVE BASIS",2024-01-01,7.974317365712132e-09,1,1.4034156334602699,0.45801526717557106,8.288740019827386e-09
2024,FEB,771884000,HEAD,6.5,"LB / HEAD, LIVE BASIS",6.5,"HEAD × LB / HEAD, LIVE BASIS",2024-02-01,8.42095444393199e-09,2,4.309071523262942,0.0,8.25850127399985e-09
2024,MAR,753828000,HEAD,6.47,"LB / HEAD, LIVE BASIS",6.47,"HEAD × LB / HEAD, LIVE BASIS",2024-03-01,8.582859750500114e-09,3,-8.803222860046333,-0.30816640986133237,8.319448992800537e-09
2024,APR,802999000,HEAD,6.53,"LB / HEAD, LIVE BASIS",6.53,"HEAD × LB / HEAD, LIVE BASIS",2024-04-01,8.132015108362526e-09,4,9.496031275269011,0.6163328197226425,8.259642730094008e-09
2024,MAY,823963000,HEAD,6.52,"LB / HEAD, LIVE BASIS",6.519999999999999,"HEAD × LB / HEAD, LIVE BASIS",2024-05-01,7.912976674923509e-09,5,-0.8932040236279248,-0.15313935681472435,8.264530310274884e-09
2024,JUN,762963000,HEAD,6.56,"LB / HEAD, LIVE BASIS",6.56,"HEAD × LB / HEAD, LIVE BASIS",2024-06-01,8.598057835045736e-09,6,-6.080678516913684,0.45941807044409533,8.311176118257978e-09
2024,JUL,835644000,HEAD,6.52,"LB / HEAD, LIVE BASIS",6.52,"HEAD × LB / HEAD, LIVE BASIS",2024-07-01,7.802365600662482e-09,7,8.47053692425115,0.6172839506172645,8.260427754053096e-09
2024,AUG,823686000,HEAD,6.57,"LB / HEAD, LIVE BASIS",6.57,"HEAD × LB / HEAD, LIVE BASIS",2024-08-01,7.976340498685179e-09,8,-4.538247933577799,1.5455950540958385,8.30025124679411e-09
2024,SEP,779789000,HEAD,6.68,"LB / HEAD, LIVE BASIS",6.68,"HEAD × LB / HEAD, LIVE BASIS",2024-09-01,8.566419890508842e-09,9,1.1175212760853315,0.9063444108761365,8.298757262686782e-09
2024,OCT,872191000,HEAD,6.7,"LB / HEAD, LIVE BASIS",6.7,"HEAD × LB / HEAD, LIVE BASIS",2024-10-01,7.681803641633541e-09,10,4.4378772620756735,-1.1102230246251565e-14,8.270348177926001e-09
2024,NOV,736127000,HEAD,6.64,"LB / HEAD, LIVE BASIS",6.64,"HEAD × LB / HEAD, LIVE BASIS",2024-11-01,9.020182658698838e-09,11,-4.530640247658746,0.30211480362538623,8.30656570384148e-09
2024,DEC,786020000,HEAD,6.61,"LB / HEAD, LIVE BASIS",6.61,"HEAD × LB / HEAD, LIVE BASIS",2024-12-01,8.409455230146816e-09,12,7.1471900478333295,0.0,8.25647905823431e-09
2025,JAN,833821000,HEAD,6.65,"LB / HEAD, LIVE BASIS",6.65,"HEAD × LB / HEAD, LIVE BASIS",2025-01-01,7.975332835224827e-09,1,1.050961705098108,1.0638297872340496,8.2565636806937e-09
