memberStateCode,memberStateName,year,tonnes,heads,kgPerHead,monthNum,Date
EL,Greece,2011,15.23,9822.18,1.55,8,2011-08-01
EL,Greece,2011,14.63,9564.83,1.53,7,2011-07-01
EL,Greece,2011,14.2,9261.23,1.53,6,2011-06-01
EL,Greece,2011,14.2,9272.56,1.53,5,2011-05-01
EL,Greece,2011,13.77,8994.53,1.53,4,2011-04-01
EL,Greece,2011,14.28,9328.62,1.53,3,2011-03-01
EL,Greece,2011,13.96,9122.18,1.53,2,2011-02-01
EL,Greece,2011,14.55,9510.56,1.53,1,2011-01-01
EL,Greece,2010,16.29,10686.23,1.52,12,2010-12-01
EL,Greece,2010,14.91,9781.43,1.52,11,2010-11-01
EL,Greece,2010,14.59,9525.44,1.53,10,2010-10-01
EL,Greece,2010,15.05,9834.61,1.53,9,2010-09-01
EL,Greece,2010,15.16,9898.2,1.53,8,2010-08-01
EL,Greece,2010,14.77,9740.34,1.52,7,2010-07-01
EL,Greece,2010,14.35,9409.97,1.52,6,2010-06-01
EL,Greece,2010,14.25,9376.04,1.52,5,2010-05-01
EL,Greece,2010,13.88,9130.55,1.52,4,2010-04-01
EL,Greece,2010,14.29,9385.24,1.52,3,2010-03-01
EL,Greece,2010,13.83,9069.67,1.52,2,2010-02-01
EL,Greece,2010,14.53,9530.95,1.52,1,2010-01-01
EL,Greece,2009,16.22,10717.12,1.51,12,2009-12-01
EL,Greece,2009,14.65,9620.43,1.52,11,2009-11-01
EL,Greece,2009,14.55,9550.97,1.52,10,2009-10-01
EL,Greece,2009,14.45,9416.38,1.53,9,2009-09-01
EL,Greece,2009,14.4,9377.42,1.54,8,2009-08-01
EL,Greece,2009,14.21,9265.37,1.53,7,2009-07-01
EL,Greece,2009,13.6,8847.81,1.54,6,2009-06-01
EL,Greece,2009,13.63,8875.31,1.54,5,2009-05-01
EL,Greece,2009,13.7,8928.62,1.53,4,2009-04-01
EL,Greece,2009,13.63,8887.47,1.53,3,2009-03-01
EL,Greece,2009,14.32,9346.09,1.53,2,2009-02-01
EL,Greece,2009,14.72,9611.55,1.53,1,2009-01-01
EL,Greece,2008,15.88,10378.0,1.53,12,2008-12-01
EL,Greece,2008,14.64,9569.74,1.53,11,2008-11-01
EL,Greece,2008,14.49,9438.57,1.54,10,2008-10-01
EL,Greece,2008,14.81,9659.91,1.53,9,2008-09-01
EL,Greece,2008,14.84,9677.54,1.53,8,2008-08-01
EL,Greece,2008,14.74,9626.59,1.53,7,2008-07-01
EL,Greece,2008,14.21,9257.76,1.53,6,2008-06-01
EL,Greece,2008,14.23,9283.86,1.53,5,2008-05-01
EL,Greece,2008,14.29,9322.74,1.53,4,2008-04-01
EL,Greece,2008,12.93,8433.74,1.53,3,2008-03-01
EL,Greece,2008,13.18,8602.09,1.53,2,2008-02-01
EL,Greece,2008,13.51,8830.99,1.53,1,2008-01-01
ES,Spain,2025,135.47,67015.97,2.02,1,2025-01-01
ES,Spain,2024,126.53,63679.26,1.99,12,2024-12-01
ES,Spain,2024,124.71,63519.04,1.96,11,2024-11-01
ES,Spain,2024,131.02,67328.7,1.95,10,2024-10-01
ES,Spain,2024,131.19,66781.35,1.96,9,2024-09-01
ES,Spain,2024,130.12,68328.31,1.9,8,2024-08-01
ES,Spain,2024,139.46,71349.11,1.95,7,2024-07-01
ES,Spain,2024,114.02,58580.3,1.95,6,2024-06-01
ES,Spain,2024,120.78,62322.38,1.94,5,2024-05-01
ES,Spain,2024,124.21,63213.94,1.96,4,2024-04-01
ES,Spain,2024,114.38,59114.04,1.93,3,2024-03-01
ES,Spain,2024,126.2,63884.49,1.98,2,2024-02-01
ES,Spain,2024,123.0,62096.36,1.98,1,2024-01-01
ES,Spain,2023,111.31,56248.07,1.98,12,2023-12-01
ES,Spain,2023,119.49,60649.3,1.97,11,2023-11-01
ES,Spain,2023,118.76,61196.68,1.94,10,2023-10-01
ES,Spain,2023,115.73,59603.56,1.94,9,2023-09-01
ES,Spain,2023,122.39,63647.36,1.92,8,2023-08-01
ES,Spain,2023,114.25,59609.34,1.92,7,2023-07-01
ES,Spain,2023,115.28,59163.87,1.95,6,2023-06-01
ES,Spain,2023,117.71,60887.62,1.93,5,2023-05-01
ES,Spain,2023,105.11,54243.67,1.94,4,2023-04-01
ES,Spain,2023,120.33,61341.29,1.96,3,2023-03-01
ES,Spain,2023,110.64,55124.72,2.01,2,2023-02-01
ES,Spain,2023,121.76,58786.01,2.07,1,2023-01-01
ES,Spain,2022,105.2,52423.27,2.01,12,2022-12-01
ES,Spain,2022,118.03,60007.97,1.97,11,2022-11-01
ES,Spain,2022,113.51,58406.91,1.94,10,2022-10-01
ES,Spain,2022,120.28,61994.13,1.94,9,2022-09-01
ES,Spain,2022,118.18,62031.06,1.91,8,2022-08-01
ES,Spain,2022,110.43,58073.47,1.9,7,2022-07-01
ES,Spain,2022,115.98,60790.37,1.91,6,2022-06-01
ES,Spain,2022,114.59,59245.0,1.93,5,2022-05-01
ES,Spain,2022,104.53,54056.81,1.93,4,2022-04-01
ES,Spain,2022,117.52,60813.31,1.93,3,2022-03-01
ES,Spain,2022,103.51,53169.7,1.95,2,2022-02-01
ES,Spain,2022,108.21,55476.97,1.95,1,2022-01-01
ES,Spain,2021,109.22,56094.63,1.95,12,2021-12-01
ES,Spain,2021,111.67,57103.04,1.96,11,2021-11-01
ES,Spain,2021,109.97,56309.62,1.95,10,2021-10-01
ES,Spain,2021,116.04,59026.95,1.97,9,2021-09-01
ES,Spain,2021,117.58,59820.14,1.97,8,2021-08-01
ES,Spain,2021,114.89,58213.13,1.97,7,2021-07-01
ES,Spain,2021,114.29,58799.16,1.94,6,2021-06-01
ES,Spain,2021,108.36,56197.57,1.93,5,2021-05-01
ES,Spain,2021,106.23,54861.48,1.94,4,2021-04-01
ES,Spain,2021,112.34,58894.66,1.91,3,2021-03-01
ES,Spain,2021,101.8,51218.53,1.99,2,2021-02-01
ES,Spain,2021,109.02,54172.12,2.01,1,2021-01-01
ES,Spain,2020,119.95,59004.26,2.03,12,2020-12-01
ES,Spain,2020,114.84,56814.91,2.02,11,2020-11-01
ES,Spain,2020,116.24,57776.9,2.01,10,2020-10-01
ES,Spain,2020,114.84,58184.91,1.97,9,2020-09-01
ES,Spain,2020,112.75,55381.52,2.04,8,2020-08-01
ES,Spain,2020,120.03,60970.65,1.97,7,2020-07-01
ES,Spain,2020,124.74,60897.74,2.05,6,2020-06-01
ES,Spain,2020,126.77,59804.38,2.12,5,2020-05-01
ES,Spain,2020,114.89,56467.7,2.03,4,2020-04-01
ES,Spain,2020,115.77,59116.15,1.96,3,2020-03-01
ES,Spain,2020,103.46,53025.7,1.95,2,2020-02-01
ES,Spain,2020,117.13,58942.09,1.99,1,2020-01-01
ES,Spain,2019,114.36,58788.51,1.95,12,2019-12-01
ES,Spain,2019,111.91,56910.57,1.97,11,2019-11-01
ES,Spain,2019,122.25,62249.15,1.96,10,2019-10-01
ES,Spain,2019,113.03,57635.53,1.96,9,2019-09-01
ES,Spain,2019,116.55,60160.51,1.94,8,2019-08-01
ES,Spain,2019,119.63,61987.19,1.93,7,2019-07-01
ES,Spain,2019,114.45,57909.02,1.98,6,2019-06-01
ES,Spain,2019,122.53,62510.76,1.96,5,2019-05-01
ES,Spain,2019,120.32,60812.74,1.98,4,2019-04-01
ES,Spain,2019,116.65,58457.23,2.0,3,2019-03-01
ES,Spain,2019,116.83,58214.45,2.01,2,2019-02-01
ES,Spain,2019,123.71,60623.45,2.04,1,2019-01-01
ES,Spain,2018,111.69,56043.46,1.99,12,2018-12-01
ES,Spain,2018,118.38,59560.75,1.99,11,2018-11-01
ES,Spain,2018,124.35,63299.86,1.96,10,2018-10-01
ES,Spain,2018,111.73,56938.21,1.96,9,2018-09-01
ES,Spain,2018,116.34,61991.24,1.88,8,2018-08-01
ES,Spain,2018,113.62,60162.2,1.89,7,2018-07-01
ES,Spain,2018,110.4,57626.45,1.92,6,2018-06-01
ES,Spain,2018,112.37,57588.42,1.95,5,2018-05-01
ES,Spain,2018,110.8,57030.91,1.94,4,2018-04-01
ES,Spain,2018,104.54,55337.82,1.89,3,2018-03-01
ES,Spain,2018,99.24,51557.06,1.92,2,2018-02-01
ES,Spain,2018,112.23,58059.83,1.93,1,2018-01-01
ES,Spain,2017,98.31,50730.71,1.94,12,2017-12-01
ES,Spain,2017,108.05,55460.22,1.95,11,2017-11-01
ES,Spain,2017,112.54,57058.03,1.97,10,2017-10-01
ES,Spain,2017,108.65,56261.99,1.93,9,2017-09-01
ES,Spain,2017,113.25,58630.61,1.93,8,2017-08-01
ES,Spain,2017,100.58,54151.9,1.86,7,2017-07-01
ES,Spain,2017,101.12,54489.11,1.86,6,2017-06-01
ES,Spain,2017,106.81,57348.34,1.86,5,2017-05-01
ES,Spain,2017,95.39,50493.15,1.89,4,2017-04-01
ES,Spain,2017,111.97,57244.75,1.96,3,2017-03-01
ES,Spain,2017,96.93,49985.07,1.94,2,2017-02-01
ES,Spain,2017,106.36,54992.2,1.93,1,2017-01-01
ES,Spain,2016,100.41,52189.33,1.92,12,2016-12-01
ES,Spain,2016,106.68,55152.63,1.93,11,2016-11-01
ES,Spain,2016,106.13,55871.44,1.9,10,2016-10-01
ES,Spain,2016,109.33,57425.97,1.9,9,2016-09-01
ES,Spain,2016,112.32,59692.04,1.88,8,2016-08-01
ES,Spain,2016,105.79,55730.41,1.9,7,2016-07-01
ES,Spain,2016,107.42,56340.81,1.91,6,2016-06-01
ES,Spain,2016,109.26,56684.34,1.93,5,2016-05-01
ES,Spain,2016,103.83,54191.23,1.92,4,2016-04-01
ES,Spain,2016,106.58,55968.73,1.9,3,2016-03-01
ES,Spain,2016,102.18,52666.63,1.94,2,2016-02-01
ES,Spain,2016,99.55,51462.51,1.93,1,2016-01-01
ES,Spain,2015,105.26,54732.27,1.92,12,2015-12-01
ES,Spain,2015,103.53,53845.05,1.92,11,2015-11-01
ES,Spain,2015,107.45,55983.18,1.92,10,2015-10-01
ES,Spain,2015,103.89,54720.2,1.9,9,2015-09-01
ES,Spain,2015,96.55,53106.08,1.82,8,2015-08-01
ES,Spain,2015,99.82,54768.94,1.82,7,2015-07-01
ES,Spain,2015,102.8,54458.13,1.89,6,2015-06-01
ES,Spain,2015,96.0,50761.88,1.89,5,2015-05-01
ES,Spain,2015,96.41,51388.95,1.88,4,2015-04-01
ES,Spain,2015,101.94,53527.15,1.9,3,2015-03-01
ES,Spain,2015,91.37,47971.05,1.9,2,2015-02-01
ES,Spain,2015,98.0,51048.86,1.92,1,2015-01-01
ES,Spain,2014,102.67,52824.92,1.94,12,2014-12-01
ES,Spain,2014,100.02,50469.55,1.98,11,2014-11-01
ES,Spain,2014,107.83,55319.04,1.95,10,2014-10-01
ES,Spain,2014,103.57,53731.32,1.93,9,2014-09-01
ES,Spain,2014,98.83,51742.6,1.91,8,2014-08-01
ES,Spain,2014,108.08,56206.81,1.92,7,2014-07-01
ES,Spain,2014,98.13,50838.62,1.93,6,2014-06-01
ES,Spain,2014,97.62,50842.74,1.92,5,2014-05-01
ES,Spain,2014,109.12,55695.04,1.96,4,2014-04-01
ES,Spain,2014,93.96,49322.69,1.91,3,2014-03-01
ES,Spain,2014,89.99,46579.79,1.93,2,2014-02-01
ES,Spain,2014,99.27,50791.02,1.95,1,2014-01-01
ES,Spain,2013,93.92,47853.8,1.96,12,2013-12-01
ES,Spain,2013,93.23,48065.07,1.94,11,2013-11-01
ES,Spain,2013,97.94,51010.6,1.92,10,2013-10-01
ES,Spain,2013,91.0,48609.77,1.87,9,2013-09-01
ES,Spain,2013,90.05,49323.53,1.83,8,2013-08-01
ES,Spain,2013,98.15,52957.39,1.85,7,2013-07-01
ES,Spain,2013,89.14,47190.56,1.89,6,2013-06-01
ES,Spain,2013,97.54,51645.12,1.89,5,2013-05-01
ES,Spain,2013,98.54,50779.8,1.94,4,2013-04-01
ES,Spain,2013,90.55,47444.03,1.91,3,2013-03-01
ES,Spain,2013,86.55,45103.43,1.92,2,2013-02-01
ES,Spain,2013,94.69,49683.24,1.91,1,2013-01-01
ES,Spain,2012,90.02,47202.39,1.91,12,2012-12-01
ES,Spain,2012,94.06,49463.26,1.9,11,2012-11-01
ES,Spain,2012,103.1,54489.65,1.89,10,2012-10-01
ES,Spain,2012,91.41,48583.12,1.88,9,2012-09-01
ES,Spain,2012,97.47,53079.74,1.84,8,2012-08-01
ES,Spain,2012,97.71,52608.27,1.86,7,2012-07-01
ES,Spain,2012,90.89,49388.94,1.84,6,2012-06-01
ES,Spain,2012,96.8,52111.63,1.86,5,2012-05-01
ES,Spain,2012,90.49,48534.11,1.86,4,2012-04-01
ES,Spain,2012,100.06,51308.23,1.95,3,2012-03-01
ES,Spain,2012,91.8,48988.1,1.87,2,2012-02-01
ES,Spain,2012,93.39,49204.86,1.9,1,2012-01-01
ES,Spain,2011,92.85,48521.58,1.91,12,2011-12-01
ES,Spain,2011,96.21,50310.55,1.91,11,2011-11-01
ES,Spain,2011,96.89,51159.4,1.89,10,2011-10-01
ES,Spain,2011,95.16,50845.18,1.87,9,2011-09-01
ES,Spain,2011,97.97,53192.61,1.84,8,2011-08-01
ES,Spain,2011,92.36,49846.13,1.85,7,2011-07-01
ES,Spain,2011,97.1,51104.86,1.9,6,2011-06-01
ES,Spain,2011,96.21,50486.7,1.91,5,2011-05-01
ES,Spain,2011,93.0,48352.58,1.92,4,2011-04-01
ES,Spain,2011,103.17,53523.97,1.93,3,2011-03-01
ES,Spain,2011,90.11,46770.51,1.93,2,2011-02-01
ES,Spain,2011,97.37,49632.93,1.96,1,2011-01-01
ES,Spain,2010,96.21,50057.91,1.92,12,2010-12-01
ES,Spain,2010,95.46,49838.16,1.92,11,2010-11-01
ES,Spain,2010,94.01,49502.02,1.9,10,2010-10-01
ES,Spain,2010,93.53,50907.59,1.84,9,2010-09-01
ES,Spain,2010,93.24,50875.29,1.83,8,2010-08-01
ES,Spain,2010,94.96,50900.82,1.87,7,2010-07-01
ES,Spain,2010,98.14,51284.18,1.91,6,2010-06-01
ES,Spain,2010,91.89,47235.69,1.95,5,2010-05-01
ES,Spain,2010,88.89,46104.11,1.93,4,2010-04-01
ES,Spain,2010,95.53,50066.0,1.91,3,2010-03-01
ES,Spain,2010,83.52,43495.5,1.92,2,2010-02-01
ES,Spain,2010,90.61,45575.05,1.99,1,2010-01-01
ES,Spain,2009,98.39,49322.04,1.99,12,2009-12-01
ES,Spain,2009,91.18,45769.36,1.99,11,2009-11-01
ES,Spain,2009,95.22,48326.94,1.97,10,2009-10-01
ES,Spain,2009,94.75,49062.87,1.93,9,2009-09-01
ES,Spain,2009,85.03,45046.1,1.89,8,2009-08-01
ES,Spain,2009,101.39,52542.27,1.93,7,2009-07-01
ES,Spain,2009,93.4,48683.95,1.92,6,2009-06-01
ES,Spain,2009,89.17,46639.54,1.91,5,2009-05-01
ES,Spain,2009,89.79,47092.91,1.91,4,2009-04-01
ES,Spain,2009,91.15,47069.98,1.94,3,2009-03-01
ES,Spain,2009,83.63,42679.1,1.96,2,2009-02-01
ES,Spain,2009,88.49,45051.76,1.96,1,2009-01-01
FI,Finland,2025,12.65,7052.48,1.79,1,2025-01-01
FI,Finland,2024,10.7,6045.53,1.77,12,2024-12-01
FI,Finland,2024,11.18,6405.63,1.75,11,2024-11-01
FI,Finland,2024,11.21,6447.03,1.74,10,2024-10-01
FI,Finland,2024,11.07,6422.88,1.72,9,2024-09-01
FI,Finland,2024,11.98,6862.49,1.75,8,2024-08-01
FI,Finland,2024,12.74,7250.54,1.76,7,2024-07-01
FI,Finland,2024,11.54,6459.49,1.79,6,2024-06-01
FI,Finland,2024,13.0,7234.99,1.8,5,2024-05-01
FI,Finland,2024,12.38,6943.01,1.78,4,2024-04-01
FI,Finland,2024,11.3,6409.06,1.76,3,2024-03-01
FI,Finland,2024,11.1,6362.63,1.74,2,2024-02-01
FI,Finland,2024,11.8,6810.84,1.73,1,2024-01-01
FI,Finland,2023,9.68,5646.82,1.71,12,2023-12-01
FI,Finland,2023,11.21,6561.79,1.71,11,2023-11-01
FI,Finland,2023,11.57,6706.21,1.73,10,2023-10-01
FI,Finland,2023,10.89,6276.49,1.74,9,2023-09-01
FI,Finland,2023,12.03,6997.07,1.72,8,2023-08-01
FI,Finland,2023,11.13,6485.77,1.72,7,2023-07-01
FI,Finland,2023,11.39,6812.25,1.67,6,2023-06-01
FI,Finland,2023,11.6,6944.87,1.67,5,2023-05-01
FI,Finland,2023,10.54,6139.82,1.72,4,2023-04-01
FI,Finland,2023,12.57,7305.56,1.72,3,2023-03-01
FI,Finland,2023,10.77,6194.17,1.74,2,2023-02-01
FI,Finland,2023,11.39,6681.44,1.7,1,2023-01-01
FI,Finland,2022,10.2,6000.65,1.7,12,2022-12-01
FI,Finland,2022,11.07,6536.5,1.69,11,2022-11-01
FI,Finland,2022,10.99,6461.61,1.7,10,2022-10-01
FI,Finland,2022,11.75,6893.49,1.7,9,2022-09-01
FI,Finland,2022,12.62,7425.57,1.7,8,2022-08-01
FI,Finland,2022,11.39,6745.92,1.69,7,2022-07-01
FI,Finland,2022,12.17,7149.9,1.7,6,2022-06-01
FI,Finland,2022,12.26,7074.61,1.73,5,2022-05-01
FI,Finland,2022,11.6,6687.01,1.73,4,2022-04-01
FI,Finland,2022,12.85,7469.62,1.72,3,2022-03-01
FI,Finland,2022,10.82,6421.67,1.68,2,2022-02-01
FI,Finland,2022,10.57,6411.34,1.65,1,2022-01-01
FI,Finland,2021,11.27,6697.54,1.68,12,2021-12-01
FI,Finland,2021,11.49,6813.98,1.69,11,2021-11-01
FI,Finland,2021,11.18,6498.17,1.72,10,2021-10-01
FI,Finland,2021,11.92,6961.97,1.71,9,2021-09-01
FI,Finland,2021,12.24,7097.71,1.72,8,2021-08-01
FI,Finland,2021,11.9,7009.56,1.7,7,2021-07-01
FI,Finland,2021,12.23,7220.5,1.69,6,2021-06-01
FI,Finland,2021,11.62,6771.87,1.72,5,2021-05-01
FI,Finland,2021,11.22,6490.86,1.73,4,2021-04-01
FI,Finland,2021,12.7,7314.87,1.74,3,2021-03-01
FI,Finland,2021,10.47,6083.98,1.72,2,2021-02-01
FI,Finland,2021,10.35,5988.01,1.73,1,2021-01-01
FI,Finland,2020,11.5,6733.99,1.71,12,2020-12-01
FI,Finland,2020,11.12,6397.78,1.74,11,2020-11-01
FI,Finland,2020,11.79,6895.26,1.71,10,2020-10-01
FI,Finland,2020,11.58,6786.95,1.71,9,2020-09-01
FI,Finland,2020,11.54,6805.61,1.7,8,2020-08-01
FI,Finland,2020,12.35,7281.5,1.7,7,2020-07-01
FI,Finland,2020,11.79,6887.76,1.71,6,2020-06-01
FI,Finland,2020,10.04,5794.61,1.73,5,2020-05-01
FI,Finland,2020,11.49,6652.13,1.73,4,2020-04-01
FI,Finland,2020,11.42,6603.93,1.73,3,2020-03-01
FI,Finland,2020,10.73,6195.42,1.73,2,2020-02-01
FI,Finland,2020,11.53,6731.71,1.71,1,2020-01-01
FI,Finland,2019,9.91,5814.99,1.7,12,2019-12-01
FI,Finland,2019,10.6,6220.4,1.7,11,2019-11-01
FI,Finland,2019,11.24,6775.84,1.66,10,2019-10-01
FI,Finland,2019,10.78,6528.36,1.65,9,2019-09-01
FI,Finland,2019,11.37,6868.32,1.66,8,2019-08-01
FI,Finland,2019,12.12,7218.01,1.68,7,2019-07-01
FI,Finland,2019,10.39,6250.37,1.66,6,2019-06-01
FI,Finland,2019,10.79,6501.05,1.66,5,2019-05-01
FI,Finland,2019,11.11,6696.42,1.66,4,2019-04-01
FI,Finland,2019,10.73,6472.07,1.66,3,2019-03-01
FI,Finland,2019,10.3,6157.88,1.67,2,2019-02-01
FI,Finland,2019,11.38,6820.99,1.67,1,2019-01-01
FI,Finland,2018,9.25,5510.65,1.68,12,2018-12-01
FI,Finland,2018,11.22,6684.89,1.68,11,2018-11-01
FI,Finland,2018,11.61,6954.03,1.67,10,2018-10-01
FI,Finland,2018,9.88,5927.62,1.67,9,2018-09-01
FI,Finland,2018,11.14,6910.06,1.61,8,2018-08-01
FI,Finland,2018,10.92,6729.18,1.62,7,2018-07-01
FI,Finland,2018,10.63,6374.0,1.67,6,2018-06-01
FI,Finland,2018,10.7,6433.2,1.66,5,2018-05-01
FI,Finland,2018,10.27,6156.45,1.67,4,2018-04-01
FI,Finland,2018,11.04,6529.72,1.69,3,2018-03-01
FI,Finland,2018,9.89,5802.73,1.7,2,2018-02-01
FI,Finland,2018,10.61,6414.54,1.65,1,2018-01-01
FI,Finland,2017,8.72,5228.48,1.67,12,2017-12-01
FI,Finland,2017,10.16,6012.86,1.69,11,2017-11-01
FI,Finland,2017,10.41,6230.38,1.67,10,2017-10-01
FI,Finland,2017,10.13,6146.2,1.65,9,2017-09-01
FI,Finland,2017,11.52,6889.29,1.67,8,2017-08-01
FI,Finland,2017,10.38,6012.08,1.73,7,2017-07-01
FI,Finland,2017,11.02,6308.54,1.75,6,2017-06-01
FI,Finland,2017,10.57,6141.08,1.72,5,2017-05-01
FI,Finland,2017,9.45,5532.34,1.71,4,2017-04-01
FI,Finland,2017,10.16,6044.62,1.68,3,2017-03-01
FI,Finland,2017,8.62,5084.75,1.7,2,2017-02-01
FI,Finland,2017,9.68,5671.48,1.71,1,2017-01-01
FI,Finland,2016,9.19,5405.21,1.7,12,2016-12-01
FI,Finland,2016,9.97,5830.22,1.71,11,2016-11-01
FI,Finland,2016,9.19,5388.01,1.71,10,2016-10-01
FI,Finland,2016,9.51,5588.64,1.7,9,2016-09-01
FI,Finland,2016,10.31,6069.75,1.7,8,2016-08-01
FI,Finland,2016,9.88,5807.64,1.7,7,2016-07-01
FI,Finland,2016,10.53,6025.48,1.75,6,2016-06-01
FI,Finland,2016,9.95,5800.09,1.72,5,2016-05-01
FI,Finland,2016,9.93,5750.3,1.73,4,2016-04-01
FI,Finland,2016,9.88,5725.1,1.73,3,2016-03-01
FI,Finland,2016,9.2,5423.89,1.7,2,2016-02-01
FI,Finland,2016,8.52,4998.29,1.7,1,2016-01-01
FI,Finland,2015,9.31,5496.82,1.69,12,2015-12-01
FI,Finland,2015,9.28,5603.75,1.66,11,2015-11-01
FI,Finland,2015,9.35,5675.9,1.65,10,2015-10-01
FI,Finland,2015,9.51,5563.76,1.71,9,2015-09-01
FI,Finland,2015,9.24,5545.09,1.67,8,2015-08-01
FI,Finland,2015,10.37,6194.53,1.67,7,2015-07-01
FI,Finland,2015,9.86,5817.3,1.69,6,2015-06-01
FI,Finland,2015,8.52,5001.46,1.7,5,2015-05-01
FI,Finland,2015,8.47,5190.08,1.63,4,2015-04-01
FI,Finland,2015,9.09,5586.51,1.63,3,2015-03-01
FI,Finland,2015,7.28,4524.74,1.61,2,2015-02-01
FI,Finland,2015,8.12,4881.03,1.66,1,2015-01-01
FI,Finland,2014,8.37,5043.49,1.66,12,2014-12-01
FI,Finland,2014,8.25,4894.72,1.69,11,2014-11-01
FI,Finland,2014,9.37,5608.36,1.67,10,2014-10-01
FI,Finland,2014,8.86,5332.23,1.66,9,2014-09-01
FI,Finland,2014,8.45,5177.45,1.63,8,2014-08-01
FI,Finland,2014,9.84,6043.49,1.63,7,2014-07-01
FI,Finland,2014,9.39,5606.97,1.67,6,2014-06-01
FI,Finland,2014,9.03,5384.99,1.68,5,2014-05-01
FI,Finland,2014,9.29,5511.63,1.69,4,2014-04-01
FI,Finland,2014,8.35,5042.29,1.66,3,2014-03-01
FI,Finland,2014,7.35,4556.47,1.61,2,2014-02-01
FI,Finland,2014,8.0,4959.09,1.61,1,2014-01-01
FI,Finland,2013,7.16,4358.72,1.64,12,2013-12-01
FI,Finland,2013,8.29,5094.66,1.63,11,2013-11-01
FI,Finland,2013,9.41,5671.09,1.66,10,2013-10-01
FI,Finland,2013,8.28,4930.52,1.68,9,2013-09-01
FI,Finland,2013,9.15,5526.23,1.66,8,2013-08-01
FI,Finland,2013,9.68,5816.89,1.66,7,2013-07-01
FI,Finland,2013,8.42,5037.41,1.67,6,2013-06-01
FI,Finland,2013,8.9,5350.69,1.66,5,2013-05-01
FI,Finland,2013,8.74,5275.77,1.66,4,2013-04-01
FI,Finland,2013,8.22,4958.77,1.66,3,2013-03-01
FI,Finland,2013,7.61,4682.98,1.63,2,2013-02-01
FI,Finland,2013,8.47,5167.84,1.64,1,2013-01-01
FI,Finland,2012,6.89,4194.7,1.64,12,2012-12-01
FI,Finland,2012,8.28,5056.3,1.64,11,2012-11-01
FI,Finland,2012,8.8,5422.58,1.62,10,2012-10-01
FI,Finland,2012,7.72,4733.21,1.63,9,2012-09-01
FI,Finland,2012,9.1,5458.88,1.67,8,2012-08-01
FI,Finland,2012,9.06,5421.1,1.67,7,2012-07-01
FI,Finland,2012,8.34,4981.71,1.67,6,2012-06-01
FI,Finland,2012,8.71,5227.6,1.67,5,2012-05-01
FI,Finland,2012,7.66,4564.84,1.68,4,2012-04-01
FI,Finland,2012,8.23,5029.22,1.64,3,2012-03-01
FI,Finland,2012,7.53,4703.89,1.6,2,2012-02-01
FI,Finland,2012,7.85,4818.0,1.63,1,2012-01-01
FI,Finland,2011,7.76,4724.85,1.64,12,2011-12-01
FI,Finland,2011,8.56,5159.55,1.66,11,2011-11-01
FI,Finland,2011,7.88,4768.38,1.65,10,2011-10-01
FI,Finland,2011,8.23,5015.1,1.64,9,2011-09-01
FI,Finland,2011,8.64,5309.73,1.63,8,2011-08-01
FI,Finland,2011,7.76,4772.05,1.63,7,2011-07-01
FI,Finland,2011,7.78,4785.89,1.63,6,2011-06-01
FI,Finland,2011,8.04,4807.89,1.67,5,2011-05-01
FI,Finland,2011,6.81,4096.57,1.66,4,2011-04-01
FI,Finland,2011,7.41,4513.31,1.64,3,2011-03-01
FI,Finland,2011,6.61,3986.17,1.66,2,2011-02-01
FI,Finland,2011,7.03,4204.91,1.67,1,2011-01-01
FI,Finland,2010,7.31,4485.64,1.63,12,2010-12-01
FI,Finland,2010,7.66,4672.04,1.64,11,2010-11-01
FI,Finland,2010,7.04,4292.67,1.64,10,2010-10-01
FI,Finland,2010,7.88,4818.38,1.64,9,2010-09-01
FI,Finland,2010,7.73,4821.32,1.6,8,2010-08-01
FI,Finland,2010,7.71,4908.31,1.57,7,2010-07-01
FI,Finland,2010,8.05,4923.49,1.64,6,2010-06-01
FI,Finland,2010,7.25,4453.77,1.63,5,2010-05-01
FI,Finland,2010,6.34,3916.98,1.62,4,2010-04-01
FI,Finland,2010,7.56,4712.52,1.6,3,2010-03-01
FI,Finland,2010,6.1,0.0,0.0,2,2010-02-01
FI,Finland,2010,5.92,0.0,0.0,1,2010-01-01
FI,Finland,2009,6.78,0.0,0.0,12,2009-12-01
FI,Finland,2009,6.35,0.0,0.0,11,2009-11-01
FI,Finland,2009,7.61,0.0,0.0,10,2009-10-01
FI,Finland,2009,7.63,0.0,0.0,9,2009-09-01
FI,Finland,2009,7.36,0.0,0.0,8,2009-08-01
FI,Finland,2009,8.08,0.0,0.0,7,2009-07-01
FI,Finland,2009,7.44,0.0,0.0,6,2009-06-01
FI,Finland,2009,6.39,0.0,0.0,5,2009-05-01
FI,Finland,2009,6.42,3907.69,1.64,4,2009-04-01
FI,Finland,2009,6.98,4261.42,1.64,3,2009-03-01
FI,Finland,2009,6.78,4155.34,1.63,2,2009-02-01
FI,Finland,2009,7.12,4266.17,1.67,1,2009-01-01
FI,Finland,2008,7.8,4645.58,1.68,1,2008-01-01
FI,Finland,2007,6.25,3785.14,1.65,12,2007-12-01
FI,Finland,2007,7.79,4652.52,1.67,11,2007-11-01
FI,Finland,2007,7.67,4697.5,1.63,10,2007-10-01
FI,Finland,2007,7.14,4290.51,1.66,9,2007-09-01
FI,Finland,2007,7.11,4585.57,1.55,8,2007-08-01
