CostName,R$_kg,Year,State,Month,Date
Transporte,0.04,2012,SC,4,2012-04-01
Outros,0.01,2012,SC,4,2012-04-01
Depreciação,0.05,2012,SC,4,2012-04-01
Custo de capital,0.04,2012,SC,4,2012-04-01
Total,1.73,2012,SC,4,2012-04-01
Ração,1.24,2012,SC,5,2012-05-01
Genética,0.23,2012,SC,5,2012-05-01
Mão de obra,0.12,2012,SC,5,2012-05-01
Sanidade,0.0,2012,SC,5,2012-05-01
Energia elétrica | Cama | Calefação,0.04,2012,SC,5,2012-05-01
Manutenção | Seguro | Funrural,0.02,2012,SC,5,2012-05-01
Transporte,0.04,2012,SC,5,2012-05-01
Outros,0.01,2012,SC,5,2012-05-01
Depreciação,0.05,2012,SC,5,2012-05-01
Custo de capital,0.04,2012,SC,5,2012-05-01
Total,1.79,2012,SC,5,2012-05-01
Ração,1.28,2012,SC,6,2012-06-01
Genética,0.23,2012,SC,6,2012-06-01
Mão de obra,0.12,2012,SC,6,2012-06-01
Sanidade,0.0,2012,SC,6,2012-06-01
Energia elétrica | Cama | Calefação,0.04,2012,SC,6,2012-06-01
Manutenção | Seguro | Funrural,0.01,2012,SC,6,2012-06-01
Transporte,0.04,2012,SC,6,2012-06-01
Outros,0.01,2012,SC,6,2012-06-01
Depreciação,0.05,2012,SC,6,2012-06-01
Custo de capital,0.04,2012,SC,6,2012-06-01
Total,1.83,2012,SC,6,2012-06-01
Ração,1.51,2012,SC,7,2012-07-01
Genética,0.25,2012,SC,7,2012-07-01
Mão de obra,0.12,2012,SC,7,2012-07-01
Sanidade,0.0,2012,SC,7,2012-07-01
Energia elétrica | Cama | Calefação,0.04,2012,SC,7,2012-07-01
Manutenção | Seguro | Funrural,0.02,2012,SC,7,2012-07-01
Transporte,0.04,2012,SC,7,2012-07-01
Outros,0.01,2012,SC,7,2012-07-01
Depreciação,0.05,2012,SC,7,2012-07-01
Custo de capital,0.04,2012,SC,7,2012-07-01
Total,2.07,2012,SC,7,2012-07-01
Ração,1.67,2012,SC,8,2012-08-01
Genética,0.24,2012,SC,8,2012-08-01
Mão de obra,0.12,2012,SC,8,2012-08-01
Sanidade,0.0,2012,SC,8,2012-08-01
Energia elétrica | Cama | Calefação,0.04,2012,SC,8,2012-08-01
Manutenção | Seguro | Funrural,0.02,2012,SC,8,2012-08-01
Transporte,0.04,2012,SC,8,2012-08-01
Outros,0.01,2012,SC,8,2012-08-01
Depreciação,0.05,2012,SC,8,2012-08-01
Custo de capital,0.04,2012,SC,8,2012-08-01
Total,2.22,2012,SC,8,2012-08-01
Ração,1.53,2012,SC,9,2012-09-01
Genética,0.24,2012,SC,9,2012-09-01
Mão de obra,0.12,2012,SC,9,2012-09-01
Sanidade,0.0,2012,SC,9,2012-09-01
Energia elétrica | Cama | Calefação,0.04,2012,SC,9,2012-09-01
Manutenção | Seguro | Funrural,0.02,2012,SC,9,2012-09-01
Transporte,0.05,2012,SC,9,2012-09-01
Outros,0.01,2012,SC,9,2012-09-01
Depreciação,0.05,2012,SC,9,2012-09-01
Custo de capital,0.04,2012,SC,9,2012-09-01
Total,2.09,2012,SC,9,2012-09-01
Ração,1.55,2012,SC,10,2012-10-01
Genética,0.23,2012,SC,10,2012-10-01
Mão de obra,0.12,2012,SC,10,2012-10-01
Sanidade,0.0,2012,SC,10,2012-10-01
Energia elétrica | Cama | Calefação,0.05,2012,SC,10,2012-10-01
Manutenção | Seguro | Funrural,0.02,2012,SC,10,2012-10-01
Transporte,0.04,2012,SC,10,2012-10-01
Outros,0.01,2012,SC,10,2012-10-01
Depreciação,0.05,2012,SC,10,2012-10-01
Custo de capital,0.04,2012,SC,10,2012-10-01
Total,2.1,2012,SC,10,2012-10-01
Ração,1.48,2012,SC,11,2012-11-01
Genética,0.23,2012,SC,11,2012-11-01
Mão de obra,0.12,2012,SC,11,2012-11-01
Sanidade,0.0,2012,SC,11,2012-11-01
Energia elétrica | Cama | Calefação,0.05,2012,SC,11,2012-11-01
Manutenção | Seguro | Funrural,0.01,2012,SC,11,2012-11-01
Transporte,0.05,2012,SC,11,2012-11-01
Outros,0.01,2012,SC,11,2012-11-01
Depreciação,0.05,2012,SC,11,2012-11-01
Custo de capital,0.04,2012,SC,11,2012-11-01
Total,2.03,2012,SC,11,2012-11-01
Ração,1.5,2012,SC,12,2012-12-01
Genética,0.26,2012,SC,12,2012-12-01
Mão de obra,0.12,2012,SC,12,2012-12-01
Sanidade,0.0,2012,SC,12,2012-12-01
Energia elétrica | Cama | Calefação,0.04,2012,SC,12,2012-12-01
Manutenção | Seguro | Funrural,0.01,2012,SC,12,2012-12-01
Transporte,0.05,2012,SC,12,2012-12-01
Outros,0.01,2012,SC,12,2012-12-01
Depreciação,0.05,2012,SC,12,2012-12-01
Custo de capital,0.04,2012,SC,12,2012-12-01
Total,2.07,2012,SC,12,2012-12-01
Ração,1.58,2013,MG,1,2013-01-01
Genética,0.28,2013,MG,1,2013-01-01
Mão de obra,0.07,2013,MG,1,2013-01-01
Sanidade,0.0,2013,MG,1,2013-01-01
Energia elétrica | Cama | Calefação,0.04,2013,MG,1,2013-01-01
Manutenção | Seguro | Funrural,0.01,2013,MG,1,2013-01-01
Transporte,0.06,2013,MG,1,2013-01-01
Outros,0.0,2013,MG,1,2013-01-01
Depreciação,0.04,2013,MG,1,2013-01-01
Custo de capital,0.03,2013,MG,1,2013-01-01
Total,2.11,2013,MG,1,2013-01-01
Ração,1.54,2013,MG,2,2013-02-01
Genética,0.29,2013,MG,2,2013-02-01
Mão de obra,0.07,2013,MG,2,2013-02-01
Sanidade,0.0,2013,MG,2,2013-02-01
Energia elétrica | Cama | Calefação,0.04,2013,MG,2,2013-02-01
Manutenção | Seguro | Funrural,0.01,2013,MG,2,2013-02-01
Transporte,0.05,2013,MG,2,2013-02-01
Outros,0.0,2013,MG,2,2013-02-01
Depreciação,0.04,2013,MG,2,2013-02-01
Custo de capital,0.03,2013,MG,2,2013-02-01
Total,2.08,2013,MG,2,2013-02-01
Ração,1.3,2013,MG,3,2013-03-01
Genética,0.29,2013,MG,3,2013-03-01
Mão de obra,0.07,2013,MG,3,2013-03-01
Sanidade,0.0,2013,MG,3,2013-03-01
Energia elétrica | Cama | Calefação,0.04,2013,MG,3,2013-03-01
Manutenção | Seguro | Funrural,0.01,2013,MG,3,2013-03-01
Transporte,0.05,2013,MG,3,2013-03-01
Outros,0.0,2013,MG,3,2013-03-01
Depreciação,0.04,2013,MG,3,2013-03-01
Custo de capital,0.03,2013,MG,3,2013-03-01
Total,1.84,2013,MG,3,2013-03-01
Ração,1.3,2013,MG,4,2013-04-01
Genética,0.32,2013,MG,4,2013-04-01
Mão de obra,0.07,2013,MG,4,2013-04-01
Sanidade,0.0,2013,MG,4,2013-04-01
Energia elétrica | Cama | Calefação,0.04,2013,MG,4,2013-04-01
Manutenção | Seguro | Funrural,0.01,2013,MG,4,2013-04-01
Transporte,0.06,2013,MG,4,2013-04-01
Outros,0.0,2013,MG,4,2013-04-01
Depreciação,0.04,2013,MG,4,2013-04-01
Custo de capital,0.03,2013,MG,4,2013-04-01
Total,1.87,2013,MG,4,2013-04-01
Ração,1.34,2013,MG,5,2013-05-01
Genética,0.31,2013,MG,5,2013-05-01
Mão de obra,0.07,2013,MG,5,2013-05-01
Sanidade,0.0,2013,MG,5,2013-05-01
Energia elétrica | Cama | Calefação,0.04,2013,MG,5,2013-05-01
Manutenção | Seguro | Funrural,0.01,2013,MG,5,2013-05-01
Transporte,0.05,2013,MG,5,2013-05-01
Outros,0.0,2013,MG,5,2013-05-01
Depreciação,0.04,2013,MG,5,2013-05-01
Custo de capital,0.03,2013,MG,5,2013-05-01
Total,1.9,2013,MG,5,2013-05-01
Ração,1.48,2013,MG,6,2013-06-01
Genética,0.31,2013,MG,6,2013-06-01
Mão de obra,0.07,2013,MG,6,2013-06-01
Sanidade,0.0,2013,MG,6,2013-06-01
Energia elétrica | Cama | Calefação,0.04,2013,MG,6,2013-06-01
Manutenção | Seguro | Funrural,0.01,2013,MG,6,2013-06-01
Transporte,0.05,2013,MG,6,2013-06-01
Outros,0.0,2013,MG,6,2013-06-01
Depreciação,0.04,2013,MG,6,2013-06-01
Custo de capital,0.03,2013,MG,6,2013-06-01
Total,2.04,2013,MG,6,2013-06-01
Ração,1.47,2013,MG,7,2013-07-01
Genética,0.32,2013,MG,7,2013-07-01
Mão de obra,0.07,2013,MG,7,2013-07-01
Sanidade,0.0,2013,MG,7,2013-07-01
Energia elétrica | Cama | Calefação,0.04,2013,MG,7,2013-07-01
Manutenção | Seguro | Funrural,0.01,2013,MG,7,2013-07-01
Transporte,0.05,2013,MG,7,2013-07-01
Outros,0.0,2013,MG,7,2013-07-01
Depreciação,0.04,2013,MG,7,2013-07-01
Custo de capital,0.03,2013,MG,7,2013-07-01
Total,2.04,2013,MG,7,2013-07-01
Ração,1.45,2013,MG,8,2013-08-01
Genética,0.32,2013,MG,8,2013-08-01
Mão de obra,0.07,2013,MG,8,2013-08-01
Sanidade,0.0,2013,MG,8,2013-08-01
Energia elétrica | Cama | Calefação,0.04,2013,MG,8,2013-08-01
Manutenção | Seguro | Funrural,0.01,2013,MG,8,2013-08-01
Transporte,0.05,2013,MG,8,2013-08-01
Outros,0.0,2013,MG,8,2013-08-01
Depreciação,0.04,2013,MG,8,2013-08-01
Custo de capital,0.03,2013,MG,8,2013-08-01
Total,2.02,2013,MG,8,2013-08-01
Ração,1.54,2013,MG,9,2013-09-01
Genética,0.3,2013,MG,9,2013-09-01
Mão de obra,0.07,2013,MG,9,2013-09-01
Sanidade,0.0,2013,MG,9,2013-09-01
Energia elétrica | Cama | Calefação,0.03,2013,MG,9,2013-09-01
Manutenção | Seguro | Funrural,0.01,2013,MG,9,2013-09-01
Transporte,0.06,2013,MG,9,2013-09-01
Outros,0.0,2013,MG,9,2013-09-01
Depreciação,0.04,2013,MG,9,2013-09-01
Custo de capital,0.03,2013,MG,9,2013-09-01
Total,2.09,2013,MG,9,2013-09-01
Ração,1.56,2013,MG,10,2013-10-01
Genética,0.31,2013,MG,10,2013-10-01
Mão de obra,0.07,2013,MG,10,2013-10-01
Sanidade,0.0,2013,MG,10,2013-10-01
Energia elétrica | Cama | Calefação,0.04,2013,MG,10,2013-10-01
Manutenção | Seguro | Funrural,0.01,2013,MG,10,2013-10-01
Transporte,0.06,2013,MG,10,2013-10-01
Outros,0.0,2013,MG,10,2013-10-01
Depreciação,0.04,2013,MG,10,2013-10-01
Custo de capital,0.03,2013,MG,10,2013-10-01
Total,2.12,2013,MG,10,2013-10-01
Ração,1.58,2013,MG,11,2013-11-01
Genética,0.29,2013,MG,11,2013-11-01
Mão de obra,0.07,2013,MG,11,2013-11-01
Sanidade,0.0,2013,MG,11,2013-11-01
Energia elétrica | Cama | Calefação,0.04,2013,MG,11,2013-11-01
Manutenção | Seguro | Funrural,0.01,2013,MG,11,2013-11-01
Transporte,0.06,2013,MG,11,2013-11-01
Outros,0.0,2013,MG,11,2013-11-01
Depreciação,0.04,2013,MG,11,2013-11-01
Custo de capital,0.03,2013,MG,11,2013-11-01
Total,2.13,2013,MG,11,2013-11-01
Ração,1.58,2013,MG,12,2013-12-01
Genética,0.29,2013,MG,12,2013-12-01
Mão de obra,0.07,2013,MG,12,2013-12-01
Sanidade,0.0,2013,MG,12,2013-12-01
Energia elétrica | Cama | Calefação,0.04,2013,MG,12,2013-12-01
Manutenção | Seguro | Funrural,0.01,2013,MG,12,2013-12-01
Transporte,0.06,2013,MG,12,2013-12-01
Outros,0.0,2013,MG,12,2013-12-01
Depreciação,0.04,2013,MG,12,2013-12-01
Custo de capital,0.03,2013,MG,12,2013-12-01
Total,2.13,2013,MG,12,2013-12-01
Ração,1.69,2013,CE,1,2013-01-01
Genética,0.4,2013,CE,1,2013-01-01
Mão de obra,0.12,2013,CE,1,2013-01-01
Sanidade,0.0,2013,CE,1,2013-01-01
Energia elétrica | Cama | Calefação,0.03,2013,CE,1,2013-01-01
Manutenção | Seguro | Funrural,0.01,2013,CE,1,2013-01-01
Transporte,0.06,2013,CE,1,2013-01-01
Outros,0.0,2013,CE,1,2013-01-01
Depreciação,0.04,2013,CE,1,2013-01-01
Custo de capital,0.04,2013,CE,1,2013-01-01
Total,2.4,2013,CE,1,2013-01-01
Ração,1.69,2013,CE,2,2013-02-01
Genética,0.4,2013,CE,2,2013-02-01
Mão de obra,0.12,2013,CE,2,2013-02-01
Sanidade,0.0,2013,CE,2,2013-02-01
Energia elétrica | Cama | Calefação,0.03,2013,CE,2,2013-02-01
Manutenção | Seguro | Funrural,0.01,2013,CE,2,2013-02-01
Transporte,0.06,2013,CE,2,2013-02-01
Outros,0.0,2013,CE,2,2013-02-01
Depreciação,0.04,2013,CE,2,2013-02-01
Custo de capital,0.04,2013,CE,2,2013-02-01
Total,2.4,2013,CE,2,2013-02-01
Ração,1.76,2013,CE,3,2013-03-01
Genética,0.4,2013,CE,3,2013-03-01
Mão de obra,0.12,2013,CE,3,2013-03-01
Sanidade,0.0,2013,CE,3,2013-03-01
Energia elétrica | Cama | Calefação,0.03,2013,CE,3,2013-03-01
Manutenção | Seguro | Funrural,0.01,2013,CE,3,2013-03-01
Transporte,0.06,2013,CE,3,2013-03-01
Outros,0.0,2013,CE,3,2013-03-01
Depreciação,0.04,2013,CE,3,2013-03-01
Custo de capital,0.04,2013,CE,3,2013-03-01
Total,2.47,2013,CE,3,2013-03-01
Ração,1.66,2013,CE,4,2013-04-01
Genética,0.4,2013,CE,4,2013-04-01
Mão de obra,0.12,2013,CE,4,2013-04-01
Sanidade,0.0,2013,CE,4,2013-04-01
Energia elétrica | Cama | Calefação,0.03,2013,CE,4,2013-04-01
Manutenção | Seguro | Funrural,0.01,2013,CE,4,2013-04-01
Transporte,0.06,2013,CE,4,2013-04-01
Outros,0.0,2013,CE,4,2013-04-01
Depreciação,0.04,2013,CE,4,2013-04-01
Custo de capital,0.04,2013,CE,4,2013-04-01
Total,2.38,2013,CE,4,2013-04-01
Ração,1.55,2013,CE,5,2013-05-01
Genética,0.45,2013,CE,5,2013-05-01
Mão de obra,0.12,2013,CE,5,2013-05-01
Sanidade,0.0,2013,CE,5,2013-05-01
Energia elétrica | Cama | Calefação,0.03,2013,CE,5,2013-05-01
Manutenção | Seguro | Funrural,0.01,2013,CE,5,2013-05-01
Transporte,0.06,2013,CE,5,2013-05-01
Outros,0.0,2013,CE,5,2013-05-01
Depreciação,0.04,2013,CE,5,2013-05-01
Custo de capital,0.04,2013,CE,5,2013-05-01
Total,2.31,2013,CE,5,2013-05-01
Ração,1.63,2013,CE,6,2013-06-01
Genética,0.45,2013,CE,6,2013-06-01
Mão de obra,0.12,2013,CE,6,2013-06-01
Sanidade,0.0,2013,CE,6,2013-06-01
Energia elétrica | Cama | Calefação,0.03,2013,CE,6,2013-06-01
Manutenção | Seguro | Funrural,0.01,2013,CE,6,2013-06-01
Transporte,0.06,2013,CE,6,2013-06-01
Outros,0.0,2013,CE,6,2013-06-01
Depreciação,0.04,2013,CE,6,2013-06-01
Custo de capital,0.04,2013,CE,6,2013-06-01
Total,2.39,2013,CE,6,2013-06-01
Ração,1.73,2013,CE,7,2013-07-01
Genética,0.45,2013,CE,7,2013-07-01
Mão de obra,0.12,2013,CE,7,2013-07-01
Sanidade,0.0,2013,CE,7,2013-07-01
Energia elétrica | Cama | Calefação,0.03,2013,CE,7,2013-07-01
Manutenção | Seguro | Funrural,0.01,2013,CE,7,2013-07-01
Transporte,0.06,2013,CE,7,2013-07-01
Outros,0.0,2013,CE,7,2013-07-01
Depreciação,0.04,2013,CE,7,2013-07-01
Custo de capital,0.04,2013,CE,7,2013-07-01
Total,2.49,2013,CE,7,2013-07-01
Ração,1.84,2013,CE,8,2013-08-01
Genética,0.45,2013,CE,8,2013-08-01
Mão de obra,0.11,2013,CE,8,2013-08-01
Sanidade,0.0,2013,CE,8,2013-08-01
Energia elétrica | Cama | Calefação,0.03,2013,CE,8,2013-08-01
Manutenção | Seguro | Funrural,0.01,2013,CE,8,2013-08-01
Transporte,0.06,2013,CE,8,2013-08-01
Outros,0.0,2013,CE,8,2013-08-01
Depreciação,0.04,2013,CE,8,2013-08-01
Custo de capital,0.04,2013,CE,8,2013-08-01
Total,2.59,2013,CE,8,2013-08-01
Ração,1.85,2013,CE,9,2013-09-01
Genética,0.46,2013,CE,9,2013-09-01
Mão de obra,0.11,2013,CE,9,2013-09-01
Sanidade,0.0,2013,CE,9,2013-09-01
Energia elétrica | Cama | Calefação,0.04,2013,CE,9,2013-09-01
Manutenção | Seguro | Funrural,0.01,2013,CE,9,2013-09-01
Transporte,0.07,2013,CE,9,2013-09-01
Outros,0.0,2013,CE,9,2013-09-01
Depreciação,0.04,2013,CE,9,2013-09-01
Custo de capital,0.04,2013,CE,9,2013-09-01
Total,2.63,2013,CE,9,2013-09-01
Ração,1.81,2013,CE,10,2013-10-01
Genética,0.47,2013,CE,10,2013-10-01
Mão de obra,0.11,2013,CE,10,2013-10-01
Sanidade,0.0,2013,CE,10,2013-10-01
Energia elétrica | Cama | Calefação,0.04,2013,CE,10,2013-10-01
Manutenção | Seguro | Funrural,0.01,2013,CE,10,2013-10-01
Transporte,0.07,2013,CE,10,2013-10-01
Outros,0.0,2013,CE,10,2013-10-01
Depreciação,0.04,2013,CE,10,2013-10-01
Custo de capital,0.04,2013,CE,10,2013-10-01
Total,2.59,2013,CE,10,2013-10-01
Ração,1.8,2013,CE,11,2013-11-01
Genética,0.49,2013,CE,11,2013-11-01
Mão de obra,0.11,2013,CE,11,2013-11-01
Sanidade,0.0,2013,CE,11,2013-11-01
Energia elétrica | Cama | Calefação,0.04,2013,CE,11,2013-11-01
Manutenção | Seguro | Funrural,0.01,2013,CE,11,2013-11-01
Transporte,0.07,2013,CE,11,2013-11-01
Outros,0.0,2013,CE,11,2013-11-01
Depreciação,0.04,2013,CE,11,2013-11-01
Custo de capital,0.04,2013,CE,11,2013-11-01
Total,2.6,2013,CE,11,2013-11-01
Ração,2.02,2013,CE,12,2013-12-01
Genética,0.49,2013,CE,12,2013-12-01
Mão de obra,0.11,2013,CE,12,2013-12-01
Sanidade,0.0,2013,CE,12,2013-12-01
Energia elétrica | Cama | Calefação,0.04,2013,CE,12,2013-12-01
Manutenção | Seguro | Funrural,0.01,2013,CE,12,2013-12-01
Transporte,0.07,2013,CE,12,2013-12-01
Outros,0.0,2013,CE,12,2013-12-01
Depreciação,0.04,2013,CE,12,2013-12-01
Custo de capital,0.04,2013,CE,12,2013-12-01
Total,2.82,2013,CE,12,2013-12-01
Ração,1.47,2013,GO,1,2013-01-01
Genética,0.36,2013,GO,1,2013-01-01
Mão de obra,0.08,2013,GO,1,2013-01-01
Sanidade,0.0,2013,GO,1,2013-01-01
Energia elétrica | Cama | Calefação,0.04,2013,GO,1,2013-01-01
Manutenção | Seguro | Funrural,0.02,2013,GO,1,2013-01-01
Transporte,0.11,2013,GO,1,2013-01-01
Outros,0.0,2013,GO,1,2013-01-01
Depreciação,0.05,2013,GO,1,2013-01-01
Custo de capital,0.04,2013,GO,1,2013-01-01
Total,2.19,2013,GO,1,2013-01-01
Ração,1.38,2013,GO,2,2013-02-01
Genética,0.36,2013,GO,2,2013-02-01
Mão de obra,0.08,2013,GO,2,2013-02-01
Sanidade,0.0,2013,GO,2,2013-02-01
Energia elétrica | Cama | Calefação,0.04,2013,GO,2,2013-02-01
Manutenção | Seguro | Funrural,0.02,2013,GO,2,2013-02-01
Transporte,0.11,2013,GO,2,2013-02-01
Outros,0.0,2013,GO,2,2013-02-01
Depreciação,0.05,2013,GO,2,2013-02-01
Custo de capital,0.04,2013,GO,2,2013-02-01
Total,2.09,2013,GO,2,2013-02-01
Ração,1.32,2013,GO,3,2013-03-01
Genética,0.36,2013,GO,3,2013-03-01
Mão de obra,0.08,2013,GO,3,2013-03-01
Sanidade,0.0,2013,GO,3,2013-03-01
Energia elétrica | Cama | Calefação,0.04,2013,GO,3,2013-03-01
Manutenção | Seguro | Funrural,0.02,2013,GO,3,2013-03-01
Transporte,0.11,2013,GO,3,2013-03-01
Outros,0.0,2013,GO,3,2013-03-01
Depreciação,0.05,2013,GO,3,2013-03-01
Custo de capital,0.04,2013,GO,3,2013-03-01
Total,2.04,2013,GO,3,2013-03-01
Ração,1.36,2013,GO,4,2013-04-01
Genética,0.34,2013,GO,4,2013-04-01
Mão de obra,0.09,2013,GO,4,2013-04-01
Sanidade,0.0,2013,GO,4,2013-04-01
Energia elétrica | Cama | Calefação,0.05,2013,GO,4,2013-04-01
Manutenção | Seguro | Funrural,0.02,2013,GO,4,2013-04-01
Transporte,0.11,2013,GO,4,2013-04-01
Outros,0.0,2013,GO,4,2013-04-01
Depreciação,0.05,2013,GO,4,2013-04-01
Custo de capital,0.04,2013,GO,4,2013-04-01
Total,2.06,2013,GO,4,2013-04-01
Ração,1.55,2013,GO,5,2013-05-01
Genética,0.35,2013,GO,5,2013-05-01
Mão de obra,0.09,2013,GO,5,2013-05-01
Sanidade,0.0,2013,GO,5,2013-05-01
Energia elétrica | Cama | Calefação,0.05,2013,GO,5,2013-05-01
Manutenção | Seguro | Funrural,0.02,2013,GO,5,2013-05-01
Transporte,0.11,2013,GO,5,2013-05-01
Outros,0.0,2013,GO,5,2013-05-01
Depreciação,0.05,2013,GO,5,2013-05-01
Custo de capital,0.04,2013,GO,5,2013-05-01
Total,2.27,2013,GO,5,2013-05-01
Ração,1.55,2013,GO,6,2013-06-01
Genética,0.35,2013,GO,6,2013-06-01
Mão de obra,0.09,2013,GO,6,2013-06-01
Sanidade,0.0,2013,GO,6,2013-06-01
Energia elétrica | Cama | Calefação,0.05,2013,GO,6,2013-06-01
Manutenção | Seguro | Funrural,0.02,2013,GO,6,2013-06-01
Transporte,0.11,2013,GO,6,2013-06-01
Outros,0.0,2013,GO,6,2013-06-01
Depreciação,0.05,2013,GO,6,2013-06-01
Custo de capital,0.04,2013,GO,6,2013-06-01
Total,2.26,2013,GO,6,2013-06-01
Ração,1.57,2013,GO,7,2013-07-01
Genética,0.35,2013,GO,7,2013-07-01
Mão de obra,0.09,2013,GO,7,2013-07-01
Sanidade,0.0,2013,GO,7,2013-07-01
Energia elétrica | Cama | Calefação,0.05,2013,GO,7,2013-07-01
Manutenção | Seguro | Funrural,0.02,2013,GO,7,2013-07-01
Transporte,0.11,2013,GO,7,2013-07-01
Outros,0.0,2013,GO,7,2013-07-01
Depreciação,0.05,2013,GO,7,2013-07-01
Custo de capital,0.04,2013,GO,7,2013-07-01
Total,2.29,2013,GO,7,2013-07-01
Ração,1.56,2013,GO,8,2013-08-01
Genética,0.37,2013,GO,8,2013-08-01
Mão de obra,0.1,2013,GO,8,2013-08-01
Sanidade,0.0,2013,GO,8,2013-08-01
Energia elétrica | Cama | Calefação,0.05,2013,GO,8,2013-08-01
Manutenção | Seguro | Funrural,0.02,2013,GO,8,2013-08-01
Transporte,0.11,2013,GO,8,2013-08-01
Outros,0.0,2013,GO,8,2013-08-01
Depreciação,0.05,2013,GO,8,2013-08-01
Custo de capital,0.04,2013,GO,8,2013-08-01
Total,2.3,2013,GO,8,2013-08-01
Ração,1.56,2013,GO,9,2013-09-01
Genética,0.38,2013,GO,9,2013-09-01
Mão de obra,0.1,2013,GO,9,2013-09-01
Sanidade,0.0,2013,GO,9,2013-09-01
Energia elétrica | Cama | Calefação,0.05,2013,GO,9,2013-09-01
Manutenção | Seguro | Funrural,0.02,2013,GO,9,2013-09-01
Transporte,0.11,2013,GO,9,2013-09-01
Outros,0.0,2013,GO,9,2013-09-01
Depreciação,0.05,2013,GO,9,2013-09-01
Custo de capital,0.04,2013,GO,9,2013-09-01
Total,2.32,2013,GO,9,2013-09-01
Ração,1.53,2013,GO,10,2013-10-01
Genética,0.36,2013,GO,10,2013-10-01
Mão de obra,0.1,2013,GO,10,2013-10-01
Sanidade,0.0,2013,GO,10,2013-10-01
Energia elétrica | Cama | Calefação,0.05,2013,GO,10,2013-10-01
Manutenção | Seguro | Funrural,0.02,2013,GO,10,2013-10-01
Transporte,0.11,2013,GO,10,2013-10-01
Outros,0.01,2013,GO,10,2013-10-01
Depreciação,0.05,2013,GO,10,2013-10-01
Custo de capital,0.04,2013,GO,10,2013-10-01
Total,2.27,2013,GO,10,2013-10-01
Ração,1.59,2013,GO,11,2013-11-01
Genética,0.36,2013,GO,11,2013-11-01
Mão de obra,0.1,2013,GO,11,2013-11-01
Sanidade,0.0,2013,GO,11,2013-11-01
Energia elétrica | Cama | Calefação,0.05,2013,GO,11,2013-11-01
Manutenção | Seguro | Funrural,0.02,2013,GO,11,2013-11-01
Transporte,0.11,2013,GO,11,2013-11-01
Outros,0.01,2013,GO,11,2013-11-01
Depreciação,0.05,2013,GO,11,2013-11-01
Custo de capital,0.04,2013,GO,11,2013-11-01
Total,2.33,2013,GO,11,2013-11-01
Ração,1.68,2013,GO,12,2013-12-01
Genética,0.38,2013,GO,12,2013-12-01
Mão de obra,0.1,2013,GO,12,2013-12-01
Sanidade,0.0,2013,GO,12,2013-12-01
Energia elétrica | Cama | Calefação,0.05,2013,GO,12,2013-12-01
Manutenção | Seguro | Funrural,0.02,2013,GO,12,2013-12-01
Transporte,0.11,2013,GO,12,2013-12-01
Outros,0.01,2013,GO,12,2013-12-01
Depreciação,0.05,2013,GO,12,2013-12-01
Custo de capital,0.04,2013,GO,12,2013-12-01
Total,2.43,2013,GO,12,2013-12-01
Ração,1.55,2013,MS,1,2013-01-01
Genética,0.19,2013,MS,1,2013-01-01
Mão de obra,0.12,2013,MS,1,2013-01-01
Sanidade,0.0,2013,MS,1,2013-01-01
Energia elétrica | Cama | Calefação,0.06,2013,MS,1,2013-01-01
Manutenção | Seguro | Funrural,0.02,2013,MS,1,2013-01-01
Transporte,0.09,2013,MS,1,2013-01-01
Outros,0.01,2013,MS,1,2013-01-01
Depreciação,0.04,2013,MS,1,2013-01-01
Custo de capital,0.04,2013,MS,1,2013-01-01
Total,2.12,2013,MS,1,2013-01-01
Ração,1.37,2013,MS,2,2013-02-01
Genética,0.18,2013,MS,2,2013-02-01
Mão de obra,0.12,2013,MS,2,2013-02-01
Sanidade,0.01,2013,MS,2,2013-02-01
Energia elétrica | Cama | Calefação,0.06,2013,MS,2,2013-02-01
Manutenção | Seguro | Funrural,0.02,2013,MS,2,2013-02-01
Transporte,0.09,2013,MS,2,2013-02-01
Outros,0.01,2013,MS,2,2013-02-01
Depreciação,0.04,2013,MS,2,2013-02-01
Custo de capital,0.04,2013,MS,2,2013-02-01
Total,1.93,2013,MS,2,2013-02-01
Ração,1.23,2013,MS,3,2013-03-01
Genética,0.18,2013,MS,3,2013-03-01
Mão de obra,0.12,2013,MS,3,2013-03-01
Sanidade,0.01,2013,MS,3,2013-03-01
Energia elétrica | Cama | Calefação,0.06,2013,MS,3,2013-03-01
Manutenção | Seguro | Funrural,0.02,2013,MS,3,2013-03-01
Transporte,0.09,2013,MS,3,2013-03-01
Outros,0.01,2013,MS,3,2013-03-01
Depreciação,0.04,2013,MS,3,2013-03-01
Custo de capital,0.04,2013,MS,3,2013-03-01
Total,1.79,2013,MS,3,2013-03-01
Ração,1.22,2013,MS,4,2013-04-01
Genética,0.19,2013,MS,4,2013-04-01
Mão de obra,0.12,2013,MS,4,2013-04-01
Sanidade,0.01,2013,MS,4,2013-04-01
Energia elétrica | Cama | Calefação,0.06,2013,MS,4,2013-04-01
Manutenção | Seguro | Funrural,0.02,2013,MS,4,2013-04-01
Transporte,0.09,2013,MS,4,2013-04-01
Outros,0.0,2013,MS,4,2013-04-01
Depreciação,0.04,2013,MS,4,2013-04-01
Custo de capital,0.04,2013,MS,4,2013-04-01
Total,1.79,2013,MS,4,2013-04-01
Ração,1.34,2013,MS,5,2013-05-01
