memberStateCode,memberStateName,year,month,category,tonnes,heads,kgPerHead
PT,Portugal,1999,June,Bullock,0.13,0.39,333.33
PT,Portugal,1999,May,Bullock,0.17,0.49,346.94
PT,Portugal,1999,April,Bullock,0.15,0.42,357.14
PT,Portugal,1999,March,Bullock,0.15,0.38,394.74
PT,Portugal,1999,February,Bullock,0.2,0.63,317.46
PT,Portugal,1999,January,Bullock,0.2,0.69,289.86
PT,Portugal,1998,December,Bullock,0.17,0.57,298.25
PT,Portugal,1998,November,Bullock,0.22,0.78,282.05
PT,Portugal,1998,October,Bullock,0.19,0.85,223.53
PT,Portugal,1998,September,Bullock,0.26,0.89,292.13
PT,Portugal,1998,August,Bullock,0.19,0.64,296.88
PT,Portugal,1998,July,Bullock,0.21,0.7,300.0
PT,Portugal,1998,June,Bullock,0.22,0.73,301.37
PT,Portugal,1998,May,Bullock,0.2,0.68,294.12
PT,Portugal,1998,April,Bullock,0.22,0.77,285.71
PT,Portugal,1998,March,Bullock,0.24,0.85,282.35
PT,Portugal,1998,February,Bullock,0.19,0.61,311.48
PT,Portugal,1998,January,Bullock,0.21,0.65,323.08
PT,Portugal,1997,December,Bullock,0.23,0.69,333.33
PT,Portugal,1997,November,Bullock,0.23,0.73,315.07
PT,Portugal,1997,October,Bullock,0.23,0.76,302.63
PT,Portugal,1997,September,Bullock,0.27,0.88,306.82
PT,Portugal,1997,August,Bullock,0.16,0.48,333.33
PT,Portugal,1997,July,Bullock,0.19,0.58,327.59
PT,Portugal,1997,June,Bullock,0.22,0.74,297.3
PT,Portugal,1997,May,Bullock,0.27,0.83,325.3
PT,Portugal,1997,April,Bullock,0.21,0.64,328.13
PT,Portugal,1997,March,Bullock,0.19,0.57,333.33
PT,Portugal,1997,February,Bullock,0.17,0.5,340.0
PT,Portugal,1997,January,Bullock,0.18,0.52,346.15
PT,Portugal,1996,December,Bullock,0.15,0.43,348.84
PT,Portugal,1996,November,Bullock,0.11,0.33,333.33
PT,Portugal,1996,October,Bullock,0.14,0.38,368.42
PT,Portugal,1996,September,Bullock,0.28,0.85,329.41
PT,Portugal,1996,August,Bullock,0.24,0.76,315.79
PT,Portugal,1996,July,Bullock,0.09,0.28,321.43
PT,Portugal,1996,June,Bullock,0.1,0.3,333.33
PT,Portugal,1996,May,Bullock,0.08,0.26,307.69
PT,Portugal,1996,April,Bullock,0.07,0.21,333.33
PT,Portugal,1996,March,Bullock,0.15,0.46,326.09
PT,Portugal,1996,February,Bullock,0.11,0.32,343.75
PT,Portugal,1996,January,Bullock,0.16,0.48,333.33
PT,Portugal,1995,December,Bullock,0.32,0.49,653.06
PT,Portugal,1995,November,Bullock,0.18,0.57,315.79
PT,Portugal,1995,October,Bullock,0.16,0.49,326.53
PT,Portugal,1995,September,Bullock,0.14,0.43,325.58
PT,Portugal,1995,August,Bullock,0.3,0.93,322.58
PT,Portugal,1995,July,Bullock,0.17,0.5,340.0
PT,Portugal,1995,June,Bullock,0.15,0.42,357.14
PT,Portugal,1995,May,Bullock,0.18,0.5,360.0
PT,Portugal,1995,April,Bullock,0.18,0.49,367.35
PT,Portugal,1995,March,Bullock,0.16,0.46,347.83
PT,Portugal,1995,February,Bullock,0.15,0.41,365.85
PT,Portugal,1995,January,Bullock,0.13,0.4,325.0
PT,Portugal,1994,December,Bullock,0.45,1.31,343.51
PT,Portugal,1994,November,Bullock,0.33,1.33,248.12
PT,Portugal,1994,October,Bullock,0.5,1.81,276.24
PT,Portugal,1994,September,Bullock,0.44,1.32,333.33
PT,Portugal,1994,August,Bullock,1.03,3.29,313.07
PT,Portugal,1994,July,Bullock,0.31,1.09,284.4
PT,Portugal,1994,June,Bullock,0.28,1.03,271.84
PT,Portugal,1994,May,Bullock,0.33,1.25,264.0
PT,Portugal,1994,April,Bullock,0.13,0.46,282.61
PT,Portugal,1994,March,Bullock,0.72,2.35,306.38
PT,Portugal,1994,February,Bullock,0.15,0.42,357.14
PT,Portugal,1994,January,Bullock,0.18,0.55,327.27
PT,Portugal,1993,December,Bullock,0.16,0.46,347.83
PT,Portugal,1993,November,Bullock,0.2,0.57,350.88
PT,Portugal,1993,October,Bullock,0.23,0.68,338.24
PT,Portugal,1993,September,Bullock,0.21,0.67,313.43
PT,Portugal,1993,August,Bullock,0.42,1.38,304.35
PT,Portugal,1993,July,Bullock,0.22,0.65,338.46
PT,Portugal,1993,June,Bullock,0.19,0.56,339.29
PT,Portugal,1993,May,Bullock,0.16,0.44,363.64
PT,Portugal,1993,April,Bullock,0.14,0.41,341.46
PT,Portugal,1993,March,Bullock,0.23,0.9,255.56
PT,Portugal,1993,February,Bullock,0.21,0.64,328.13
PT,Portugal,1993,January,Bullock,0.18,0.51,352.94
PT,Portugal,1992,December,Bullock,0.23,0.68,338.24
PT,Portugal,1992,November,Bullock,0.27,0.85,317.65
PT,Portugal,1992,October,Bullock,0.24,0.77,311.69
PT,Portugal,1992,September,Bullock,0.29,0.91,318.68
PT,Portugal,1992,August,Bullock,0.29,0.81,358.02
PT,Portugal,1992,July,Bullock,0.27,0.91,296.7
PT,Portugal,1992,June,Bullock,0.2,0.55,363.64
PT,Portugal,1992,May,Bullock,0.19,0.57,333.33
PT,Portugal,1992,April,Bullock,0.13,0.37,351.35
PT,Portugal,1992,March,Bullock,0.15,0.41,365.85
PT,Portugal,1992,February,Bullock,0.17,0.48,354.17
PT,Portugal,1992,January,Bullock,0.19,0.52,365.38
PT,Portugal,1991,December,Bullock,0.2,0.57,350.88
PT,Portugal,1991,November,Bullock,0.22,0.69,318.84
PT,Portugal,1991,October,Bullock,0.25,0.75,333.33
PT,Portugal,1991,September,Bullock,0.27,0.88,306.82
PT,Portugal,1991,August,Bullock,0.24,0.71,338.03
PT,Portugal,1991,July,Bullock,0.36,1.28,281.25
PT,Portugal,1991,June,Bullock,0.16,0.48,333.33
PT,Portugal,1991,May,Bullock,0.18,0.56,321.43
PT,Portugal,1991,April,Bullock,0.35,1.15,304.35
PT,Portugal,1991,March,Bullock,0.15,0.47,319.15
PT,Portugal,1991,February,Bullock,0.31,0.98,316.33
PT,Portugal,1991,January,Bullock,0.19,0.54,351.85
PT,Portugal,1990,December,Bullock,0.4,1.42,281.69
PT,Portugal,1990,November,Bullock,0.39,1.88,207.45
PT,Portugal,1990,October,Bullock,0.2,0.69,289.86
PT,Portugal,1990,September,Bullock,0.18,0.63,285.71
PT,Portugal,1990,August,Bullock,0.43,1.49,288.59
PT,Portugal,1990,July,Bullock,0.18,0.6,300.0
PT,Portugal,1990,June,Bullock,0.23,0.82,280.49
PT,Portugal,1990,May,Bullock,0.13,0.42,309.52
PT,Portugal,1990,April,Bullock,0.25,0.92,271.74
PT,Portugal,1990,March,Bullock,0.14,0.44,318.18
PT,Portugal,1990,February,Bullock,0.14,0.44,318.18
PT,Portugal,1990,January,Bullock,0.15,0.5,300.0
PT,Portugal,1989,December,Bullock,0.85,2.99,284.28
PT,Portugal,1989,November,Bullock,0.37,1.44,256.94
PT,Portugal,1989,October,Bullock,0.24,0.83,289.16
PT,Portugal,1989,September,Bullock,0.37,1.37,270.07
PT,Portugal,1989,August,Bullock,0.53,1.9,278.95
PT,Portugal,1989,July,Bullock,0.24,0.82,292.68
PT,Portugal,1989,June,Bullock,0.34,1.19,285.71
PT,Portugal,1989,May,Bullock,0.72,2.43,296.3
PT,Portugal,1989,April,Bullock,0.66,2.26,292.04
PT,Portugal,1989,March,Bullock,0.25,0.79,316.46
PT,Portugal,1989,February,Bullock,0.32,1.07,299.07
PT,Portugal,1989,January,Bullock,0.48,1.8,266.67
PT,Portugal,1988,December,Bullock,0.69,2.49,277.11
PT,Portugal,1988,November,Bullock,0.3,1.04,288.46
PT,Portugal,1988,October,Bullock,0.17,0.6,283.33
PT,Portugal,1988,September,Bullock,0.2,0.7,285.71
PT,Portugal,1988,August,Bullock,0.2,0.7,285.71
PT,Portugal,1988,July,Bullock,0.3,1.0,300.0
PT,Portugal,1988,June,Bullock,0.1,0.5,200.0
PT,Portugal,1988,May,Bullock,0.1,2.2,45.45
PT,Portugal,1988,April,Bullock,0.1,0.4,250.0
PT,Portugal,1988,March,Bullock,0.1,0.5,200.0
PT,Portugal,1988,February,Bullock,0.2,0.5,400.0
PT,Portugal,1988,January,Bullock,0.2,0.6,333.33
PT,Portugal,1987,December,Bullock,0.22,0.76,289.47
PT,Portugal,1987,November,Bullock,0.2,0.6,333.33
PT,Portugal,1987,October,Bullock,0.19,0.66,287.88
PT,Portugal,1987,September,Bullock,0.23,0.77,298.7
PT,Portugal,1987,August,Bullock,0.19,0.63,301.59
PT,Portugal,1987,July,Bullock,0.4,1.6,250.0
PT,Portugal,1987,June,Bullock,0.17,0.64,265.63
PT,Portugal,1987,May,Bullock,0.14,0.47,297.87
PT,Portugal,1987,April,Bullock,0.16,0.55,290.91
PT,Portugal,1987,March,Bullock,0.11,0.37,297.3
PT,Portugal,1987,February,Bullock,0.19,0.64,296.88
PT,Portugal,1987,January,Bullock,0.23,0.83,277.11
PT,Portugal,1986,December,Bullock,0.28,1.0,280.0
PT,Portugal,1986,November,Bullock,0.21,0.75,280.0
PT,Portugal,1986,October,Bullock,0.29,1.15,252.17
PT,Portugal,1986,September,Bullock,0.3,1.08,277.78
PT,Portugal,1986,August,Bullock,0.27,0.93,290.32
PT,Portugal,1986,July,Bullock,0.38,1.31,290.08
PT,Portugal,1986,June,Bullock,0.16,0.62,258.06
PT,Portugal,1986,May,Bullock,0.16,0.55,290.91
PT,Portugal,1986,April,Bullock,0.31,1.09,284.4
PT,Portugal,1986,March,Bullock,0.2,0.73,273.97
PT,Portugal,1986,February,Bullock,0.27,0.98,275.51
PT,Portugal,1986,January,Bullock,0.29,1.13,256.64
PT,Portugal,2025,January,Calf,0.43,3.03,141.91
PT,Portugal,2024,December,Calf,0.52,3.64,142.86
PT,Portugal,2024,November,Calf,0.49,3.32,147.59
PT,Portugal,2024,October,Calf,0.59,4.01,147.13
PT,Portugal,2024,September,Calf,0.59,4.0,147.5
PT,Portugal,2024,August,Calf,0.71,4.74,149.79
PT,Portugal,2024,July,Calf,0.63,4.26,147.89
PT,Portugal,2024,June,Calf,0.58,3.81,152.23
PT,Portugal,2024,May,Calf,0.57,3.85,148.05
PT,Portugal,2024,April,Calf,0.62,4.07,152.33
PT,Portugal,2024,March,Calf,0.48,3.29,145.9
PT,Portugal,2024,February,Calf,0.45,3.1,145.16
PT,Portugal,2024,January,Calf,0.5,3.5,142.86
PT,Portugal,2023,December,Calf,0.55,3.86,142.49
PT,Portugal,2023,November,Calf,0.53,3.89,136.25
PT,Portugal,2023,October,Calf,0.64,4.41,145.12
PT,Portugal,2023,September,Calf,0.61,4.15,146.99
PT,Portugal,2023,August,Calf,0.69,4.68,147.44
PT,Portugal,2023,July,Calf,0.62,4.24,146.23
PT,Portugal,2023,June,Calf,0.57,3.83,148.83
PT,Portugal,2023,May,Calf,0.51,3.59,142.06
PT,Portugal,2023,April,Calf,0.48,3.31,145.02
PT,Portugal,2023,March,Calf,0.46,3.31,138.97
PT,Portugal,2023,February,Calf,0.43,3.03,141.91
PT,Portugal,2023,January,Calf,0.53,3.76,140.96
PT,Portugal,2022,December,Calf,0.66,4.6,143.48
PT,Portugal,2022,November,Calf,0.67,4.66,143.78
PT,Portugal,2022,October,Calf,0.68,4.78,142.26
PT,Portugal,2022,September,Calf,0.73,5.05,144.55
PT,Portugal,2022,August,Calf,0.91,6.28,144.9
PT,Portugal,2022,July,Calf,0.7,4.76,147.06
PT,Portugal,2022,June,Calf,0.68,4.61,147.51
PT,Portugal,2022,May,Calf,0.68,4.68,145.3
PT,Portugal,2022,April,Calf,0.63,4.34,145.16
PT,Portugal,2022,March,Calf,0.71,4.78,148.54
PT,Portugal,2022,February,Calf,0.57,3.87,147.29
PT,Portugal,2022,January,Calf,0.59,4.05,145.68
PT,Portugal,2021,December,Calf,0.69,4.71,146.5
PT,Portugal,2021,November,Calf,0.83,5.58,148.75
PT,Portugal,2021,October,Calf,0.71,4.77,148.85
PT,Portugal,2021,September,Calf,0.77,5.18,148.65
PT,Portugal,2021,August,Calf,0.86,5.78,148.79
PT,Portugal,2021,July,Calf,0.65,4.36,149.08
PT,Portugal,2021,June,Calf,0.63,4.11,153.28
PT,Portugal,2021,May,Calf,0.58,3.91,148.34
PT,Portugal,2021,April,Calf,0.56,3.71,150.94
PT,Portugal,2021,March,Calf,0.59,3.99,147.87
PT,Portugal,2021,February,Calf,0.48,3.21,149.53
PT,Portugal,2021,January,Calf,0.5,3.29,151.98
PT,Portugal,2020,December,Calf,0.64,4.37,146.45
PT,Portugal,2020,November,Calf,0.64,4.28,149.53
PT,Portugal,2020,October,Calf,0.61,4.12,148.06
PT,Portugal,2020,September,Calf,0.69,4.62,149.35
PT,Portugal,2020,August,Calf,0.71,4.74,149.79
PT,Portugal,2020,July,Calf,0.6,4.11,145.99
PT,Portugal,2020,June,Calf,0.57,3.87,147.29
PT,Portugal,2020,May,Calf,0.51,3.41,149.56
PT,Portugal,2020,April,Calf,0.6,4.1,146.34
PT,Portugal,2020,March,Calf,0.51,3.53,144.48
PT,Portugal,2020,February,Calf,0.43,2.93,146.76
PT,Portugal,2020,January,Calf,0.44,3.09,142.39
PT,Portugal,2019,December,Calf,0.52,3.73,139.41
PT,Portugal,2019,November,Calf,0.47,3.23,145.51
PT,Portugal,2019,October,Calf,0.55,3.79,145.12
PT,Portugal,2019,September,Calf,0.53,3.64,145.6
PT,Portugal,2019,August,Calf,0.6,4.1,146.34
PT,Portugal,2019,July,Calf,0.55,3.77,145.89
PT,Portugal,2019,June,Calf,0.47,3.19,147.34
PT,Portugal,2019,May,Calf,0.46,3.21,143.3
PT,Portugal,2019,April,Calf,0.51,3.51,145.3
PT,Portugal,2019,March,Calf,0.4,2.84,140.85
PT,Portugal,2019,February,Calf,0.43,3.05,140.98
PT,Portugal,2019,January,Calf,0.49,3.42,143.27
PT,Portugal,2018,December,Calf,0.59,4.2,140.48
PT,Portugal,2018,November,Calf,0.54,3.76,143.62
PT,Portugal,2018,October,Calf,0.7,4.94,141.7
PT,Portugal,2018,September,Calf,0.6,4.17,143.88
PT,Portugal,2018,August,Calf,0.74,5.08,145.67
PT,Portugal,2018,July,Calf,0.63,4.41,142.86
PT,Portugal,2018,June,Calf,0.48,3.34,143.71
PT,Portugal,2018,May,Calf,0.57,3.94,144.67
PT,Portugal,2018,April,Calf,0.46,3.28,140.24
PT,Portugal,2018,March,Calf,0.47,3.36,139.88
PT,Portugal,2018,February,Calf,0.44,3.14,140.13
PT,Portugal,2018,January,Calf,0.5,3.59,139.28
PT,Portugal,2017,December,Calf,0.61,4.34,140.55
PT,Portugal,2017,November,Calf,0.66,4.58,144.1
PT,Portugal,2017,October,Calf,0.68,4.83,140.79
PT,Portugal,2017,September,Calf,0.69,4.74,145.57
PT,Portugal,2017,August,Calf,0.86,6.0,143.33
PT,Portugal,2017,July,Calf,0.64,4.52,141.59
PT,Portugal,2017,June,Calf,0.59,4.11,143.55
PT,Portugal,2017,May,Calf,0.57,4.0,142.5
PT,Portugal,2017,April,Calf,0.49,3.44,142.44
PT,Portugal,2017,March,Calf,0.43,3.11,138.26
PT,Portugal,2017,February,Calf,0.39,2.78,140.29
PT,Portugal,2017,January,Calf,0.49,3.53,138.81
PT,Portugal,2016,December,Calf,0.57,4.16,137.02
PT,Portugal,2016,November,Calf,0.57,4.09,139.36
PT,Portugal,2016,October,Calf,0.64,4.49,142.54
PT,Portugal,2016,September,Calf,0.68,4.79,141.96
PT,Portugal,2016,August,Calf,0.84,5.84,143.84
PT,Portugal,2016,July,Calf,0.66,4.43,148.98
PT,Portugal,2016,June,Calf,0.62,4.27,145.2
PT,Portugal,2016,May,Calf,0.56,3.87,144.7
PT,Portugal,2016,April,Calf,0.47,3.33,141.14
PT,Portugal,2016,March,Calf,0.45,3.3,136.36
PT,Portugal,2016,February,Calf,0.41,3.0,136.67
PT,Portugal,2016,January,Calf,0.49,3.53,138.81
PT,Portugal,2015,December,Calf,0.61,4.41,138.32
PT,Portugal,2015,November,Calf,0.57,4.08,139.71
PT,Portugal,2015,October,Calf,0.56,3.98,140.7
PT,Portugal,2015,September,Calf,0.67,4.73,141.65
PT,Portugal,2015,August,Calf,0.75,5.3,141.51
PT,Portugal,2015,July,Calf,0.59,4.27,138.17
PT,Portugal,2015,June,Calf,0.65,4.59,141.61
PT,Portugal,2015,May,Calf,0.47,3.35,140.3
PT,Portugal,2015,April,Calf,0.42,3.07,136.81
PT,Portugal,2015,March,Calf,0.45,3.38,133.14
PT,Portugal,2015,February,Calf,0.36,2.66,135.34
PT,Portugal,2015,January,Calf,0.47,3.43,137.03
PT,Portugal,2014,December,Calf,0.78,5.68,137.32
PT,Portugal,2014,November,Calf,0.58,4.23,137.12
PT,Portugal,2014,October,Calf,0.74,5.23,141.49
PT,Portugal,2014,September,Calf,0.78,5.68,137.32
PT,Portugal,2014,August,Calf,0.72,5.08,141.73
PT,Portugal,2014,July,Calf,0.66,4.79,137.79
PT,Portugal,2014,June,Calf,0.56,4.07,137.59
PT,Portugal,2014,May,Calf,0.49,3.53,138.81
PT,Portugal,2014,April,Calf,0.55,4.06,135.47
PT,Portugal,2014,March,Calf,0.46,3.45,133.33
PT,Portugal,2014,February,Calf,0.46,3.4,135.29
PT,Portugal,2014,January,Calf,0.6,4.39,136.67
PT,Portugal,2013,December,Calf,0.79,5.81,135.97
PT,Portugal,2013,November,Calf,0.71,5.08,139.76
PT,Portugal,2013,October,Calf,0.81,5.92,136.82
PT,Portugal,2013,September,Calf,0.87,6.25,139.2
PT,Portugal,2013,August,Calf,0.87,6.24,139.42
PT,Portugal,2013,July,Calf,0.89,6.4,139.06
PT,Portugal,2013,June,Calf,0.64,4.63,138.23
PT,Portugal,2013,May,Calf,0.53,3.91,135.55
PT,Portugal,2013,April,Calf,0.56,4.17,134.29
PT,Portugal,2013,March,Calf,0.5,3.82,130.89
PT,Portugal,2013,February,Calf,0.49,3.65,134.25
PT,Portugal,2013,January,Calf,0.66,4.88,135.25
PT,Portugal,2012,December,Calf,0.95,6.97,136.3
PT,Portugal,2012,November,Calf,0.88,6.34,138.8
PT,Portugal,2012,October,Calf,1.11,7.95,139.62
PT,Portugal,2012,September,Calf,0.96,6.87,139.74
PT,Portugal,2012,August,Calf,1.08,7.91,136.54
PT,Portugal,2012,July,Calf,0.88,6.44,136.65
PT,Portugal,2012,June,Calf,0.7,5.06,138.34
PT,Portugal,2012,May,Calf,0.7,5.2,134.62
PT,Portugal,2012,April,Calf,0.66,4.9,134.69
PT,Portugal,2012,March,Calf,0.55,4.16,132.21
PT,Portugal,2012,February,Calf,0.6,4.45,134.83
PT,Portugal,2012,January,Calf,0.74,6.36,116.35
PT,Portugal,2011,December,Calf,1.01,7.57,133.42
PT,Portugal,2011,November,Calf,1.09,8.08,134.9
PT,Portugal,2011,October,Calf,1.12,7.44,150.54
PT,Portugal,2011,September,Calf,1.0,7.27,137.55
PT,Portugal,2011,August,Calf,1.08,7.97,135.51
PT,Portugal,2011,July,Calf,0.81,5.92,136.82
PT,Portugal,2011,June,Calf,0.75,5.55,135.14
PT,Portugal,2011,May,Calf,0.68,5.08,133.86
PT,Portugal,2011,April,Calf,0.59,4.48,131.7
PT,Portugal,2011,March,Calf,0.56,4.23,132.39
PT,Portugal,2011,February,Calf,0.51,3.89,131.11
PT,Portugal,2011,January,Calf,0.64,4.8,133.33
PT,Portugal,2010,December,Calf,0.93,7.01,132.67
PT,Portugal,2010,November,Calf,0.98,7.23,135.55
PT,Portugal,2010,October,Calf,0.94,6.96,135.06
PT,Portugal,2010,September,Calf,0.91,6.65,136.84
PT,Portugal,2010,August,Calf,0.93,6.87,135.37
PT,Portugal,2010,July,Calf,0.7,5.18,135.14
PT,Portugal,2010,June,Calf,0.59,4.32,136.57
PT,Portugal,2010,May,Calf,0.58,4.39,132.12
PT,Portugal,2010,April,Calf,0.48,3.57,134.45
PT,Portugal,2010,March,Calf,0.69,5.27,130.93
PT,Portugal,2010,February,Calf,0.48,3.76,127.66
PT,Portugal,2010,January,Calf,0.63,4.84,130.17
PT,Portugal,2009,December,Calf,1.05,7.86,133.59
PT,Portugal,2009,November,Calf,1.02,7.49,136.18
PT,Portugal,2009,October,Calf,1.06,7.65,138.56
PT,Portugal,2009,September,Calf,1.02,7.64,133.51
PT,Portugal,2009,August,Calf,1.07,8.05,132.92
PT,Portugal,2009,July,Calf,0.97,7.44,130.38
PT,Portugal,2009,June,Calf,0.77,5.94,129.63
PT,Portugal,2009,May,Calf,0.72,5.65,127.43
PT,Portugal,2009,April,Calf,0.73,5.73,127.4
PT,Portugal,2009,March,Calf,0.78,5.96,130.87
PT,Portugal,2009,February,Calf,0.54,4.4,122.73
PT,Portugal,2009,January,Calf,0.62,4.98,124.5
PT,Portugal,2008,December,Calf,0.0,0.0,0.0
PT,Portugal,2008,November,Calf,0.0,0.0,0.0
PT,Portugal,2008,October,Calf,0.0,0.0,0.0
PT,Portugal,2008,September,Calf,0.0,0.0,0.0
PT,Portugal,2008,August,Calf,0.0,0.0,0.0
PT,Portugal,2008,July,Calf,0.0,0.0,0.0
PT,Portugal,2008,June,Calf,0.0,0.0,0.0
PT,Portugal,2008,May,Calf,0.0,0.0,0.0
PT,Portugal,2008,April,Calf,0.0,0.0,0.0
PT,Portugal,2008,March,Calf,0.0,0.0,0.0
PT,Portugal,2008,February,Calf,0.0,0.0,0.0
PT,Portugal,2008,January,Calf,0.0,0.0,0.0
PT,Portugal,2007,December,Calf,0.0,0.0,0.0
PT,Portugal,2007,November,Calf,0.0,0.0,0.0
PT,Portugal,2007,October,Calf,0.0,0.0,0.0
PT,Portugal,2007,September,Calf,0.0,0.0,0.0
PT,Portugal,2007,August,Calf,0.0,0.0,0.0
PT,Portugal,2007,July,Calf,0.0,0.0,0.0
PT,Portugal,2007,June,Calf,0.0,0.0,0.0
PT,Portugal,2007,May,Calf,0.0,0.0,0.0
PT,Portugal,2007,April,Calf,0.0,0.0,0.0
PT,Portugal,2007,March,Calf,0.0,0.0,0.0
PT,Portugal,2007,February,Calf,0.0,0.0,0.0
PT,Portugal,2007,January,Calf,0.0,0.0,0.0
PT,Portugal,2006,December,Calf,0.0,0.0,0.0
PT,Portugal,2006,November,Calf,0.0,0.0,0.0
PT,Portugal,2006,October,Calf,0.0,0.0,0.0
PT,Portugal,2006,September,Calf,0.0,0.0,0.0
PT,Portugal,2006,August,Calf,0.0,0.0,0.0
PT,Portugal,2006,July,Calf,0.0,0.0,0.0
PT,Portugal,2006,June,Calf,0.0,0.0,0.0
PT,Portugal,2006,May,Calf,0.0,0.0,0.0
PT,Portugal,2006,April,Calf,0.0,0.0,0.0
PT,Portugal,2006,March,Calf,0.0,0.0,0.0
PT,Portugal,2006,February,Calf,0.0,0.0,0.0
PT,Portugal,2006,January,Calf,0.0,0.0,0.0
PT,Portugal,2005,December,Calf,0.0,0.0,0.0
PT,Portugal,2005,November,Calf,0.0,0.0,0.0
PT,Portugal,2005,October,Calf,0.0,0.0,0.0
PT,Portugal,2005,September,Calf,0.0,0.0,0.0
PT,Portugal,2005,August,Calf,0.0,0.0,0.0
PT,Portugal,2005,July,Calf,0.0,0.0,0.0
PT,Portugal,2005,June,Calf,0.0,0.0,0.0
PT,Portugal,2005,May,Calf,0.0,0.0,0.0
PT,Portugal,2005,April,Calf,0.0,0.0,0.0
PT,Portugal,2005,March,Calf,0.0,0.0,0.0
PT,Portugal,2005,February,Calf,0.0,0.0,0.0
PT,Portugal,2005,January,Calf,0.0,0.0,0.0
PT,Portugal,2004,December,Calf,0.0,0.0,0.0
PT,Portugal,2004,November,Calf,0.0,0.0,0.0
PT,Portugal,2004,October,Calf,0.0,0.0,0.0
PT,Portugal,2004,September,Calf,0.0,0.0,0.0
PT,Portugal,2004,August,Calf,0.0,0.0,0.0
PT,Portugal,2004,July,Calf,0.0,0.0,0.0
PT,Portugal,2004,June,Calf,0.0,0.0,0.0
PT,Portugal,2004,May,Calf,0.0,0.0,0.0
PT,Portugal,2004,April,Calf,0.0,0.0,0.0
PT,Portugal,2004,March,Calf,0.0,0.0,0.0
PT,Portugal,2004,February,Calf,0.0,0.0,0.0
PT,Portugal,2004,January,Calf,0.0,0.0,0.0
PT,Portugal,2003,December,Calf,0.0,0.0,0.0
PT,Portugal,2003,November,Calf,0.0,0.0,0.0
PT,Portugal,2003,October,Calf,0.0,0.0,0.0
PT,Portugal,2003,September,Calf,0.0,0.0,0.0
PT,Portugal,2003,August,Calf,0.0,0.0,0.0
PT,Portugal,2003,July,Calf,0.0,0.0,0.0
PT,Portugal,2003,June,Calf,0.0,0.0,0.0
PT,Portugal,2003,May,Calf,0.0,0.0,0.0
PT,Portugal,2003,April,Calf,0.0,0.0,0.0
PT,Portugal,2003,March,Calf,0.0,0.0,0.0
PT,Portugal,2003,February,Calf,0.0,0.0,0.0
PT,Portugal,2003,January,Calf,0.0,0.0,0.0
PT,Portugal,2002,December,Calf,0.0,0.0,0.0
PT,Portugal,2002,November,Calf,0.0,0.0,0.0
PT,Portugal,2002,October,Calf,0.0,0.0,0.0
PT,Portugal,2002,September,Calf,0.0,0.0,0.0
PT,Portugal,2002,August,Calf,0.0,0.0,0.0
PT,Portugal,2002,July,Calf,0.0,0.0,0.0
PT,Portugal,2002,June,Calf,0.0,0.0,0.0
PT,Portugal,2002,May,Calf,0.0,0.0,0.0
PT,Portugal,2002,April,Calf,0.0,0.0,0.0
PT,Portugal,2002,March,Calf,0.0,0.0,0.0
PT,Portugal,2002,February,Calf,0.0,0.0,0.0
PT,Portugal,2002,January,Calf,0.0,0.0,0.0
PT,Portugal,2001,December,Calf,0.0,0.0,0.0
PT,Portugal,2001,November,Calf,0.0,0.0,0.0
PT,Portugal,2001,October,Calf,0.0,0.0,0.0
PT,Portugal,2001,September,Calf,0.0,0.0,0.0
PT,Portugal,2001,August,Calf,0.0,0.0,0.0
PT,Portugal,2001,July,Calf,0.0,0.0,0.0
PT,Portugal,2001,June,Calf,0.0,0.0,0.0
PT,Portugal,2001,May,Calf,0.0,0.0,0.0
PT,Portugal,2001,April,Calf,0.0,0.0,0.0
PT,Portugal,2001,March,Calf,0.0,0.0,0.0
PT,Portugal,2001,February,Calf,0.0,0.0,0.0
PT,Portugal,2001,January,Calf,0.0,0.0,0.0
PT,Portugal,2000,December,Calf,0.0,0.0,0.0
PT,Portugal,2000,November,Calf,0.0,0.0,0.0
PT,Portugal,2000,October,Calf,0.0,0.0,0.0
PT,Portugal,2000,September,Calf,0.0,0.0,0.0
PT,Portugal,2000,August,Calf,0.0,0.0,0.0
PT,Portugal,2000,July,Calf,0.0,0.0,0.0
PT,Portugal,2000,June,Calf,0.0,0.0,0.0
PT,Portugal,2000,May,Calf,0.0,0.0,0.0
PT,Portugal,2000,April,Calf,0.0,0.0,0.0
PT,Portugal,2000,March,Calf,0.0,0.0,0.0
PT,Portugal,2000,February,Calf,0.0,0.0,0.0
PT,Portugal,2000,January,Calf,0.0,0.0,0.0
PT,Portugal,1999,December,Calf,0.0,0.0,0.0
PT,Portugal,1999,November,Calf,0.0,0.0,0.0
PT,Portugal,1999,October,Calf,0.0,0.0,0.0
PT,Portugal,1999,September,Calf,0.0,0.0,0.0
PT,Portugal,1999,August,Calf,0.0,0.0,0.0
PT,Portugal,1999,July,Calf,0.0,0.0,0.0
PT,Portugal,1999,June,Calf,0.0,0.0,0.0
PT,Portugal,1999,May,Calf,0.0,0.0,0.0
PT,Portugal,1999,April,Calf,0.0,0.0,0.0
PT,Portugal,1999,March,Calf,0.0,0.0,0.0
PT,Portugal,1999,February,Calf,0.0,0.0,0.0
PT,Portugal,1999,January,Calf,0.0,0.0,0.0
PT,Portugal,1998,December,Calf,0.0,0.0,0.0
