DATE,GLOBAL_CURNCY_MXN
2024-08-08,18.8722
2024-08-09,18.8316
2024-08-12,19.0727
2024-08-13,19.0241
2024-08-14,18.798
2024-08-15,18.6478
2024-08-16,18.6391
2024-08-19,18.6743
2024-08-20,18.9903
2024-08-21,19.2762
2024-08-22,19.5243
2024-08-23,19.1111
2024-08-26,19.4039
2024-08-27,19.7608
2024-08-28,19.6443
2024-08-29,19.8482
2024-08-30,19.7282
2024-09-02,19.8267
2024-09-03,19.7942
2024-09-04,19.939
2024-09-05,19.8675
2024-09-06,19.9799
2024-09-09,19.8863
2024-09-10,20.0991
2024-09-11,19.8155
2024-09-12,19.5328
2024-09-13,19.2063
2024-09-16,19.2285
2024-09-17,19.1012
2024-09-18,19.2868
2024-09-19,19.3196
2024-09-20,19.4148
2024-09-23,19.4247
2024-09-24,19.3309
2024-09-25,19.642
2024-09-26,19.6341
2024-09-27,19.6926
2024-09-30,19.6915
2024-10-01,19.617
2024-10-02,19.4131
2024-10-03,19.3524
2024-10-04,19.2841
2024-10-07,19.2833
2024-10-08,19.3554
2024-10-09,19.4965
2024-10-10,19.4602
2024-10-11,19.2802
2024-10-14,19.3803
2024-10-15,19.6987
2024-10-16,19.8857
2024-10-17,19.8419
2024-10-18,19.877
2024-10-21,19.9791
2024-10-22,19.952
2024-10-23,19.8479
2024-10-24,19.8092
2024-10-25,19.9867
2024-10-28,20.0444
2024-10-29,20.0652
2024-10-30,20.1531
2024-10-31,20.0375
2024-11-01,20.2841
2024-11-04,20.1055
2024-11-05,20.1122
2024-11-06,20.0901
2024-11-07,19.8016
2024-11-08,20.1774
2024-11-11,20.3424
2024-11-12,20.5894
2024-11-13,20.5126
2024-11-14,20.4044
2024-11-15,20.3492
2024-11-18,20.2135
2024-11-19,20.1106
2024-11-20,20.2766
2024-11-21,20.4177
2024-11-22,20.4377
2024-11-25,20.3036
2024-11-26,20.65
2024-11-27,20.5946
2024-11-28,20.4275
2024-11-29,20.3759
2024-12-02,20.3982
2024-12-03,20.3153
2024-12-04,20.2965
2024-12-05,20.1956
2024-12-06,20.1886
2024-12-09,20.2439
2024-12-10,20.1658
2024-12-11,20.1397
2024-12-12,20.2183
2024-12-13,20.1258
2024-12-16,20.1356
2024-12-17,20.1786
2024-12-18,20.3679
2024-12-19,20.3136
2024-12-20,20.0745
2024-12-23,20.173
2024-12-24,20.1665
2024-12-25,20.1653
2024-12-26,20.2302
2024-12-27,20.3282
2024-12-30,20.6454
2024-12-31,20.8272
2025-01-01,20.8215
2025-01-02,20.6043
2025-01-03,20.6334
2025-01-06,20.3179
2025-01-07,20.3279
2025-01-08,20.3996
2025-01-09,20.5111
2025-01-10,20.7161
2025-01-13,20.6498
2025-01-14,20.5109
2025-01-15,20.4648
2025-01-16,20.8441
2025-01-17,20.7862
2025-01-20,20.5046
2025-01-21,20.6284
2025-01-22,20.4968
2025-01-23,20.3859
2025-01-24,20.2676
2025-01-27,20.6806
2025-01-28,20.5571
2025-01-29,20.5161
2025-01-30,20.734
2025-01-31,20.678
2025-02-03,20.3651
2025-02-04,20.5055
2025-02-05,20.5833
2025-02-06,20.4561
2025-02-07,20.5638
2025-02-10,20.608
2025-02-11,20.5583
2025-02-12,20.5355
2025-02-13,20.4059
2025-02-14,20.313
2025-02-17,20.2901
2025-02-18,20.2515
2025-02-19,20.447
2025-02-20,20.3178
2025-02-21,20.4231
2025-02-24,20.4757
2025-02-25,20.4717
2025-02-26,20.4249
2025-02-27,20.4865
2025-02-28,20.5511
2025-03-03,20.6855
2025-03-04,20.5938
2025-03-05,20.413
2025-03-06,20.2904
2025-03-07,20.2544
2025-03-10,20.3588
2025-03-11,20.2665
2025-03-12,20.1794
2025-03-13,20.0862
2025-03-14,19.9318
2025-03-17,19.9513
2025-03-18,19.9182
2025-03-19,20.066
2025-03-20,20.153
2025-03-21,20.2389
2025-03-24,20.0371
2025-03-25,20.0499
2025-03-26,20.1055
2025-03-27,20.3002
2025-03-28,20.3753
2025-03-31,20.4711
2025-04-01,20.3566
2025-04-02,20.1946
2025-04-03,19.94
2025-04-04,20.4441
2025-04-07,20.6954
2025-04-08,20.8473
2025-04-09,20.2415
