DATE,GLOBAL_CURNCY_DOP
2007-02-09,33.45
2007-02-12,33.35
2007-02-13,33.5
2007-02-14,33.475
2007-02-15,33.45
2007-02-16,33.35
2007-02-19,33.35
2007-02-20,33.35
2007-02-21,33.35
2007-02-22,33.35
2007-02-23,33.35
2007-02-26,33.35
2007-02-27,33.35
2007-02-28,33.1
2007-03-01,33.325
2007-03-02,33.3
2007-03-05,33.3
2007-03-06,33.0
2007-03-07,33.025
2007-03-08,33.3
2007-03-09,33.05
2007-03-12,32.95
2007-03-13,32.84
2007-03-14,32.925
2007-03-15,32.55
2007-03-16,32.6
2007-03-19,32.7
2007-03-20,32.675
2007-03-21,32.7
2007-03-22,32.65
2007-03-23,32.7
2007-03-26,32.7
2007-03-27,32.7
2007-03-28,32.55
2007-03-29,32.55
2007-03-30,32.6
2007-04-02,32.35
2007-04-03,32.35
2007-04-04,32.35
2007-04-05,32.4
2007-04-09,32.5
2007-04-10,32.35
2007-04-11,32.35
2007-04-12,32.35
2007-04-13,32.3
2007-04-16,32.1
2007-04-17,32.05
2007-04-18,31.95
2007-04-19,31.95
2007-04-20,31.95
2007-04-23,32.2
2007-04-24,32.45
2007-04-25,32.45
2007-04-26,32.375
2007-04-27,32.55
2007-04-30,32.55
2007-05-01,32.525
2007-05-02,32.4
2007-05-03,32.1
2007-05-04,32.275
2007-05-07,32.275
2007-05-08,32.25
2007-05-09,32.25
2007-05-10,32.3
2007-05-11,32.1
2007-05-14,32.1
2007-05-15,32.075
2007-05-16,32.1
2007-05-17,31.975
2007-05-18,32.0
2007-05-21,31.95
2007-05-22,32.01
2007-05-23,31.975
2007-05-24,32.075
2007-05-25,32.15
2007-05-28,32.15
2007-05-29,32.0
2007-05-30,32.0
2007-05-31,32.3
2007-06-01,32.25
2007-06-04,32.3
2007-06-05,32.3
2007-06-06,32.25
2007-06-07,31.95
2007-06-08,32.05
2007-06-11,31.95
2007-06-12,32.0
2007-06-13,32.0
2007-06-14,31.95
2007-06-15,31.95
2007-06-18,32.25
2007-06-19,32.25
2007-06-20,32.45
2007-06-21,32.4
2007-06-22,32.4
2007-06-25,32.375
2007-06-26,32.375
2007-06-27,32.35
2007-06-28,33.05
2007-06-29,33.05
2007-07-02,33.15
2007-07-03,33.2
2007-07-04,33.2
2007-07-05,33.3
2007-07-06,33.2
2007-07-09,33.05
2007-07-10,33.05
2007-07-11,33.3
2007-07-12,33.15
2007-07-13,32.8
2007-07-16,33.25
2007-07-17,33.25
2007-07-18,32.75
2007-07-19,33.05
2007-07-20,32.875
2007-07-23,32.85
2007-07-24,32.85
2007-07-25,32.8
2007-07-26,32.75
2007-07-27,32.85
2007-07-30,32.85
2007-07-31,32.75
2007-08-01,32.75
2007-08-02,32.75
2007-08-03,32.5
2007-08-06,32.55
2007-08-07,32.55
2007-08-08,32.55
2007-08-09,32.55
2007-08-10,32.85
2007-08-13,32.7
2007-08-14,33.075
2007-08-15,33.0
2007-08-16,33.05
2007-08-17,33.05
2007-08-20,33.05
2007-08-21,32.95
2007-08-22,32.95
2007-08-23,32.95
2007-08-24,33.0
2007-08-27,32.95
2007-08-28,32.95
2007-08-29,32.95
2007-08-30,32.95
2007-08-31,33.25
2007-09-03,33.25
2007-09-04,33.25
2007-09-05,33.15
2007-09-06,33.35
2007-09-07,33.45
2007-09-10,33.375
2007-09-11,33.35
2007-09-12,33.35
2007-09-13,33.35
2007-09-14,33.55
2007-09-17,33.45
2007-09-18,33.5
2007-09-19,33.5
2007-09-20,33.65
2007-09-21,33.55
2007-09-24,33.65
2007-09-25,33.65
2007-09-26,33.65
2007-09-27,33.6
2007-09-28,33.4
2007-10-01,33.4
2007-10-02,33.39
2007-10-03,33.39
2007-10-04,33.5
2007-10-05,33.5
2007-10-08,33.5
2007-10-09,33.6
2007-10-10,33.55
2007-10-11,33.55
2007-10-12,33.55
2007-10-15,33.55
2007-10-16,33.57
2007-10-17,33.57
2007-10-18,33.57
2007-10-19,33.6
2007-10-22,33.5
2007-10-23,33.6
2007-10-24,33.6
2007-10-25,33.6
2007-10-26,33.6
2007-10-29,33.7
2007-10-30,33.7
2007-10-31,33.575
2007-11-01,33.4
2007-11-02,33.7
2007-11-05,33.7
2007-11-06,33.525
2007-11-07,33.7
2007-11-08,33.7
2007-11-09,33.55
2007-11-12,33.6
2007-11-13,33.6
2007-11-14,33.6
2007-11-15,33.6
2007-11-16,33.4
2007-11-19,33.5
2007-11-20,33.4
2007-11-21,33.4
2007-11-22,33.5
2007-11-23,33.5
2007-11-26,33.45
2007-11-27,33.6
2007-11-28,33.6
2007-11-29,33.45
2007-11-30,33.425
2007-12-03,33.55
2007-12-04,33.5
2007-12-05,33.5
2007-12-06,33.4
2007-12-07,33.41
2007-12-10,33.45
2007-12-11,33.5
2007-12-12,33.4
2007-12-13,33.4
2007-12-14,33.375
2007-12-17,33.45
2007-12-18,33.25
2007-12-19,33.25
2007-12-20,33.25
2007-12-21,33.25
2007-12-24,33.45
2007-12-26,33.23
2007-12-27,33.6
2007-12-28,33.23
2007-12-31,33.2
2008-01-02,33.25
2008-01-03,33.2
2008-01-04,33.2
2008-01-07,33.45
2008-01-08,33.45
2008-01-09,33.775
2008-01-10,33.45
2008-01-11,33.7
2008-01-14,33.7
2008-01-15,33.78
2008-01-16,33.75
2008-01-17,33.75
2008-01-18,33.75
2008-01-21,33.725
2008-01-22,33.75
2008-01-23,33.7
2008-01-24,33.7
2008-01-25,33.55
2008-01-28,33.7
2008-01-29,33.7
2008-01-30,34.0
2008-01-31,33.925
2008-02-01,33.75
2008-02-04,33.75
2008-02-05,33.8
2008-02-06,33.85
2008-02-07,33.85
2008-02-08,33.95
2008-02-11,34.0
2008-02-12,33.9
2008-02-13,34.2
2008-02-14,33.87
2008-02-15,33.8
2008-02-18,33.8
2008-02-19,33.65
2008-02-20,33.7
2008-02-21,33.7
2008-02-22,33.7
2008-02-25,33.8
2008-02-26,33.9
2008-02-27,33.9
2008-02-28,33.9
2008-02-29,33.825
2008-03-03,33.7
2008-03-04,33.94
2008-03-05,33.95
2008-03-06,34.005
2008-03-07,33.955
2008-03-10,33.9
2008-03-11,33.9
2008-03-12,34.0
2008-03-13,34.0
2008-03-14,34.0
2008-03-17,33.9
2008-03-18,33.975
2008-03-19,34.0
2008-03-20,34.0
2008-03-21,34.0
2008-03-24,33.9
2008-03-25,34.05
2008-03-26,33.9
2008-03-27,33.9
2008-03-28,33.9
2008-03-31,33.95
2008-04-01,33.95
2008-04-02,33.95
2008-04-03,33.9
2008-04-04,33.9
2008-04-07,33.9
2008-04-08,33.95
2008-04-09,34.05
2008-04-10,34.2
2008-04-11,34.25
2008-04-14,34.2
2008-04-15,34.22
2008-04-16,34.19
2008-04-17,34.15
2008-04-18,34.2
2008-04-21,34.06
2008-04-22,34.03
2008-04-23,34.05
2008-04-24,34.1
2008-04-25,34.17
2008-04-28,34.15
2008-04-29,34.13
2008-04-30,34.14
2008-05-01,34.05
2008-05-02,34.1
2008-05-05,34.1
2008-05-06,34.1
2008-05-07,34.18
2008-05-08,34.17
2008-05-09,34.18
2008-05-12,34.3
2008-05-13,34.24
2008-05-14,34.05
2008-05-15,34.1
2008-05-16,34.15
2008-05-19,34.1
2008-05-20,34.02
2008-05-21,33.99
2008-05-22,33.9
2008-05-23,34.02
2008-05-26,33.9
2008-05-27,34.15
2008-05-28,34.19
2008-05-29,34.14
2008-05-30,34.15
2008-06-02,34.17
2008-06-03,34.28
2008-06-04,34.2
2008-06-05,34.28
2008-06-06,34.27
2008-06-09,34.27
2008-06-10,34.27
2008-06-11,34.3
2008-06-12,34.33
2008-06-13,34.27
2008-06-16,34.26
2008-06-17,34.25
2008-06-18,34.25
2008-06-19,34.24
2008-06-20,34.05
2008-06-23,34.15
2008-06-24,34.3
2008-06-25,34.37
2008-06-26,34.3
2008-06-27,34.35
2008-06-30,34.09
2008-07-01,34.225
2008-07-02,34.3
2008-07-03,34.25
2008-07-04,34.29
2008-07-07,34.265
2008-07-08,34.25
2008-07-09,34.4
2008-07-10,34.4
2008-07-11,34.39
2008-07-14,34.3
2008-07-15,34.37
2008-07-16,34.37
2008-07-17,34.36
2008-07-18,34.25
2008-07-21,34.395
2008-07-22,34.38
2008-07-23,34.4
2008-07-24,34.42
2008-07-25,34.44
2008-07-28,34.43
2008-07-29,34.3
2008-07-30,34.56
2008-07-31,34.3
2008-08-01,34.3
2008-08-04,34.6
2008-08-05,34.595
2008-08-06,34.64
2008-08-07,34.595
2008-08-08,34.67
2008-08-11,34.7
2008-08-12,34.72
2008-08-13,34.8
2008-08-14,34.8
2008-08-15,34.8
2008-08-18,34.75
2008-08-19,34.93
2008-08-20,34.9
2008-08-21,34.98
2008-08-22,34.98
2008-08-25,34.96
2008-08-26,34.96
2008-08-27,34.97
2008-08-28,34.9
2008-08-29,34.74
2008-09-01,34.8
2008-09-02,34.7
2008-09-03,34.925
2008-09-04,34.895
2008-09-05,34.955
2008-09-08,34.925
2008-09-09,34.955
2008-09-10,35.0
2008-09-11,35.015
2008-09-12,34.965
2008-09-15,34.925
2008-09-16,34.875
2008-09-17,34.935
2008-09-18,34.93
2008-09-19,34.965
2008-09-22,34.99
2008-09-23,34.965
2008-09-24,35.0
2008-09-25,35.01
2008-09-26,35.108
2008-09-29,34.98
2008-09-30,34.985
2008-10-01,34.975
2008-10-02,34.985
2008-10-03,35.075
2008-10-06,35.065
2008-10-07,35.035
2008-10-08,35.09
2008-10-09,35.035
2008-10-10,35.035
2008-10-13,35.055
2008-10-14,35.04
2008-10-15,35.01
2008-10-16,35.115
2008-10-17,35.115
2008-10-20,35.095
2008-10-21,35.115
2008-10-22,35.135
2008-10-23,35.165
2008-10-24,35.105
2008-10-27,35.065
2008-10-28,35.155
2008-10-29,35.075
2008-10-30,35.065
2008-10-31,35.08
2008-11-03,35.125
2008-11-04,35.12
2008-11-05,35.11
2008-11-06,35.2
2008-11-07,35.165
2008-11-10,35.075
2008-11-11,35.145
2008-11-12,35.185
2008-11-13,35.3
2008-11-14,35.315
2008-11-17,35.375
2008-11-18,35.35
2008-11-19,35.355
2008-11-20,35.355
2008-11-21,35.405
2008-11-24,35.4
2008-11-25,35.465
2008-11-26,35.625
2008-11-27,35.755
2008-11-28,35.455
2008-12-01,35.42
2008-12-02,35.395
2008-12-03,35.4
2008-12-04,35.385
2008-12-05,35.365
2008-12-08,35.365
2008-12-09,35.375
2008-12-10,35.345
2008-12-11,35.325
2008-12-12,35.355
2008-12-15,35.345
2008-12-16,35.325
2008-12-17,35.325
2008-12-18,35.345
2008-12-19,35.385
2008-12-22,35.265
2008-12-23,35.305
2008-12-24,35.25
2008-12-25,35.25
2008-12-26,35.225
2008-12-29,35.355
2008-12-30,35.435
2008-12-31,35.43
2009-01-01,35.35
2009-01-02,35.425
2009-01-05,35.275
2009-01-06,35.395
2009-01-07,35.4
2009-01-08,35.42
2009-01-09,35.455
2009-01-12,35.455
2009-01-13,35.505
2009-01-14,35.555
2009-01-15,35.26
2009-01-16,35.445
2009-01-19,35.455
2009-01-20,35.455
2009-01-21,35.35
2009-01-22,35.45
2009-01-23,35.605
2009-01-26,35.5
2009-01-27,35.6
2009-01-28,35.555
2009-01-29,35.605
2009-01-30,35.605
2009-02-02,35.635
2009-02-03,35.57
2009-02-04,35.61
2009-02-05,35.705
2009-02-06,35.44
2009-02-09,35.64
2009-02-10,35.45
2009-02-11,35.55
2009-02-12,35.725
2009-02-13,35.675
2009-02-16,35.685
2009-02-17,35.525
2009-02-18,35.615
2009-02-19,35.62
2009-02-20,35.72
2009-02-23,35.55
2009-02-24,35.75
2009-02-25,35.75
2009-02-26,35.69
2009-02-27,35.75
2009-03-02,35.72
2009-03-03,35.59
2009-03-04,35.715
2009-03-05,35.6
2009-03-06,35.635
2009-03-09,35.725
2009-03-10,35.575
2009-03-11,35.785
2009-03-12,35.661
2009-03-13,35.625
2009-03-16,35.7
2009-03-17,35.675
2009-03-18,35.625
2009-03-19,35.71
2009-03-20,35.75
2009-03-23,35.785
2009-03-24,35.855
2009-03-25,35.8
2009-03-26,35.75
2009-03-27,35.775
2009-03-30,35.825
2009-03-31,35.9
2009-04-01,35.87
2009-04-02,35.85
2009-04-03,35.825
2009-04-06,35.475
2009-04-07,35.875
2009-04-08,35.925
2009-04-09,35.9
2009-04-10,35.725
2009-04-13,35.955
2009-04-14,35.855
2009-04-15,35.965
2009-04-16,35.965
2009-04-17,35.85
2009-04-20,35.725
2009-04-21,35.985
2009-04-22,36.025
2009-04-23,36.025
2009-04-24,36.035
2009-04-27,36.045
2009-04-28,36.015
2009-04-29,36.045
2009-04-30,36.0
2009-05-01,35.85
2009-05-04,35.9
2009-05-05,36.055
2009-05-06,36.04
2009-05-07,36.05
2009-05-08,36.095
2009-05-11,36.125
2009-05-12,35.9
2009-05-13,35.85
2009-05-14,36.15
2009-05-15,36.05
2009-05-18,35.875
2009-05-19,36.15
2009-05-20,36.05
2009-05-21,35.875
2009-05-22,35.95
2009-05-25,36.0
2009-05-26,35.95
2009-05-27,35.975
2009-05-28,36.115
2009-05-29,36.045
2009-06-01,35.9
2009-06-02,35.975
2009-06-03,36.05
2009-06-04,36.045
2009-06-05,36.055
2009-06-08,36.065
2009-06-09,36.025
2009-06-10,35.85
2009-06-11,35.905
2009-06-12,36.075
2009-06-15,36.065
2009-06-16,36.055
2009-06-17,36.03
2009-06-18,36.03
2009-06-19,36.075
2009-06-22,35.8
2009-06-23,36.075
2009-06-24,35.95
2009-06-25,36.0
2009-06-26,36.055
2009-06-29,36.06
2009-06-30,36.095
2009-07-01,36.0
2009-07-02,36.105
2009-07-03,36.105
2009-07-06,36.095
2009-07-07,36.115
2009-07-08,36.07
2009-07-09,36.0
2009-07-10,36.125
2009-07-13,36.06
2009-07-14,36.135
2009-07-15,36.155
2009-07-16,35.85
2009-07-17,36.05
2009-07-20,36.05
2009-07-21,36.115
2009-07-22,36.115
2009-07-23,36.075
2009-07-24,36.095
2009-07-27,36.065
2009-07-28,36.065
2009-07-29,36.09
2009-07-30,36.075
2009-07-31,36.11
2009-08-03,36.05
2009-08-04,35.95
2009-08-05,36.05
2009-08-06,36.145
2009-08-07,35.95
2009-08-10,36.11
2009-08-11,36.155
2009-08-12,36.09
2009-08-13,36.05
2009-08-14,35.97
2009-08-17,36.05
2009-08-18,36.1
2009-08-19,36.185
2009-08-20,36.14
2009-08-21,36.14
2009-08-24,35.975
2009-08-25,36.15
2009-08-26,36.145
2009-08-27,36.12
2009-08-28,36.175
2009-08-31,36.195
2009-09-01,36.195
2009-09-02,36.05
2009-09-03,36.06
2009-09-04,36.05
2009-09-07,36.05
2009-09-08,36.0
2009-09-09,35.945
2009-09-10,36.215
2009-09-11,36.105
2009-09-14,36.0
2009-09-15,36.205
2009-09-16,36.14
2009-09-17,36.215
2009-09-18,36.225
2009-09-21,36.08
2009-09-22,36.125
2009-09-23,36.14
2009-09-24,36.35
2009-09-25,36.225
2009-09-28,36.205
2009-09-29,36.245
2009-09-30,36.18
2009-10-01,36.2
2009-10-02,36.16
2009-10-05,36.2
2009-10-06,36.205
2009-10-07,36.225
2009-10-08,36.215
2009-10-09,36.225
2009-10-12,36.225
2009-10-13,36.1
2009-10-14,36.18
2009-10-15,36.225
2009-10-16,36.1
2009-10-19,35.985
2009-10-20,36.1
2009-10-21,36.145
2009-10-22,36.15
2009-10-23,36.215
2009-10-26,36.19
2009-10-27,36.255
2009-10-28,36.22
2009-10-29,36.125
2009-10-30,36.2
2009-11-02,36.225
2009-11-03,36.125
2009-11-04,36.225
2009-11-05,36.15
2009-11-06,36.125
2009-11-09,36.025
2009-11-10,36.195
2009-11-11,36.175
2009-11-12,36.105
2009-11-13,36.235
2009-11-16,36.11
2009-11-17,36.205
2009-11-18,36.205
2009-11-19,36.205
2009-11-20,36.145
2009-11-23,36.245
2009-11-24,36.245
2009-11-25,36.15
2009-11-26,36.05
2009-11-27,36.125
2009-11-30,36.11
2009-12-01,36.175
2009-12-02,36.055
2009-12-03,36.05
2009-12-04,36.1
2009-12-07,36.15
2009-12-08,36.15
2009-12-09,35.975
2009-12-10,36.055
2009-12-11,36.075
2009-12-14,36.15
2009-12-15,36.15
2009-12-16,36.175
2009-12-17,36.15
2009-12-18,36.235
2009-12-21,36.15
2009-12-22,36.145
2009-12-23,36.255
2009-12-24,36.035
2009-12-25,35.98
2009-12-28,36.1
2009-12-29,36.255
2009-12-30,36.2
2009-12-31,36.15
2010-01-01,36.075
2010-01-04,36.02
2010-01-05,36.075
2010-01-06,36.15
2010-01-07,36.15
2010-01-08,36.255
2010-01-11,36.15
2010-01-12,36.265
2010-01-13,36.265
2010-01-14,36.075
2010-01-15,36.265
2010-01-18,36.255
2010-01-19,36.275
2010-01-20,35.975
2010-01-21,36.2
2010-01-22,36.15
2010-01-25,36.21
2010-01-26,36.275
2010-01-27,36.285
2010-01-28,36.295
2010-01-29,36.305
2010-02-01,36.305
2010-02-02,36.15
2010-02-03,36.325
2010-02-04,36.3
2010-02-05,36.355
2010-02-08,36.2
2010-02-09,36.375
2010-02-10,36.365
2010-02-11,36.375
2010-02-12,36.385
2010-02-15,36.395
2010-02-16,36.3
2010-02-17,36.395
2010-02-18,36.34
2010-02-19,36.3
2010-02-22,36.415
2010-02-23,36.425
2010-02-24,36.43
2010-02-25,36.225
2010-02-26,36.42
2010-03-01,36.275
2010-03-02,36.3
2010-03-03,36.3
2010-03-04,36.475
2010-03-05,36.475
2010-03-08,36.4
2010-03-09,36.275
2010-03-10,36.45
2010-03-11,36.435
2010-03-12,36.435
2010-03-15,36.445
2010-03-16,36.445
2010-03-17,36.275
2010-03-18,36.455
2010-03-19,36.455
2010-03-22,36.35
2010-03-23,36.45
2010-03-24,36.475
2010-03-25,36.475
2010-03-26,36.5
2010-03-29,36.46
2010-03-30,36.505
2010-03-31,36.425
2010-04-01,36.365
2010-04-02,36.39
2010-04-05,36.47
2010-04-06,36.465
2010-04-07,36.47
2010-04-08,36.485
2010-04-09,36.475
2010-04-12,36.515
2010-04-13,36.535
2010-04-14,36.545
2010-04-15,36.565
2010-04-16,36.593
2010-04-19,36.595
2010-04-20,36.605
2010-04-21,36.605
2010-04-22,36.605
2010-04-23,36.645
2010-04-26,36.715
2010-04-27,36.77
2010-04-28,36.865
2010-04-29,36.8
2010-04-30,36.765
2010-05-03,36.815
2010-05-04,36.785
2010-05-05,36.845
2010-05-06,36.865
2010-05-07,36.945
2010-05-10,36.85
2010-05-11,36.5
2010-05-12,36.55
2010-05-13,36.835
2010-05-14,36.795
2010-05-17,36.845
2010-05-18,36.875
2010-05-19,36.893
2010-05-20,36.88
2010-05-21,36.915
2010-05-24,36.955
2010-05-25,36.965
2010-05-26,36.94
2010-05-27,36.885
2010-05-28,36.775
2010-05-31,36.905
2010-06-01,36.84
2010-06-02,36.915
2010-06-03,36.9
2010-06-04,36.915
2010-06-07,36.875
2010-06-08,36.905
2010-06-09,36.905
2010-06-10,36.905
2010-06-11,36.915
2010-06-14,36.905
2010-06-15,36.905
2010-06-16,36.85
2010-06-17,36.915
2010-06-18,36.905
2010-06-21,36.845
2010-06-22,36.905
2010-06-23,36.915
2010-06-24,36.915
2010-06-25,36.915
2010-06-28,36.905
2010-06-29,36.935
2010-06-30,36.85
2010-07-01,36.8
2010-07-02,36.3
2010-07-05,36.955
2010-07-06,36.895
2010-07-07,36.875
2010-07-08,36.965
2010-07-09,36.875
2010-07-12,36.975
2010-07-13,36.955
2010-07-14,36.955
2010-07-15,36.985
2010-07-16,36.995
2010-07-19,36.875
2010-07-20,37.015
2010-07-21,37.025
2010-07-22,37.055
2010-07-23,36.65
2010-07-26,36.945
2010-07-27,37.095
2010-07-28,36.99
2010-07-29,36.978
2010-07-30,36.873
2010-08-02,37.055
2010-08-03,37.055
2010-08-04,37.055
2010-08-05,36.875
2010-08-06,36.873
2010-08-09,37.065
2010-08-10,37.065
2010-08-11,37.035
2010-08-12,37.055
2010-08-13,37.055
2010-08-16,36.718
2010-08-17,36.775
2010-08-18,37.075
2010-08-19,37.065
2010-08-20,37.075
2010-08-23,36.97
2010-08-24,37.065
2010-08-25,37.095
2010-08-26,37.105
2010-08-27,37.075
2010-08-30,37.115
2010-08-31,37.105
2010-09-01,37.115
2010-09-02,37.115
2010-09-03,37.115
2010-09-06,37.135
2010-09-07,37.145
2010-09-08,37.01
2010-09-09,37.125
2010-09-10,37.005
2010-09-13,37.155
2010-09-14,37.105
2010-09-15,37.11
2010-09-16,37.185
2010-09-17,37.085
2010-09-20,37.225
2010-09-21,37.235
2010-09-22,37.235
2010-09-23,37.255
2010-09-24,37.18
2010-09-27,37.265
2010-09-28,37.31
2010-09-29,37.13
2010-09-30,37.335
2010-10-01,37.335
2010-10-04,37.265
2010-10-05,37.315
2010-10-06,37.345
2010-10-07,37.35
2010-10-08,37.345
2010-10-11,37.385
2010-10-12,37.395
2010-10-13,37.445
2010-10-14,37.315
2010-10-15,37.535
2010-10-18,37.35
2010-10-19,37.415
2010-10-20,37.27
2010-10-21,37.205
2010-10-22,37.2
2010-10-25,37.245
2010-10-26,37.275
2010-10-27,37.22
2010-10-28,37.365
2010-10-29,37.365
2010-11-01,37.345
2010-11-02,37.345
2010-11-03,37.345
2010-11-04,37.295
2010-11-05,37.345
2010-11-08,37.26
2010-11-09,37.355
2010-11-10,37.355
2010-11-11,37.25
2010-11-12,37.335
2010-11-15,37.355
2010-11-16,37.355
2010-11-17,37.375
2010-11-18,37.375
2010-11-19,37.375
2010-11-22,37.305
2010-11-23,37.375
2010-11-24,37.365
2010-11-25,37.3
2010-11-26,37.405
2010-11-29,37.245
2010-11-30,37.358
2010-12-01,37.415
2010-12-02,37.34
2010-12-03,37.195
2010-12-06,37.435
2010-12-07,37.425
2010-12-08,37.445
2010-12-09,37.245
2010-12-10,37.35
2010-12-13,37.3
2010-12-14,37.445
2010-12-15,37.355
2010-12-16,37.445
2010-12-17,37.395
2010-12-20,37.42
2010-12-21,37.455
2010-12-22,37.39
2010-12-23,37.525
2010-12-24,37.395
2010-12-27,37.475
2010-12-28,37.435
2010-12-29,37.37
2010-12-30,37.765
2010-12-31,37.345
2011-01-03,37.53
2011-01-04,37.435
2011-01-05,37.535
2011-01-06,37.4
2011-01-07,37.425
2011-01-10,37.27
2011-01-11,37.26
2011-01-12,37.555
2011-01-13,37.508
2011-01-14,37.445
2011-01-17,37.43
2011-01-18,37.59
2011-01-19,37.605
2011-01-20,37.36
2011-01-21,37.55
2011-01-24,37.5
2011-01-25,37.605
2011-01-26,37.625
2011-01-27,37.355
2011-01-28,37.645
2011-01-31,37.655
2011-02-01,37.655
2011-02-02,37.665
2011-02-03,37.705
2011-02-04,37.58
2011-02-07,37.735
2011-02-08,37.765
2011-02-09,37.515
2011-02-10,37.705
2011-02-11,37.805
2011-02-14,37.825
2011-02-15,37.845
2011-02-16,37.7
2011-02-17,37.945
2011-02-18,37.955
2011-02-21,37.905
2011-02-22,37.885
2011-02-23,37.895
2011-02-24,37.895
2011-02-25,37.895
2011-02-28,37.875
2011-03-01,37.8
2011-03-02,37.565
2011-03-03,37.875
2011-03-04,37.87
2011-03-07,37.885
2011-03-08,37.885
2011-03-09,37.885
2011-03-10,37.685
2011-03-11,37.905
2011-03-14,37.885
2011-03-15,37.565
2011-03-16,37.915
2011-03-17,37.925
2011-03-18,37.575
2011-03-21,37.94
2011-03-22,37.83
2011-03-23,37.91
2011-03-24,37.945
2011-03-25,37.89
2011-03-28,37.965
2011-03-29,37.885
2011-03-30,37.975
2011-03-31,37.955
2011-04-01,37.975
2011-04-04,37.945
2011-04-05,37.955
2011-04-06,37.975
2011-04-07,37.965
2011-04-08,37.895
2011-04-11,37.975
2011-04-12,37.705
2011-04-13,37.955
2011-04-14,37.965
2011-04-15,37.91
2011-04-18,37.815
2011-04-19,37.965
2011-04-20,37.965
2011-04-21,37.965
2011-04-25,37.965
2011-04-26,37.965
2011-04-27,37.955
2011-04-28,37.965
2011-04-29,37.835
2011-05-02,37.705
2011-05-03,37.88
2011-05-04,37.965
2011-05-05,37.975
2011-05-06,37.775
2011-05-09,37.985
2011-05-10,37.995
2011-05-11,37.995
2011-05-12,37.975
2011-05-13,37.985
2011-05-16,38.035
2011-05-17,37.98
2011-05-18,38.045
2011-05-19,37.99
2011-05-20,38.045
2011-05-23,38.005
2011-05-24,38.095
2011-05-25,38.02
2011-05-26,38.058
2011-05-27,37.95
2011-05-30,38.185
2011-05-31,38.07
2011-06-01,38.145
2011-06-02,38.0
2011-06-03,38.0
2011-06-06,38.275
2011-06-07,38.195
2011-06-08,38.265
2011-06-09,38.255
2011-06-10,38.03
2011-06-13,38.15
2011-06-14,38.185
2011-06-15,38.165
2011-06-16,37.86
2011-06-17,38.025
2011-06-20,38.165
2011-06-21,38.045
2011-06-22,37.925
2011-06-23,38.05
2011-06-24,38.215
2011-06-27,38.02
2011-06-28,38.245
2011-06-29,38.245
2011-06-30,38.165
2011-07-01,38.185
2011-07-04,38.025
2011-07-05,38.1
2011-07-06,38.05
2011-07-07,38.175
2011-07-08,38.165
2011-07-11,38.165
2011-07-12,38.205
2011-07-13,37.975
2011-07-14,38.14
2011-07-15,38.165
2011-07-18,38.13
2011-07-19,38.005
2011-07-20,38.0
2011-07-21,38.05
2011-07-22,38.225
2011-07-25,37.925
2011-07-26,38.05
2011-07-27,38.225
2011-07-28,38.185
2011-07-29,38.05
2011-08-01,38.05
2011-08-02,37.925
2011-08-03,38.13
2011-08-04,38.05
2011-08-05,38.14
2011-08-08,38.025
2011-08-09,38.05
2011-08-10,38.115
2011-08-11,38.05
2011-08-12,38.12
2011-08-15,38.0
2011-08-16,37.85
2011-08-17,38.165
2011-08-18,38.125
2011-08-19,38.05
2011-08-22,38.05
2011-08-23,38.13
2011-08-24,38.065
2011-08-25,38.075
2011-08-26,38.05
2011-08-29,38.05
2011-08-30,38.1
2011-08-31,38.265
2011-09-01,38.125
2011-09-02,38.125
2011-09-05,38.265
2011-09-06,38.188
2011-09-07,38.17
2011-09-08,38.255
2011-09-09,38.2
2011-09-12,38.05
2011-09-13,38.17
2011-09-14,38.11
2011-09-15,38.17
2011-09-16,38.15
2011-09-19,38.125
2011-09-20,38.275
2011-09-21,38.24
2011-09-22,38.285
2011-09-23,38.315
2011-09-26,38.125
2011-09-27,38.21
2011-09-28,38.125
2011-09-29,38.19
2011-09-30,38.385
2011-10-03,38.125
2011-10-04,38.25
2011-10-05,38.25
2011-10-06,38.445
2011-10-07,38.385
2011-10-10,38.345
2011-10-11,38.395
2011-10-12,38.25
2011-10-13,38.3
2011-10-14,38.35
2011-10-17,38.355
2011-10-18,38.42
2011-10-19,38.445
2011-10-20,38.41
2011-10-21,38.39
2011-10-24,38.305
2011-10-25,38.265
2011-10-26,38.465
2011-10-27,38.305
2011-10-28,38.24
2011-10-31,38.415
2011-11-01,38.475
2011-11-02,38.335
2011-11-03,38.335
2011-11-04,38.3
2011-11-07,38.445
2011-11-08,38.455
2011-11-09,38.455
2011-11-10,38.345
2011-11-11,38.605
2011-11-14,38.45
2011-11-15,38.365
2011-11-16,38.49
2011-11-17,38.35
2011-11-18,38.645
2011-11-21,38.47
2011-11-22,38.44
2011-11-23,38.47
2011-11-24,38.4
2011-11-25,38.565
2011-11-28,38.635
2011-11-29,38.655
2011-11-30,38.665
2011-12-01,38.685
2011-12-02,38.665
2011-12-05,38.685
2011-12-06,38.5
2011-12-07,38.685
2011-12-08,38.445
2011-12-09,38.665
2011-12-12,38.47
2011-12-13,38.585
2011-12-14,38.635
2011-12-15,38.675
2011-12-16,38.665
2011-12-19,38.665
2011-12-20,38.695
2011-12-21,38.735
2011-12-22,38.755
2011-12-23,38.765
2011-12-26,38.765
2011-12-27,38.915
2011-12-28,38.935
