DATE,BR_SOY_PRICE
2007-10-02,41.24
2007-10-03,41.19
2007-10-04,42.07
2007-10-05,41.34
2007-10-08,40.97
2007-10-09,41.81
2007-10-10,42.81
2007-10-11,43.26
2007-10-15,43.15
2007-10-16,42.63
2007-10-17,42.78
2007-10-18,42.64
2007-10-19,42.41
2007-10-22,41.63
2007-10-23,42.13
2007-10-24,42.36
2007-10-25,42.04
2007-10-26,42.46
2007-10-29,42.81
2007-10-30,42.14
2007-10-31,42.29
2007-11-01,41.66
2007-11-05,41.92
2007-11-06,42.23
2007-11-07,42.16
2007-11-08,42.39
2007-11-09,42.36
2007-11-12,42.39
2007-11-13,42.63
2007-11-14,43.57
2007-11-16,43.42
2007-11-19,43.0
2007-11-20,42.71
2007-11-21,43.21
2007-11-22,43.04
2007-11-23,43.45
2007-11-26,43.33
2007-11-27,44.0
2007-11-28,43.5
2007-11-29,44.34
2007-11-30,43.89
2007-12-03,43.48
2007-12-04,43.28
2007-12-05,43.06
2007-12-06,42.87
2007-12-07,42.9
2007-12-10,42.68
2007-12-11,42.83
2007-12-12,43.6
2007-12-13,43.55
2007-12-14,44.11
2007-12-17,44.0
2007-12-18,44.41
2007-12-19,45.08
2007-12-20,45.32
2007-12-21,45.64
2007-12-26,45.36
2007-12-27,45.33
2007-12-28,45.03
2008-01-02,45.13
2008-01-03,46.28
2008-01-04,46.66
2008-01-07,47.05
2008-01-08,47.46
2008-01-09,48.21
2008-01-10,48.35
2008-01-11,48.58
2008-01-14,49.06
2008-01-15,48.93
2008-01-16,48.26
2008-01-17,49.0
2008-01-18,48.81
2008-01-21,48.83
2008-01-22,48.38
2008-01-23,47.92
2008-01-24,47.7
2008-01-25,48.0
2008-01-28,47.92
2008-01-29,48.12
2008-01-30,47.87
2008-01-31,47.89
2008-02-01,48.25
2008-02-06,49.46
2008-02-07,49.5
2008-02-08,50.38
2008-02-11,50.04
2008-02-12,49.9
2008-02-13,49.45
2008-02-14,49.91
2008-02-15,50.13
2008-02-18,50.13
2008-02-19,50.3
2008-02-20,50.04
2008-02-21,49.94
2008-02-22,49.86
2008-02-25,50.71
2008-02-26,50.35
2008-02-27,50.03
2008-02-28,50.32
2008-02-29,51.18
2008-03-03,52.6
2008-03-04,51.97
2008-03-05,51.84
2008-03-06,49.5
2008-03-07,48.39
2008-03-10,47.68
2008-03-11,48.95
2008-03-12,47.82
2008-03-13,49.21
2008-03-14,48.53
2008-03-17,46.45
2008-03-18,46.33
2008-03-19,44.99
2008-03-20,44.36
2008-03-24,45.69
2008-03-25,47.92
2008-03-26,49.27
2008-03-27,48.8
2008-03-28,46.92
2008-03-31,44.0
2008-04-01,44.98
2008-04-02,45.55
2008-04-03,45.81
2008-04-04,46.0
2008-04-07,46.11
2008-04-08,45.59
2008-04-09,46.14
2008-04-10,47.26
2008-04-11,46.86
2008-04-14,47.8
2008-04-15,48.43
2008-04-16,47.5
2008-04-17,46.86
2008-04-18,47.08
2008-04-22,47.42
2008-04-23,47.67
2008-04-24,47.52
2008-04-25,47.28
2008-04-28,46.0
2008-04-29,46.4
2008-04-30,46.91
2008-05-02,45.53
2008-05-05,45.29
2008-05-06,45.76
2008-05-07,46.05
2008-05-08,46.6
2008-05-09,47.4
2008-05-12,46.94
2008-05-13,46.99
2008-05-14,47.28
2008-05-15,46.64
2008-05-16,47.36
2008-05-19,46.11
2008-05-20,46.35
2008-05-21,46.24
2008-05-23,47.1
2008-05-26,47.24
2008-05-27,47.36
2008-05-28,47.6
2008-05-29,46.57
2008-05-30,46.67
2008-06-02,47.2
2008-06-03,47.27
2008-06-04,47.68
2008-06-05,49.4
2008-06-06,50.52
2008-06-09,50.45
2008-06-10,50.11
2008-06-11,52.37
2008-06-12,53.19
2008-06-13,54.03
2008-06-16,53.38
2008-06-17,54.07
2008-06-18,55.12
2008-06-19,54.43
2008-06-20,54.91
2008-06-23,53.52
2008-06-24,53.19
2008-06-25,53.41
2008-06-26,54.62
2008-06-27,55.29
2008-06-30,55.26
2008-07-01,56.12
2008-07-02,56.1
2008-07-03,56.83
2008-07-04,57.02
2008-07-07,54.64
2008-07-08,53.98
2008-07-09,54.77
2008-07-10,55.66
2008-07-11,56.13
2008-07-14,55.07
2008-07-15,54.43
2008-07-16,54.71
2008-07-17,53.87
2008-07-18,52.92
2008-07-21,50.3
2008-07-22,50.04
2008-07-23,49.63
2008-07-24,49.42
2008-07-25,49.74
2008-07-28,49.85
2008-07-29,48.9
2008-07-30,48.82
2008-07-31,49.17
2008-08-01,48.18
2008-08-04,45.72
2008-08-05,45.16
2008-08-06,44.31
2008-08-07,45.45
2008-08-08,44.88
2008-08-11,44.85
2008-08-12,45.12
2008-08-13,46.51
2008-08-14,45.93
2008-08-15,45.35
2008-08-18,46.88
2008-08-19,47.46
2008-08-20,47.23
2008-08-21,48.42
2008-08-22,47.86
2008-08-25,48.9
2008-08-26,49.15
2008-08-27,49.04
2008-08-28,48.36
2008-08-29,48.85
2008-09-01,48.73
2008-09-02,47.76
2008-09-03,47.38
2008-09-04,47.7
2008-09-05,46.99
2008-09-08,46.61
2008-09-09,47.19
2008-09-10,47.75
2008-09-11,48.44
2008-09-12,48.28
2008-09-15,48.63
2008-09-16,47.47
2008-09-17,48.11
2008-09-18,48.78
2008-09-19,48.04
2008-09-22,48.91
2008-09-23,48.93
2008-09-24,49.68
2008-09-25,49.32
2008-09-26,49.14
2008-09-29,48.29
2008-09-30,46.97
2008-10-01,47.47
2008-10-02,46.84
2008-10-03,46.94
2008-10-06,46.55
2008-10-07,47.47
2008-10-08,49.17
2008-10-09,48.9
2008-10-10,48.3
2008-10-13,46.69
2008-10-14,45.24
2008-10-15,44.39
2008-10-16,43.9
2008-10-17,44.66
2008-10-20,44.91
2008-10-21,45.66
2008-10-22,47.83
2008-10-23,48.25
2008-10-24,47.44
2008-10-27,46.83
2008-10-28,46.33
2008-10-29,46.82
2008-10-30,46.32
2008-10-31,46.12
2008-11-03,47.12
2008-11-04,47.18
2008-11-05,46.16
2008-11-06,45.08
2008-11-07,46.3
2008-11-10,46.58
2008-11-11,46.5
2008-11-12,47.57
2008-11-13,48.28
2008-11-14,47.63
2008-11-17,48.32
2008-11-18,48.26
2008-11-19,49.3
2008-11-20,48.2
2008-11-21,48.32
2008-11-24,48.01
2008-11-25,47.02
2008-11-26,47.44
2008-11-27,46.5
2008-11-28,46.64
2008-12-01,46.16
2008-12-02,46.34
2008-12-03,46.28
2008-12-04,46.27
2008-12-05,46.17
2008-12-08,45.47
2008-12-09,45.93
2008-12-10,46.18
2008-12-11,45.86
2008-12-12,45.83
2008-12-15,46.53
2008-12-16,46.66
2008-12-17,46.53
2008-12-18,46.45
2008-12-19,46.78
2008-12-22,47.29
2008-12-23,47.77
2008-12-26,48.17
2008-12-29,48.67
2008-12-30,49.3
2009-01-02,49.67
2009-01-05,49.67
2009-01-06,50.09
2009-01-07,50.43
2009-01-08,49.95
2009-01-09,51.02
2009-01-12,50.4
2009-01-13,50.1
2009-01-14,50.93
2009-01-15,51.32
2009-01-16,51.98
2009-01-19,52.14
2009-01-20,52.13
2009-01-21,52.08
2009-01-22,51.9
2009-01-23,52.83
2009-01-26,52.81
2009-01-27,51.42
2009-01-28,49.82
2009-01-29,50.15
2009-01-30,50.53
2009-02-02,50.29
2009-02-03,49.95
2009-02-04,49.88
2009-02-05,50.28
2009-02-06,50.47
2009-02-09,51.18
2009-02-10,50.9
2009-02-11,51.02
2009-02-12,51.0
2009-02-13,50.71
2009-02-16,50.03
2009-02-17,48.42
2009-02-18,48.66
2009-02-19,47.75
2009-02-20,46.64
2009-02-25,46.36
2009-02-26,46.14
2009-02-27,46.57
2009-03-02,46.73
2009-03-03,47.27
2009-03-04,47.31
2009-03-05,46.65
2009-03-06,47.26
2009-03-09,47.25
2009-03-10,47.42
2009-03-11,47.19
2009-03-12,46.6
2009-03-13,46.75
2009-03-16,47.18
2009-03-17,47.59
2009-03-18,47.85
2009-03-19,47.87
2009-03-20,48.18
2009-03-23,49.3
2009-03-24,49.34
2009-03-25,49.01
2009-03-26,48.32
2009-03-27,47.41
2009-03-30,47.33
2009-03-31,48.82
2009-04-01,48.91
2009-04-02,48.91
2009-04-03,48.73
2009-04-06,48.93
2009-04-07,49.22
2009-04-08,49.45
2009-04-09,49.54
2009-04-13,49.43
2009-04-14,50.3
2009-04-15,50.64
2009-04-16,50.99
2009-04-17,51.9
2009-04-20,51.5
2009-04-22,51.62
2009-04-23,51.7
2009-04-24,51.18
2009-04-27,50.28
2009-04-28,49.19
2009-04-29,49.45
2009-04-30,51.34
2009-05-04,53.12
2009-05-05,53.19
2009-05-06,53.06
2009-05-07,52.7
2009-05-08,51.53
2009-05-11,51.2
2009-05-12,51.71
2009-05-13,53.06
2009-05-14,53.41
2009-05-15,53.51
2009-05-18,53.4
2009-05-19,53.4
2009-05-20,52.98
2009-05-21,52.88
2009-05-22,53.01
2009-05-25,52.96
2009-05-26,52.5
2009-05-27,52.87
2009-05-28,52.96
2009-05-29,52.17
2009-06-01,52.44
2009-06-02,52.07
2009-06-03,52.0
2009-06-04,52.78
2009-06-05,53.19
2009-06-08,53.72
2009-06-09,53.37
2009-06-10,53.44
2009-06-12,52.44
2009-06-15,51.19
2009-06-16,51.18
2009-06-17,52.25
2009-06-18,52.36
2009-06-19,51.81
2009-06-22,51.42
2009-06-23,51.93
2009-06-24,52.18
2009-06-25,52.63
2009-06-26,52.33
2009-06-29,52.53
2009-06-30,52.47
2009-07-01,53.27
2009-07-02,53.74
2009-07-03,53.25
2009-07-06,52.98
2009-07-07,50.98
2009-07-08,50.18
2009-07-09,49.93
2009-07-10,50.29
2009-07-13,50.03
2009-07-14,49.7
2009-07-15,49.66
2009-07-16,47.94
2009-07-17,47.67
2009-07-20,47.54
2009-07-21,47.22
2009-07-22,47.21
2009-07-23,47.69
2009-07-24,48.21
2009-07-27,48.27
2009-07-28,49.43
2009-07-29,49.89
2009-07-30,51.87
2009-07-31,51.56
2009-08-03,51.75
2009-08-04,51.55
2009-08-05,51.08
2009-08-06,50.97
2009-08-07,51.27
2009-08-10,50.58
2009-08-11,51.46
2009-08-12,51.2
2009-08-13,51.13
2009-08-14,50.28
2009-08-17,48.59
2009-08-18,47.86
2009-08-19,47.67
2009-08-20,48.0
2009-08-21,48.23
2009-08-24,49.4
2009-08-25,49.82
2009-08-26,50.02
2009-08-27,50.23
2009-08-28,50.43
2009-08-31,49.7
2009-09-01,49.21
2009-09-02,48.4
2009-09-03,48.5
2009-09-04,47.88
2009-09-08,48.67
2009-09-09,48.22
2009-09-10,47.21
2009-09-11,46.4
2009-09-14,46.3
2009-09-15,46.25
2009-09-16,47.0
2009-09-17,46.4
2009-09-18,46.5
2009-09-21,45.5
2009-09-22,45.0
2009-09-23,44.64
2009-09-24,44.8
2009-09-25,43.4
2009-09-28,44.1
2009-09-29,43.6
2009-09-30,43.62
2009-10-01,43.72
2009-10-02,43.25
2009-10-05,43.28
2009-10-06,43.83
2009-10-07,44.1
2009-10-08,44.17
2009-10-09,44.17
2009-10-13,44.5
2009-10-14,44.6
2009-10-15,45.08
2009-10-16,44.25
2009-10-19,44.5
2009-10-20,44.0
2009-10-21,44.0
2009-10-22,44.13
2009-10-23,44.5
2009-10-26,43.42
2009-10-27,44.13
2009-10-28,43.41
2009-10-29,43.17
2009-10-30,43.0
2009-11-03,42.67
2009-11-04,43.83
2009-11-05,44.25
2009-11-06,43.73
2009-11-09,43.67
2009-11-10,42.83
2009-11-11,42.2
2009-11-12,42.5
2009-11-13,41.25
2009-11-16,42.25
2009-11-17,41.25
2009-11-18,40.63
2009-11-19,41.57
2009-11-20,41.86
2009-11-23,41.1
2009-11-24,40.9
2009-11-25,40.92
2009-11-26,41.08
2009-11-27,40.83
2009-11-30,40.92
2009-12-01,41.17
2009-12-02,40.95
2009-12-03,40.43
2009-12-04,40.58
2009-12-07,41.17
2009-12-08,41.83
2009-12-09,42.0
2009-12-10,41.5
2009-12-11,41.38
2009-12-14,41.67
2009-12-15,40.5
2009-12-16,41.38
2009-12-17,41.5
2009-12-18,41.67
2009-12-21,41.33
2009-12-22,41.33
2009-12-23,41.33
2009-12-28,42.0
2009-12-29,42.0
2009-12-30,42.0
2010-01-04,42.0
2010-01-05,42.0
2010-01-06,41.5
2010-01-07,42.0
2010-01-08,42.0
2010-01-11,40.4
2010-01-12,41.0
2010-01-13,41.0
2010-01-14,40.0
2010-01-15,40.0
2010-01-18,40.0
2010-01-19,39.6
2010-01-20,39.33
2010-01-21,39.13
2010-01-22,39.22
2010-01-25,39.4
2010-01-26,39.07
2010-01-27,39.0
2010-01-28,38.88
2010-01-29,38.8
2010-02-01,38.12
2010-02-02,38.04
2010-02-03,37.78
2010-02-04,37.66
2010-02-05,37.65
2010-02-08,38.09
2010-02-09,37.77
2010-02-10,37.93
2010-02-11,38.29
2010-02-12,38.42
2010-02-17,38.15
2010-02-18,38.17
2010-02-19,38.34
2010-02-22,38.45
2010-02-23,39.18
2010-02-24,38.97
2010-02-25,38.6
2010-02-26,38.73
2010-03-01,38.27
2010-03-02,38.06
2010-03-03,38.32
2010-03-04,37.54
2010-03-05,37.0
2010-03-08,36.99
2010-03-09,37.11
2010-03-10,37.25
2010-03-11,36.75
2010-03-12,36.38
2010-03-15,36.16
2010-03-16,36.54
2010-03-17,36.56
2010-03-18,36.97
2010-03-19,37.44
2010-03-22,38.0
2010-03-23,37.88
2010-03-24,37.53
2010-03-25,37.58
2010-03-26,37.76
2010-03-29,38.36
2010-03-30,38.04
2010-03-31,37.34
2010-04-01,36.31
2010-04-05,36.14
2010-04-06,36.23
2010-04-07,36.53
2010-04-08,36.91
2010-04-09,37.3
2010-04-12,37.3
2010-04-13,37.53
2010-04-14,37.23
2010-04-15,37.26
2010-04-16,37.66
2010-04-19,37.61
2010-04-20,37.7
2010-04-22,38.35
2010-04-23,38.74
2010-04-26,38.39
2010-04-27,38.04
2010-04-28,37.95
2010-04-29,37.84
2010-04-30,37.66
2010-05-03,37.67
2010-05-04,37.84
2010-05-05,38.43
2010-05-06,39.1
2010-05-07,38.97
2010-05-10,37.76
2010-05-11,37.62
2010-05-12,37.76
2010-05-13,37.83
2010-05-14,38.14
2010-05-17,38.05
2010-05-18,38.01
2010-05-19,38.63
2010-05-20,39.37
2010-05-21,39.04
2010-05-24,39.01
2010-05-25,39.07
2010-05-26,38.62
2010-05-27,38.58
2010-05-28,38.41
2010-05-31,38.44
2010-06-01,38.03
2010-06-02,38.39
2010-06-04,38.95
2010-06-07,39.07
2010-06-08,39.22
2010-06-09,39.32
2010-06-10,38.72
2010-06-11,38.34
2010-06-14,38.77
2010-06-15,38.8
2010-06-16,38.79
2010-06-17,38.69
2010-06-18,38.57
2010-06-21,38.59
2010-06-22,38.78
2010-06-23,39.36
2010-06-24,39.29
2010-06-25,39.07
2010-06-28,39.13
2010-06-29,39.57
2010-06-30,39.62
2010-07-01,39.55
2010-07-02,39.53
2010-07-05,39.39
2010-07-06,39.55
2010-07-07,39.86
2010-07-08,40.37
2010-07-09,40.57
2010-07-12,40.9
2010-07-13,41.07
2010-07-14,41.17
2010-07-15,41.55
2010-07-16,42.18
2010-07-19,42.44
2010-07-20,42.34
2010-07-21,42.51
2010-07-22,42.65
2010-07-23,42.43
2010-07-26,42.04
2010-07-27,42.01
2010-07-28,42.22
2010-07-29,42.75
2010-07-30,42.97
2010-08-02,43.02
2010-08-03,43.0
2010-08-04,43.18
2010-08-05,43.44
2010-08-06,43.57
2010-08-09,43.94
2010-08-10,43.83
2010-08-11,43.67
2010-08-12,44.0
2010-08-13,44.47
2010-08-16,44.41
2010-08-17,44.51
2010-08-18,44.46
2010-08-19,44.41
2010-08-20,43.93
2010-08-23,44.03
2010-08-24,43.49
2010-08-25,43.43
2010-08-26,43.55
2010-08-27,43.84
2010-08-30,44.08
2010-08-31,44.1
2010-09-01,43.69
2010-09-02,43.79
2010-09-03,44.07
2010-09-06,44.14
2010-09-08,44.52
2010-09-09,44.54
2010-09-10,44.32
2010-09-13,43.99
2010-09-14,44.22
2010-09-15,44.71
2010-09-16,44.27
2010-09-17,44.65
2010-09-20,45.26
2010-09-21,45.66
2010-09-22,45.6
2010-09-23,45.47
2010-09-24,45.5
2010-09-27,45.93
2010-09-28,45.69
2010-09-29,45.23
2010-09-30,44.46
2010-10-01,44.06
2010-10-04,43.31
2010-10-05,43.14
2010-10-06,43.46
2010-10-07,43.27
2010-10-08,44.35
2010-10-11,45.04
2010-10-13,45.5
2010-10-14,46.14
2010-10-15,46.18
2010-10-18,45.55
2010-10-19,45.94
2010-10-20,46.33
2010-10-21,46.67
2010-10-22,47.0
2010-10-25,47.36
2010-10-26,47.82
2010-10-27,47.54
2010-10-28,47.87
2010-10-29,47.9
2010-11-01,47.96
2010-11-03,47.94
2010-11-04,48.11
2010-11-05,48.38
2010-11-08,49.51
2010-11-09,50.75
2010-11-10,50.8
2010-11-11,51.0
2010-11-12,50.58
2010-11-16,48.56
2010-11-17,48.75
2010-11-18,48.44
2010-11-19,48.52
2010-11-22,49.13
2010-11-23,48.83
2010-11-24,49.2
2010-11-25,49.28
2010-11-26,49.13
2010-11-29,49.39
2010-11-30,49.2
2010-12-01,49.21
2010-12-02,49.48
2010-12-03,49.53
2010-12-06,49.7
2010-12-07,49.2
2010-12-08,49.5
2010-12-09,49.33
2010-12-10,49.09
2010-12-13,49.18
2010-12-14,49.81
2010-12-15,49.55
2010-12-16,49.65
2010-12-17,49.83
2010-12-20,49.4
2010-12-21,49.69
2010-12-22,49.71
2010-12-23,49.81
2010-12-27,49.71
2010-12-28,50.13
2010-12-29,50.0
2010-12-30,49.88
2011-01-03,49.88
2011-01-04,49.79
2011-01-05,49.71
2011-01-06,50.5
2011-01-07,50.0
2011-01-10,50.59
2011-01-11,50.55
2011-01-12,51.01
2011-01-13,51.0
2011-01-14,52.0
2011-01-17,51.28
2011-01-18,51.38
2011-01-19,50.8
2011-01-20,51.29
2011-01-21,51.5
2011-01-24,51.43
2011-01-25,51.4
2011-01-26,50.25
2011-01-27,50.08
2011-01-28,50.62
2011-01-31,51.31
2011-02-01,51.82
2011-02-02,51.83
2011-02-03,52.25
2011-02-04,51.0
2011-02-07,52.46
2011-02-08,52.97
2011-02-09,52.86
2011-02-10,53.03
2011-02-11,52.97
2011-02-14,52.64
2011-02-15,51.7
2011-02-16,51.19
2011-02-17,51.42
2011-02-18,51.31
2011-02-21,51.55
2011-02-22,50.01
2011-02-23,48.67
2011-02-24,48.6
2011-02-25,49.61
2011-02-28,49.9
2011-03-01,49.85
2011-03-02,50.62
2011-03-03,50.75
2011-03-04,50.89
2011-03-09,49.81
2011-03-10,49.7
2011-03-11,49.41
2011-03-14,49.2
2011-03-15,49.2
2011-03-16,47.61
2011-03-17,48.71
2011-03-18,50.35
2011-03-21,50.04
2011-03-22,49.81
2011-03-23,49.6
2011-03-24,49.03
2011-03-25,49.15
2011-03-28,49.09
2011-03-29,49.16
2011-03-30,49.16
2011-03-31,49.3
2011-04-01,48.99
2011-04-04,48.4
2011-04-05,48.4
2011-04-06,47.98
2011-04-07,48.5
2011-04-08,47.0
2011-04-11,47.0
2011-04-12,46.72
2011-04-13,46.64
2011-04-14,45.68
2011-04-15,45.69
2011-04-18,46.48
2011-04-19,46.48
2011-04-20,46.75
2011-04-25,47.09
2011-04-26,47.05
2011-04-27,47.28
2011-04-28,47.22
2011-04-29,47.23
2011-05-02,47.7
2011-05-03,47.5
2011-05-04,47.0
2011-05-05,46.31
2011-05-06,47.0
2011-05-09,47.0
2011-05-10,47.0
2011-05-11,46.75
2011-05-12,47.04
2011-05-13,47.08
2011-05-16,47.19
2011-05-17,47.64
2011-05-18,48.12
2011-05-19,48.18
2011-05-20,48.59
2011-05-23,48.63
2011-05-24,48.84
2011-05-25,49.06
2011-05-26,49.04
2011-05-27,48.59
2011-05-30,49.0
2011-05-31,49.0
2011-06-01,47.91
2011-06-02,48.55
2011-06-03,48.91
2011-06-06,48.94
2011-06-07,47.88
2011-06-08,48.48
2011-06-09,48.77
2011-06-10,48.2
2011-06-13,48.06
2011-06-14,48.77
2011-06-15,47.85
2011-06-16,47.89
2011-06-17,47.5
2011-06-20,47.5
2011-06-21,47.35
2011-06-22,47.35
2011-06-24,47.35
