State,Animal,Gender,Slaughtered_Animals,Date
MG,Ovino,Male,298,2010-10-01
PR,Novilhao,Male,5047,2010-10-01
RJ,Bovino,Male,3,2010-10-01
RS,Novilha Precoce,Male,1982,2010-10-01
SP,Novilho Intermediario,Male,3754,2010-10-01
GO,Suino,Male,288,2011-10-01
MG,Bovino,Male,98796,2011-10-01
MG,Muar,Male,16,2011-10-01
PB,Galeto,Male,36806,2011-10-01
PR,Galinha,Male,1075842,2011-10-01
RS,Novilha Intermediaria,Male,478,2011-10-01
RS,Vaca,Male,9802,2011-10-01
GO,Novilhao,Male,16395,2012-10-01
GO,Peru,Male,622891,2012-10-01
MG,Coelho,Male,478,2012-10-01
MG,Porca Matrizeira,Male,2015,2012-10-01
MG,Vaca,Male,641,2012-10-01
MS,Cordeiro,Male,20,2012-10-01
MT,Porco Matrizeiro,Male,1,2012-10-01
PR,Galo,Male,36735,2012-10-01
PR,Vitelo,Male,244,2012-10-01
SC,Coelho,Male,120,2012-10-01
SC,Frango,Male,76588362,2012-10-01
SP,Galo,Male,16014,2012-10-01
BA,Bufalo,Male,77,2013-10-01
MG,Avestruz,Male,20,2013-10-01
MS,Novilho Intermediario,Male,324,2013-10-01
PA,Frango,Male,2968613,2013-10-01
RS,Galo,Male,13632,2013-10-01
RS,Novilhao,Male,1387,2013-10-01
SC,Codorna,Male,560944,2013-10-01
SE,Bovino,Male,3648,2013-10-01
GO,Javali,Male,40,2014-10-01
MS,Avestruz,Male,50,2014-10-01
MS,Porca Matrizeira,Male,976,2014-10-01
MS,"Suino Tipo Carne,",Male,62271,2014-10-01
MT,Touro/Touruno,Male,177,2014-10-01
PR,Novilha Intermediaria,Male,1255,2014-10-01
RN,Frango,Male,417218,2014-10-01
RS,Novilha Intermediaria,Male,410,2014-10-01
MS,Novilho Precoce,Male,135,2015-10-01
PR,Porco Nao Classificado,Male,36,2015-10-01
RS,Porco Matrizeiro,Male,4,2015-10-01
TO,Frango,Male,2328048,2015-10-01
DF,Bovino,Male,160,2016-10-01
ES,Bufalo,Male,175,2016-10-01
ES,Frango,Male,2731650,2016-10-01
GO,Novilha Precoce,Male,1992,2016-10-01
MT,Bovino,Male,186707,2016-10-01
MT,Nonato,Male,154,2016-10-01
PA,Novilhona,Male,2963,2016-10-01
PR,"Suino Tipo Carne,",Male,167331,2016-10-01
SC,Bovino,Male,1576,2016-10-01
SC,Leitao,Male,526,2016-10-01
SE,Bovino,Male,2643,2016-10-01
SP,Galinha De Postura,Male,309128,2016-10-01
MS,Porco Nao Classificado,Male,2848,2017-10-01
PI,Bovino,Male,279,2017-10-01
PR,Vaca,Male,4732,2017-10-01
RS,Novilha Intermediaria,Male,322,2017-10-01
SC,Marreco,Male,25845,2017-10-01
SE,Asinino,Male,482,2017-10-01
GO,Bufala,Male,3,2018-10-01
MG,Vaca,Male,80,2018-10-01
PR,Bovino,Male,49513,2018-10-01
RS,Frango,Male,66253928,2018-10-01
RS,"Suino Tipo Carne,",Male,29893,2018-10-01
SC,Muar,Male,1,2018-10-01
SE,Porca Matrizeira,Male,89,2018-10-01
BA,Suino,Male,200,2019-10-01
GO,Novilho Intermediario,Male,54307,2019-10-01
RS,Bufala,Male,93,2019-10-01
RS,Bufalo,Male,29,2019-10-01
RS,Cordeiro,Male,496,2019-10-01
MS,Avestruz,Male,132,2020-10-01
MS,Frango,Male,13777419,2020-10-01
RS,Bubalino Jovem,Male,8,2020-10-01
RS,Suino,Male,293985,2020-10-01
AM,Bovino,Male,1173,2021-10-01
MG,Aves,Male,3399118,2021-10-01
RN,Aves,Male,178820,2021-10-01
BA,Galinha,Male,0,2022-10-01
DF,Frango,Male,3509088,2022-10-01
ES,Frango,Male,1719200,2022-10-01
PA,Frango,Male,3659757,2022-10-01
PI,Bovino,Male,875,2022-10-01
MT,Suíno,Male,112363,2023-10-01
PA,Bubalino,Male,53,2023-10-01
PA,Frango,Male,831939,2023-10-01
RS,Bubalino,Male,50,2023-10-01
RS,Galo,Male,1700,2023-10-01
AC,Bovino,Male,18904,2024-10-01
MS,Frango,Male,11272892,2024-10-01
SC,Suíno,Male,1032494,2024-10-01
SP,Ovino,Male,221,2024-10-01
PI,Bovino,Male,0,2000-11-01
MG,Equino,Male,31,2002-11-01
RS,Equino,Male,1452,2002-11-01
DF,Bufala,Male,3,2003-11-01
MG,Galinha,Male,33300,2003-11-01
PR,Frango,Male,53508143,2003-11-01
SC,Novilhao,Male,106,2003-11-01
MS,Leitoa,Male,198,2004-11-01
MT,Novilhona,Male,53996,2004-11-01
RJ,Bovino,Male,1371,2004-11-01
RO,Equino,Male,60,2004-11-01
SC,Vaca,Male,996,2004-11-01
SP,Coelho,Male,746,2004-11-01
PA,Novilhao,Male,1935,2005-11-01
PR,Leitao,Male,582,2005-11-01
PR,Pato,Male,1600,2005-11-01
RJ,Frango,Male,70060,2005-11-01
RO,Novilhona,Male,1955,2005-11-01
RR,Bovino,Male,2603,2005-11-01
SC,Marreco,Male,26826,2005-11-01
SP,Codorna,Male,61329,2005-11-01
CE,Caprino,Male,77,2006-11-01
MG,Muar,Male,30,2006-11-01
MT,Muar,Male,24,2006-11-01
MT,Vaca,Male,26486,2006-11-01
PR,Leitao,Male,1046,2006-11-01
PR,Novilha Intermediaria,Male,858,2006-11-01
RS,Capao,Male,1227,2006-11-01
RS,Cordeiro,Male,9158,2006-11-01
SC,Bubalino Jovem,Male,22,2006-11-01
SC,Galinha De Postura,Male,5496,2006-11-01
SP,Cordeira,Male,122,2006-11-01
SP,Leitao,Male,971,2006-11-01
AL,Avestruz Fêmea,Male,40,2007-11-01
AL,Bovino,Male,4905,2007-11-01
BA,Bufalo,Male,140,2007-11-01
BA,Ovino,Male,1470,2007-11-01
GO,Avestruz,Male,30,2007-11-01
GO,Novilha Precoce,Male,118,2007-11-01
MA,Bovino,Male,31279,2007-11-01
MG,Peru,Male,780815,2007-11-01
MT,Bufala,Male,33,2007-11-01
MT,Muar,Male,19,2007-11-01
BA,Bovino,Male,21147,2008-11-01
BA,Cabrito,Male,18,2008-11-01
GO,Novilho Precoce,Male,9136,2008-11-01
MS,Novilha Intermediaria,Male,671,2008-11-01
PR,Faizão,Male,148737,2008-11-01
PR,Peru,Male,1356855,2008-11-01
RS,Bovino,Male,26342,2008-11-01
SC,Codorna,Male,508766,2008-11-01
DF,Galinha,Male,31479,2009-11-01
ES,Galinha,Male,32806,2009-11-01
GO,Novilhao,Male,18,2009-11-01
MG,Galo,Male,2526,2009-11-01
MT,Ovino,Male,180,2009-11-01
SC,Novilha Precoce,Male,421,2009-11-01
SC,Novilho Precoce,Male,1020,2009-11-01
SP,Novilhona,Male,1843,2009-11-01
DF,Frango,Male,4798822,2010-11-01
DF,Suino,Male,5336,2010-11-01
GO,Novilha Precoce,Male,217,2010-11-01
PR,Novilhona,Male,469,2010-11-01
PR,Vaca,Male,1776,2010-11-01
RS,Novilha Precoce,Male,1206,2010-11-01
SC,Porca Matrizeira,Male,8687,2010-11-01
DF,Galinha,Male,53981,2011-11-01
GO,Novilhao,Male,2290,2011-11-01
MG,Faizão,Male,3058,2011-11-01
PR,Frango,Male,120279346,2011-11-01
SP,Porca Matrizeira,Male,637,2011-11-01
SP,Suino,Male,5492,2011-11-01
AC,Touro/Touruno,Male,543,2012-11-01
MT,"Suino Tipo Carne,",Male,62471,2012-11-01
PI,Bovino,Male,4,2012-11-01
PR,Porco Nao Classificado,Male,44,2012-11-01
RS,Equino,Male,299,2012-11-01
GO,Novilhao,Male,25097,2013-11-01
GO,Peru,Male,510341,2013-11-01
GO,Porca Matrizeira,Male,1857,2013-11-01
MG,Novilha Precoce,Male,24,2013-11-01
RS,Frango,Male,56499342,2013-11-01
SC,"Suino Tipo Carne,",Male,77009,2013-11-01
BA,Bufalo,Male,42,2014-11-01
GO,Novilhao,Male,41083,2014-11-01
GO,Vaca,Male,14203,2014-11-01
MG,Novilhona,Male,597,2014-11-01
MG,Touro/Touruno,Male,24,2014-11-01
PR,Galo,Male,80775,2014-11-01
RJ,Bovino,Male,826,2014-11-01
SP,Novilha Intermediaria,Male,1591,2014-11-01
TO,Bovino,Male,46616,2014-11-01
BA,Suino,Male,1398,2015-11-01
DF,Galinha,Male,44100,2015-11-01
GO,Peru,Male,505422,2015-11-01
MG,Ovino,Male,84,2015-11-01
MT,Novilhona,Male,19978,2015-11-01
PA,Suino,Male,280,2015-11-01
PE,Galeto,Male,1479668,2015-11-01
PR,"Suino Tipo Banha,",Male,32,2015-11-01
RS,Novilhao,Male,1972,2015-11-01
SC,Marreco,Male,11999,2015-11-01
SC,Peru,Male,1005493,2015-11-01
BA,Muar,Male,3,2016-11-01
MG,Bufalo,Male,38,2016-11-01
PB,Frango,Male,1220865,2016-11-01
SP,Bufalo,Male,1,2016-11-01
SP,Novilha Intermediaria,Male,1713,2016-11-01
GO,"Suino Tipo Carne,",Male,7762,2017-11-01
GO,Vaca,Male,15325,2017-11-01
MG,Bufala,Male,95,2017-11-01
MS,Novilhao,Male,3,2017-11-01
MT,Frango,Male,15753456,2017-11-01
SC,Bufalo,Male,13,2017-11-01
SC,Leitoa,Male,1615,2017-11-01
SC,Porca Matrizeira,Male,12478,2017-11-01
SP,Bovino,Male,121725,2017-11-01
SP,Novilhona,Male,3472,2017-11-01
TO,Vaca,Male,533,2017-11-01
BA,Bovino,Male,14934,2018-11-01
ES,Frango,Male,3022668,2018-11-01
MT,Leitao,Male,112,2018-11-01
MT,Porca Matrizeira,Male,1868,2018-11-01
PA,Vaca,Male,3339,2018-11-01
PR,Bufala,Male,2,2018-11-01
SE,Porca Matrizeira,Male,121,2018-11-01
SP,Galinha,Male,1931441,2018-11-01
MG,Novilha Precoce,Male,531,2019-11-01
MG,Porca Matrizeira,Male,984,2019-11-01
RJ,Galinha De Postura,Male,12910,2019-11-01
RS,Frango,Male,62247574,2019-11-01
SP,Bovino,Male,154508,2019-11-01
SP,Muar,Male,2,2019-11-01
BA,Novilho Intermediario,Male,640,2020-11-01
GO,Porca Matrizeira,Male,895,2020-11-01
MA,Bovino,Male,17022,2020-11-01
MG,"Suino Tipo Banha,",Male,851,2020-11-01
RO,Novilha Intermediaria,Male,3029,2020-11-01
SC,"Suino Tipo Carne,",Male,82879,2020-11-01
TO,Novilhao,Male,85,2020-11-01
TO,Vaca,Male,40,2020-11-01
MT,Aves,Male,1905605,2021-11-01
RN,Aves,Male,160564,2021-11-01
TO,Galinha,Male,0,2021-11-01
GO,Frango,Male,25347856,2022-11-01
MG,Bubalino,Male,51,2022-11-01
MS,Bubalino,Male,36,2022-11-01
PR,Frango,Male,99543826,2022-11-01
SC,Galinha,Male,239057,2022-11-01
BA,Equino,Male,842,2023-11-01
RS,Frango,Male,25550187,2023-11-01
BA,Equino,Male,710,2024-11-01
SC,Galinha-d'angola,Male,3684,2024-11-01
SP,Bovino,Male,179981,2024-11-01
TO,Bovino,Male,101,2000-12-01
PR,Suino,Male,36860,2002-12-01
PR,"Suino Tipo Carne,",Male,10456,2002-12-01
RO,Muar,Male,2,2002-12-01
RS,Novilha Precoce,Male,39,2002-12-01
GO,Novilhona,Male,430,2003-12-01
GO,Ovino,Male,122,2003-12-01
MT,Equino,Male,173,2003-12-01
SP,Frango,Male,36322355,2003-12-01
SP,Vitelo,Male,190,2003-12-01
MT,Frango,Male,573177,2004-12-01
PE,Frango,Male,1223631,2004-12-01
PE,Suino,Male,180,2004-12-01
PR,Galinha De Postura,Male,30742,2004-12-01
RN,Bovino,Male,131,2004-12-01
RS,Ovino,Male,11225,2004-12-01
SC,Bufala,Male,67,2004-12-01
SC,Equino,Male,266,2004-12-01
SP,Galinha Dangola,Male,515,2004-12-01
CE,Caprino,Male,87,2005-12-01
GO,Ovino,Male,529,2005-12-01
MG,Suino,Male,54344,2005-12-01
PE,Galeto,Male,227352,2005-12-01
RO,Touro/Touruno,Male,4722,2005-12-01
RS,Galinha,Male,534169,2005-12-01
SC,Pato,Male,100401,2005-12-01
SC,Vaca,Male,877,2005-12-01
SP,Bovino,Male,112147,2005-12-01
AM,Bubalino Jovem,Male,7,2006-12-01
GO,Suino,Male,305,2006-12-01
MG,Vaca,Male,2630,2006-12-01
MT,Leitao,Male,150,2006-12-01
PA,Bovino,Male,106935,2006-12-01
PA,Bufala,Male,27,2006-12-01
PA,Bufalo,Male,152,2006-12-01
RO,Novilhao,Male,63189,2006-12-01
SC,Peru,Male,445077,2006-12-01
SP,Vaca,Male,5101,2006-12-01
GO,Bufala,Male,27,2007-12-01
GO,Bufalo,Male,25,2007-12-01
GO,Frango,Male,16951842,2007-12-01
GO,Novilha Precoce,Male,121,2007-12-01
PR,Coelha,Male,318,2007-12-01
PR,"Suino Tipo Banha,",Male,62,2007-12-01
RS,Capao,Male,676,2007-12-01
RS,Novilha Precoce,Male,279,2007-12-01
SE,Frango,Male,54722,2007-12-01
SP,Coelho,Male,755,2007-12-01
TO,Asinino,Male,1,2007-12-01
BA,Asinino,Male,61,2008-12-01
BA,Ovino,Male,1302,2008-12-01
MS,Cordeiro,Male,25,2008-12-01
MS,Porca Matrizeira,Male,639,2008-12-01
MT,Muar,Male,21,2008-12-01
PR,Bufala,Male,24,2008-12-01
RS,Peru,Male,416634,2008-12-01
TO,Frango,Male,989813,2008-12-01
DF,Ovino,Male,90,2009-12-01
ES,Bovino,Male,10761,2009-12-01
GO,Bufala,Male,45,2009-12-01
MS,Bovino,Male,194874,2009-12-01
MT,Bovino,Male,119232,2009-12-01
MT,Porco Matrizeiro,Male,5,2009-12-01
PA,Novilhona,Male,2737,2009-12-01
PR,Novilha Intermediaria,Male,1224,2009-12-01
RS,Vaca,Male,6317,2009-12-01
SC,Equino,Male,121,2009-12-01
SC,Peru,Male,430388,2009-12-01
MS,Galinha,Male,52515,2010-12-01
RO,Touro/Touruno,Male,34839,2010-12-01
RS,Cordeiro,Male,11136,2010-12-01
RS,Galinha,Male,542617,2010-12-01
SP,Pato,Male,1172,2010-12-01
MG,Galinha,Male,478634,2011-12-01
MG,Novilho Precoce,Male,12278,2011-12-01
MG,Suino,Male,88760,2011-12-01
RN,Frango,Male,432008,2011-12-01
RO,Bovino,Male,22131,2011-12-01
RS,Novilhao,Male,2684,2011-12-01
RS,Porco Matrizeiro,Male,741,2011-12-01
SC,Leitao,Male,1075,2011-12-01
TO,Muar,Male,3,2011-12-01
MG,Bufala,Male,5,2012-12-01
MG,Porca Matrizeira,Male,2148,2012-12-01
MS,Bufalo,Male,65,2012-12-01
MS,"Suino Tipo Carne,",Male,66545,2012-12-01
PR,Javali,Male,25,2012-12-01
RS,Suino,Male,249934,2012-12-01
RS,Vaca,Male,5122,2012-12-01
SC,Galo,Male,2536,2012-12-01
AM,Touro/Touruno,Male,31,2013-12-01
BA,Galinha,Male,29104,2013-12-01
ES,Bovino,Male,14673,2013-12-01
MG,"Suino Tipo Carne,",Male,82337,2013-12-01
MS,Bubalino Jovem,Male,23,2013-12-01
PA,Frango,Male,3011754,2013-12-01
RJ,Galinha,Male,89461,2013-12-01
RS,Peru,Male,219875,2013-12-01
SC,Porca Matrizeira,Male,8367,2013-12-01
BA,Bovino,Male,21097,2014-12-01
GO,Peru,Male,477695,2014-12-01
MS,Galo,Male,2112,2014-12-01
PA,Nonato,Male,54,2014-12-01
RJ,Leitao,Male,349,2014-12-01
RS,Muar,Male,2,2014-12-01
SC,Marreco,Male,9072,2014-12-01
SC,"Suino Tipo Carne,",Male,61288,2014-12-01
GO,Suino,Male,67621,2015-12-01
MS,Galinha,Male,19099,2015-12-01
MS,Novilha Intermediaria,Male,360,2015-12-01
MS,Porca Matrizeira,Male,205,2015-12-01
RJ,Leitoa,Male,140,2015-12-01
TO,Bovino,Male,42566,2015-12-01
MS,Frango,Male,12041554,2016-12-01
PR,Bufala,Male,5,2016-12-01
RS,Equino,Male,529,2016-12-01
SC,Novilho Precoce,Male,2169,2016-12-01
TO,Frango,Male,1882242,2016-12-01
BA,Bufala,Male,16,2017-12-01
MS,Novilhao,Male,430,2017-12-01
PR,Frango,Male,142027802,2017-12-01
PR,Vaca,Male,4992,2017-12-01
RS,Equino,Male,508,2017-12-01
RS,Novilha Intermediaria,Male,216,2017-12-01
SC,Marreco,Male,4215,2017-12-01
GO,Equino,Male,35,2018-12-01
PR,Galinha,Male,5273504,2018-12-01
RS,Novilha Precoce,Male,471,2018-12-01
SC,Cordeiro,Male,23,2018-12-01
SC,Leitao,Male,2795,2018-12-01
ES,Rã,Male,500,2019-12-01
MS,Bovino,Male,159253,2019-12-01
RO,Vaca,Male,52464,2019-12-01
SC,Marreco,Male,18711,2019-12-01
SC,"Suino Tipo Carne,",Male,152008,2019-12-01
SP,Ovino,Male,225,2019-12-01
MG,Leitoa,Male,133,2020-12-01
MG,Novilho Precoce,Male,25792,2020-12-01
MG,"Suino Tipo Carne,",Male,61043,2020-12-01
MT,Novilhao,Male,6969,2020-12-01
RO,Touro/Touruno,Male,42017,2020-12-01
SC,Galinha De Postura,Male,11159,2020-12-01
CE,Frango,Male,12960,2021-12-01
GO,Suíno,Male,60640,2021-12-01
MG,Frango,Male,19169472,2021-12-01
PI,Asinino,Male,13,2021-12-01
PR,Bovino,Male,43664,2021-12-01
RS,Bovino,Male,40119,2021-12-01
SC,Aves,Male,7977576,2021-12-01
SP,"Panga, Pangasius",Male,3215,2021-12-01
MS,Frango,Male,10704668,2022-12-01
MS,Galinha,Male,8273,2022-12-01
PR,Peixe,Male,199240,2022-12-01
RS,Peixe,Male,70418,2022-12-01
SC,Pato,Male,107912,2022-12-01
BA,Asinino,Male,1423,2023-12-01
BA,Equino,Male,922,2023-12-01
MS,Jacaré,Male,750,2024-12-01
PE,Suíno,Male,554,2024-12-01
DF,Bovino,Female,10,2002-01-01
BA,Suino,Female,1434,2003-01-01
MG,Equino,Female,732,2003-01-01
MT,Novilho Precoce,Female,0,2003-01-01
PR,Suino,Female,76546,2003-01-01
RS,Leitao,Female,0,2003-01-01
RS,Leitoa,Female,0,2003-01-01
DF,Frango,Female,0,2004-01-01
GO,Touro/Touruno,Female,0,2004-01-01
MG,Novilhona,Female,0,2004-01-01
MT,Touro/Touruno,Female,0,2004-01-01
SC,Coelho,Female,0,2004-01-01
SP,Capivara,Female,0,2004-01-01
SP,Frango Especial,Female,0,2004-01-01
SP,Galeto,Female,0,2004-01-01
SP,"Suino Tipo Banha,",Female,0,2004-01-01
AC,Bovino,Female,1744,2005-01-01
BA,Asinino,Female,402,2005-01-01
BA,Ovino,Female,109,2005-01-01
GO,Vaca,Female,0,2005-01-01
SP,Leitao,Female,0,2005-01-01
AM,Bufala,Female,0,2006-01-01
RN,Bovino,Female,0,2006-01-01
RS,Novilhao,Female,0,2006-01-01
SC,Novilho Intermediario,Female,0,2006-01-01
SC,Porco Matrizeiro,Female,0,2006-01-01
SP,Equino,Female,773,2006-01-01
BA,Equino,Female,380,2007-01-01
GO,Novilha Precoce,Female,0,2007-01-01
MG,Coelho,Female,0,2007-01-01
MG,Novilho Intermediario,Female,0,2007-01-01
MS,Suino,Female,4608,2007-01-01
PA,Novilhona,Female,0,2007-01-01
PR,Frango,Female,0,2007-01-01
GO,Bovino,Female,80339,2008-01-01
MS,Bovino,Female,181330,2008-01-01
MS,Touro/Touruno,Female,0,2008-01-01
MT,Frango,Female,0,2008-01-01
PR,Equino,Female,695,2008-01-01
RR,Bovino,Female,843,2008-01-01
RS,Galeto,Female,0,2008-01-01
PR,Equino,Female,498,2009-01-01
RS,Galinha,Female,0,2009-01-01
SC,Coelha,Female,0,2009-01-01
SP,Novilhona,Female,0,2009-01-01
MG,Ovino,Female,30,2010-01-01
PA,Frango,Female,0,2010-01-01
RS,Touro/Touruno,Female,0,2010-01-01
SP,Galinha,Female,0,2010-01-01
MG,Novilha Precoce,Female,0,2011-01-01
PA,Vaca,Female,0,2011-01-01
PR,Galo,Female,0,2011-01-01
RO,Vaca,Female,0,2011-01-01
RS,Galinha,Female,0,2011-01-01
GO,Bufala,Female,0,2012-01-01
MG,Coelho,Female,0,2012-01-01
PR,Galinha,Female,0,2012-01-01
RN,Frango,Female,0,2012-01-01
RS,Ovino,Female,7173,2012-01-01
RS,Peru,Female,0,2012-01-01
SE,Suino,Female,67,2012-01-01
BA,Bufalo,Female,0,2013-01-01
BA,Caprino,Female,471,2013-01-01
MG,Faizão,Female,0,2013-01-01
MS,Galinha,Female,0,2013-01-01
SE,Suino,Female,165,2013-01-01
AC,Vaca,Female,0,2014-01-01
BA,Frango,Female,0,2014-01-01
ES,Bovino,Female,5191,2014-01-01
GO,Bufalo,Female,0,2014-01-01
GO,Frango,Female,0,2014-01-01
GO,Galinha De Postura,Female,0,2014-01-01
GO,Nonato,Female,0,2014-01-01
MS,Novilhao,Female,0,2014-01-01
RR,Suino,Female,0,2014-01-01
SP,Leitao,Female,0,2014-01-01
SP,Novilha Precoce,Female,0,2014-01-01
AM,Bovino,Female,1435,2015-01-01
DF,Bovino,Female,163,2015-01-01
GO,Novilhao,Female,0,2015-01-01
GO,Ovino,Female,3,2015-01-01
GO,Touro/Touruno,Female,0,2015-01-01
PI,Frango,Female,0,2015-01-01
PR,Frango Especial,Female,0,2015-01-01
SP,Novilho Precoce,Female,0,2015-01-01
SP,Pato,Female,0,2015-01-01
ES,Bovino,Female,3915,2016-01-01
MG,Bufalo,Female,0,2016-01-01
MS,Novilha Precoce,Female,0,2016-01-01
PE,Cordeiro,Female,0,2016-01-01
PR,Vaca,Female,0,2016-01-01
RS,Novilha Intermediaria,Female,0,2016-01-01
BA,Ovino,Female,40,2017-01-01
GO,Galinha De Postura,Female,0,2017-01-01
MG,Avestruz,Female,0,2017-01-01
MG,Porco Nao Classificado,Female,0,2017-01-01
MS,Galinha,Female,0,2017-01-01
BA,Asinino,Female,2794,2018-01-01
GO,Peru,Female,0,2018-01-01
MG,Leitao,Female,0,2018-01-01
MG,Novilhao,Female,0,2018-01-01
MT,"Suino Tipo Carne,",Female,91649,2018-01-01
PR,Novilho Precoce,Female,0,2018-01-01
RS,Leitoa,Female,0,2018-01-01
SP,Porca Matrizeira,Female,0,2018-01-01
AC,Bovino,Female,3895,2019-01-01
GO,Touro/Touruno,Female,0,2019-01-01
MT,Leitao,Female,0,2019-01-01
PR,Leitoa,Female,0,2019-01-01
SC,Peru,Female,0,2019-01-01
AC,Porca Matrizeira,Female,0,2020-01-01
GO,Novilha Intermediaria,Female,0,2020-01-01
MA,Bovino,Female,177,2020-01-01
MA,Galinha,Female,0,2020-01-01
MG,Galo,Female,0,2020-01-01
MG,Muar,Female,1,2020-01-01
PR,Galo,Female,0,2020-01-01
PR,Touro/Touruno,Female,0,2020-01-01
RS,Asinino,Female,0,2020-01-01
SP,Leitoa,Female,0,2020-01-01
PA,Asinino,Female,5,2022-01-01
PA,Muar,Female,42,2022-01-01
PR,Aves,Female,19072447,2022-01-01
PR,Frango,Female,35726115,2022-01-01
SC,Aves,Female,9593137,2022-01-01
SC,Peru,Female,85744,2022-01-01
DF,Frango,Female,0,2024-01-01
MS,Jacaré,Female,0,2024-01-01
RS,Equino,Female,311,2024-01-01
SP,Galo,Female,0,2024-01-01
BA,Asinino,Female,871,2025-01-01
PR,Bovino,Female,28200,2025-01-01
SC,Coelho,Female,0,2025-01-01
SP,Galo,Female,0,2025-01-01
MG,Bovino,Female,2347,2001-02-01
RS,Porco Matrizeiro,Female,0,2002-02-01
SC,Frango,Female,0,2002-02-01
MG,Vaca,Female,0,2003-02-01
RS,Novilha Precoce,Female,0,2003-02-01
SC,Equino,Female,123,2003-02-01
SC,Galinha,Female,0,2003-02-01
SP,Touro/Touruno,Female,0,2003-02-01
MG,"Suino Tipo Carne,",Female,23787,2004-02-01
MS,Novilho Intermediario,Female,0,2004-02-01
SC,Bubalino Jovem,Female,0,2004-02-01
SC,Galinha,Female,0,2004-02-01
SC,Novilho Intermediario,Female,0,2004-02-01
SC,Perdiz,Female,0,2004-02-01
SC,Porca Matrizeira,Female,0,2004-02-01
SP,Galinha De Postura,Female,0,2004-02-01
GO,Novilha Intermediaria,Female,0,2005-02-01
MG,Frango,Female,0,2005-02-01
MG,Muar,Female,15,2005-02-01
RS,"Suino Tipo Carne,",Female,15475,2005-02-01
SP,Vaca,Female,0,2005-02-01
MG,"Suino Tipo Banha,",Female,0,2006-02-01
MS,Cordeira,Female,0,2006-02-01
MS,Leitoa,Female,0,2006-02-01
PR,Faizão,Female,0,2006-02-01
PR,Ovino,Female,100,2006-02-01
RS,Novilho Precoce,Female,0,2006-02-01
CE,Avestruz Fêmea,Female,0,2007-02-01
DF,Frango,Female,0,2007-02-01
GO,Asinino,Female,0,2007-02-01
MT,Bufala,Female,0,2007-02-01
MT,Porca Matrizeira,Female,0,2007-02-01
PA,Bufalo,Female,0,2007-02-01
PA,Vaca,Female,0,2007-02-01
PR,Bufalo,Female,0,2007-02-01
RS,Bufala,Female,0,2007-02-01
SP,Vaca,Female,0,2007-02-01
TO,Novilhao,Female,0,2007-02-01
BA,Bovino,Female,6935,2008-02-01
MT,Bufalo,Female,0,2008-02-01
SC,Novilho Precoce,Female,0,2008-02-01
SP,"Suino Tipo Carne,",Female,14959,2008-02-01
BA,Ovino,Female,584,2009-02-01
MG,Coelho,Female,0,2009-02-01
MG,Vitelo,Female,0,2009-02-01
MS,Bufala,Female,0,2009-02-01
PR,Leitao,Female,0,2009-02-01
RS,Cordeiro,Female,0,2009-02-01
SP,Avestruz,Female,0,2009-02-01
MG,Novilha Precoce,Female,0,2010-02-01
MG,Vaca,Female,0,2010-02-01
MS,Bovino,Female,128111,2010-02-01
MS,Novilhao,Female,0,2010-02-01
MT,Bovino,Female,56682,2010-02-01
PB,Frango,Female,0,2010-02-01
RS,Galo,Female,0,2010-02-01
RS,"Suino Tipo Carne,",Female,31613,2010-02-01
SC,Bufalo,Female,0,2010-02-01
MT,"Suino Tipo Banha,",Female,0,2011-02-01
PR,Bufalo,Female,0,2011-02-01
PR,Coelho,Female,0,2011-02-01
RS,Novilhona,Female,0,2011-02-01
SC,Codorna,Female,0,2011-02-01
SC,Porco Nao Classificado,Female,0,2011-02-01
BA,Frango,Female,0,2012-02-01
DF,"Suino Tipo Banha,",Female,7542,2012-02-01
MG,Bufalo,Female,0,2012-02-01
PR,Peru,Female,0,2012-02-01
RO,Novilha Intermediaria,Female,0,2012-02-01
RO,Novilhona,Female,0,2012-02-01
RS,Leitao,Female,0,2012-02-01
RS,Touro/Touruno,Female,0,2012-02-01
PE,Frango,Female,0,2013-02-01
RS,Javali,Female,64,2013-02-01
RS,Novilha Precoce,Female,0,2013-02-01
RS,Novilho Intermediario,Female,0,2013-02-01
MG,Novilhao,Female,0,2014-02-01
MT,Bovino,Female,127334,2014-02-01
GO,Galo,Female,0,2015-02-01
MS,Bufalo,Female,0,2015-02-01
MS,Frango,Female,0,2015-02-01
PA,Novilhao,Female,0,2015-02-01
DF,Ovino,Female,30,2016-02-01
GO,Muar,Female,42,2016-02-01
GO,Touro/Touruno,Female,0,2016-02-01
MG,Avestruz Fêmea,Female,0,2016-02-01
MG,Novilha Precoce,Female,0,2016-02-01
MG,Novilho Precoce,Female,0,2016-02-01
MG,Porca Matrizeira,Female,0,2016-02-01
MS,Suino,Female,37378,2016-02-01
RS,Novilho Precoce,Female,0,2016-02-01
SC,Equino,Female,9,2016-02-01
BA,Frango,Female,0,2017-02-01
DF,Bovino,Female,62,2017-02-01
GO,Touro/Touruno,Female,0,2017-02-01
MG,Bovino,Female,49429,2017-02-01
RS,Galinha,Female,0,2017-02-01
RS,Novilhona,Female,0,2017-02-01
MG,Galo,Female,0,2018-02-01
PR,Galinha,Female,0,2018-02-01
RO,Touro/Touruno,Female,0,2018-02-01
RS,Galinha De Postura,Female,0,2018-02-01
RS,Suino,Female,275299,2018-02-01
